timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
6600000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
75660000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
79692000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79740000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79792000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79840000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79892000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79940000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79992000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80040000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80092000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80140000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80196000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80252000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80300000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80352000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80400000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80452000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80500000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80552000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80600000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80652000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80700000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80752000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80800000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80852000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80900000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80952000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81000000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81052000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81100000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81152000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81204000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81260000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81312000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81360000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81412000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81460000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81512000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81560000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81612000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
