timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
808000,0.0,0.0,0.0,1
2000000,0.0,0.0,0.0,1
2800000,6.017851e-12,0.00020039195,0.0,0
4000000,0.0007225767,2.493666e-06,0.000384,0
4800000,8.675741e-05,1.5299917e-06,0.00086017285,0
6000000,0.0006169162,0.00010474397,0.00042924803,0
6800000,0.00018413411,9.9084195e-05,0.0003100343,0
8000000,0.00022192055,6.2785152e-06,0.000631949,0
8800000,0.00020452197,0.00020184646,0.00058240414,0
9600000,0.00018848744,0.00010656955,0.0009338329,0
10800000,0.0012568758,0.00010034405,0.0008261955,0
12000000,0.00052000483,9.483613e-05,0.0011139144,0
12800000,0.00024772884,1.0046885e-05,0.0010265834,0
13600000,0.00049815804,8.3608385e-05,0.0009460992,0
14800000,0.00046957514,1.5262513e-05,0.000454319,0
15600000,0.00032210906,0.00011954211,0.00041870034,0
16000000,0.0003092247,8.555568e-05,0.0004019523,0
35200000,0.0003092247,8.555568e-05,0.0004019523,1
