timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
16216000,16216000,3.0079389,3.7977512,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
16228000,16228000,-2.8358102,3.6571016,-2.5132532,-1.2566161,2.100357e-05,1.2566581,2.5132952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
17216000,17216000,-2.5458815,3.5533125,-2.5122824,-1.255645,0.0009920937,1.2576294,2.5142665,0.0536464,0.0931645,0.003932356,-0.090734154,-0.060009085,-0.08052815,0.026136253,0.09668119,0.033616025,-0.07590537,0.20000008,0.19999999,0.20000008,0.20000003,0.19999993
18216000,18216000,2.8995838,3.6970263,-2.5134265,-1.2567888,-0.0001515391,1.256486,2.513123,0.079666235,0.15472792,0.01596074,-0.14486374,-0.10549132,-0.13680546,0.033492032,0.15750456,0.063851185,-0.11804252,0.20000005,0.19999996,0.20000012,0.19999999,0.19999991
19216000,19216000,-1.7921022,3.7810335,-2.5342333,-1.2814579,-0.02638959,1.2331392,2.4931278,-0.16815934,-0.16026205,-0.20487782,-0.24038298,-0.21766353,-0.010170238,0.039303582,0.06212705,0.026725862,-0.017970089,0.20126218,0.20150869,0.19966738,0.1982906,0.19927119
20216000,20216000,-2.7854524,3.5573514,-2.5345092,-1.2808989,-0.02139021,1.2400835,2.496586,0.20141084,0.37644786,0.046734065,-0.33362,-0.23501742,-0.33641466,0.065537736,0.3583401,0.13260607,-0.29669896,0.20210898,0.20017771,0.1980075,0.1985866,0.2011192
21216000,21216000,1.4876409,2.9020562,-2.5877385,-1.2444438,0.060769938,1.2605315,2.4339764,0.6060259,0.9135534,0.35236907,-0.2662753,-0.12175913,-0.60139227,0.08094013,0.56628156,0.19302462,-0.50949895,0.16764484,0.15545206,0.20140344,0.25019577,0.2253038
22216000,22216000,1.4809833,2.0976863,-2.6463375,-1.2095803,0.14465255,1.2820904,2.368644,0.3930279,0.5910644,0.13713774,-0.21814142,-0.110615596,-0.39303008,0.12981759,0.4118159,0.11122206,-0.32318133,0.12139011,0.10000043,0.1959981,0.32763365,0.2549778
23216000,23216000,1.4989923,2.053978,-2.6460392,-1.2098546,0.1473272,1.2872555,2.3720582,0.15226454,0.22735366,-0.046643205,-0.22003481,-0.13280186,-0.17316993,0.1337229,0.25829726,0.065040894,-0.16617548,0.119310245,0.09622439,0.19313407,0.332719,0.25861225
24216000,24216000,1.5149182,2.0795395,-2.6422815,-1.2142141,0.141251,1.2884152,2.3795645,0.051614046,0.09141481,-0.086239405,-0.19281138,-0.13004872,-0.095819235,0.10126558,0.1743766,0.045965463,-0.09965256,0.121539816,0.09726089,0.1914865,0.3300166,0.25969627
25216000,25216000,1.5271032,2.1010306,-2.6397223,-1.2166427,0.1380098,1.2896799,2.3845286,0.040412303,0.09259618,-0.074911706,-0.18784615,-0.13586943,-0.094469026,0.09361914,0.17695455,0.059678428,-0.08641394,0.12340444,0.098256804,0.19040129,0.327561,0.26037654
26216000,26216000,1.5323166,2.1485987,-2.6338673,-1.2195077,0.13088009,1.2887257,2.391444,-0.033116795,0.059634026,-0.0791213,-0.21402074,-0.19781163,-0.1249754,0.039910454,0.1579383,0.073716156,-0.07746774,0.12653694,0.10143187,0.190696,0.32234207,0.25899315
27216000,27216000,1.5304321,2.1851802,-2.6279263,-1.2198229,0.12650575,1.2881093,2.3968396,-0.021433372,0.09148068,-0.06305227,-0.22275615,-0.20953083,-0.15020984,0.035568547,0.17700192,0.08593659,-0.08976869,0.12865046,0.1042373,0.19174747,0.31836942,0.2569953
28216000,28216000,1.5102727,2.2212985,-2.6164978,-1.2150117,0.12384714,1.287796,2.4044952,0.040135838,0.17913142,-0.015360594,-0.21709812,-0.19831379,-0.20766117,0.02683433,0.20309079,0.08812535,-0.13473865,0.12994494,0.108173706,0.19520311,0.31438935,0.25228885
29216000,29216000,1.5081602,2.2295718,-2.6181612,-1.218955,0.11892862,1.2844137,2.4029903,0.08226494,0.22798455,-0.012073619,-0.24086457,-0.20278305,-0.21505702,0.06956871,0.2621393,0.113412276,-0.14703935,0.13072854,0.10901039,0.19527091,0.31308016,0.2519099
30216000,30216000,1.5056232,2.2153327,-2.6169937,-1.2173033,0.12023527,1.2851958,2.4037342,0.09798458,0.25733253,0.017665543,-0.22263552,-0.19226398,-0.24535364,0.041599877,0.24767625,0.1029324,-0.16595978,0.13008921,0.108629696,0.1955646,0.31396288,0.25175363
31216000,31216000,1.4972364,2.21845,-2.6172466,-1.2188064,0.117153324,1.2824711,2.4025705,0.07693543,0.23621386,-0.00021602586,-0.23926467,-0.2105816,-0.24208842,0.04163822,0.24702542,0.1049496,-0.16194929,0.13024999,0.109472156,0.19642714,0.3132166,0.25063407
32216000,32216000,1.5072722,2.151712,-2.6195238,-1.2133001,0.12728328,1.288178,2.4014688,0.08377845,0.24475117,0.032913152,-0.19388317,-0.17906637,-0.22621447,0.031027548,0.23139897,0.10938656,-0.13840358,0.12673497,0.10475584,0.19473882,0.319917,0.25385335
