timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
5580000,0.0,-0.0,1.5673814,0.0,0.7083131,0.0,0.0,0.7058984,0.0,0.0,-0.0,0,0,0,0,0
5584000,0.0,-0.0,1.5673938,0.0,0.70830876,0.0,0.0,0.70590276,0.0,0.0,-0.0,0,0,0,0,0
5628000,0.0,-0.0,1.5674914,0.0,0.7082743,0.0,0.0,0.7059373,0.0,0.0,-0.0,0,0,0,0,0
5676000,0.0,-0.0,1.5674824,0.0,0.70827746,0.0,0.0,0.70593417,0.0,0.0,-0.0,0,0,0,0,0
5728000,0.0,-0.0,1.5674703,0.0,0.70828176,0.0,0.0,0.7059299,0.0,0.0,-0.0,0,0,0,0,0
5776000,0.0,-0.0,1.5676593,0.0,0.70821506,0.0,0.0,0.7059968,0.0,0.0,-0.0,0,0,0,0,0
5828000,0.0,-0.0,1.5676477,0.0,0.7082191,0.0,0.0,0.7059927,0.0,0.0,-0.0,0,0,0,0,0
5880000,0.0,-0.0,1.5676146,0.0,0.7082308,0.0,0.0,0.70598096,0.0,0.0,-0.0,0,0,0,0,0
5928000,0.0,-0.0,1.5677289,0.0,0.70819044,0.0,0.0,0.7060214,0.0,0.0,-0.0,0,0,0,0,0
5980000,0.0,-0.0,1.5677354,0.0,0.7081881,0.0,0.0,0.70602375,0.0,0.0,-0.0,0,0,0,0,0
6028000,0.0,-0.0,1.567868,0.0,0.7081413,0.0,0.0,0.7060707,0.0,0.0,-0.0,0,0,0,0,0
6076000,0.0,-0.0,1.567979,0.0,0.70810217,0.0,0.0,0.70611,0.0,0.0,-0.0,0,0,0,0,0
6128000,0.0,-0.0,1.568076,0.0,0.7080679,0.0,0.0,0.70614433,0.0,0.0,-0.0,0,0,0,0,0
6176000,0.0,-0.0,1.5682219,0.0,0.7080164,0.0,0.0,0.706196,0.0,0.0,-0.0,0,0,0,0,0
6228000,0.0,-0.0,1.5682962,0.0,0.70799017,0.0,0.0,0.7062223,0.0,0.0,-0.0,0,0,0,0,0
6280000,0.0,-0.0,1.568345,0.0,0.70797294,0.0,0.0,0.7062396,0.0,0.0,-0.0,0,0,0,0,0
6328000,0.0,-0.0,1.5682569,0.0,0.70800406,0.0,0.0,0.70620835,0.0,0.0,-0.0,0,0,0,0,0
6376000,0.0,-0.0,1.5682038,0.0,0.7080228,0.0,0.0,0.7061896,0.0,0.0,-0.0,0,0,0,0,0
6432000,0.0,-0.0,1.5680499,0.0,0.70807713,0.0,0.0,0.7061351,0.0,0.0,-0.0,0,0,0,0,0
6476000,0.0,-0.0,1.5679066,0.0,0.70812774,0.0,0.0,0.7060844,0.0,0.0,-0.0,0,0,0,0,0
6528000,0.0,-0.0,1.5677596,0.0,0.7081796,0.0,0.0,0.70603234,0.0,0.0,-0.0,0,0,0,0,0
6576000,0.0,-0.0,1.567796,0.0,0.7081668,0.0,0.0,0.7060452,0.0,0.0,-0.0,0,0,0,0,0
6628000,0.0,0.0,1.5678089,0.0,0.7081622,0.0,0.0,0.7060498,0.0,0.0,-0.001,0,0,0,0,0
6676000,0.0,0.0,1.5679764,0.0,0.7081031,0.0,0.0,0.7061091,0.0,0.0,-0.001,0,0,0,0,0
6728000,0.0,0.0,1.5680114,0.0,0.7080907,0.0,0.0,0.70612144,0.0,0.0,-0.001,0,0,0,0,0
6776000,0.0,0.0,1.5679581,0.0,0.7081095,0.0,0.0,0.70610267,0.0,0.0,-0.001,0,0,0,0,0
6828000,0.0,0.0,1.5680504,0.0,0.70807695,0.0,0.0,0.70613533,0.0,0.0,-0.001,0,0,0,0,0
6876000,0.0,0.0,1.5681671,0.0,0.70803577,0.0,0.0,0.7061766,0.0,0.0,-0.001,0,0,0,0,0
6928000,0.0,0.0,1.568262,0.0,0.70800227,0.0,0.0,0.70621014,0.0,0.0,-0.001,0,0,0,0,0
6976000,0.0,0.0,1.5682571,0.0,0.70800394,0.0,0.0,0.70620847,0.0,0.0,-0.001,0,0,0,0,0
7028000,0.0,0.0,1.56813,0.0,0.7080488,0.0,0.0,0.7061635,0.0,0.0,-0.001,0,0,0,0,0
7076000,0.0,0.0,1.5681535,0.0,0.70804054,0.0,0.0,0.7061719,0.0,0.0,-0.001,0,0,0,0,0
7128000,0.0,0.0,1.5681297,0.0,0.708049,0.0,0.0,0.70616335,0.0,0.0,-0.001,0,0,0,0,0
7176000,0.0,0.0,1.5680988,0.0,0.70805985,0.0,0.0,0.70615244,0.0,0.0,-0.001,0,0,0,0,0
7228000,0.0,0.0,1.5681285,0.0,0.7080494,0.0,0.0,0.7061629,0.0,0.0,-0.001,0,0,0,0,0
7276000,0.0,0.0,1.5680461,0.0,0.70807844,0.0,0.0,0.70613384,0.0,0.0,-0.001,0,0,0,0,0
7328000,0.0,0.0,1.5679692,0.0,0.7081056,0.0,0.0,0.70610654,0.0,0.0,-0.001,0,0,0,0,0
7376000,0.0,0.0,1.5679524,0.0,0.7081115,0.0,0.0,0.7061006,0.0,0.0,-0.001,0,0,0,0,0
7428000,0.0,0.0,1.5681037,0.0,0.7080582,0.0,0.0,0.7061541,0.0,0.0,-0.001,0,0,0,0,0
7476000,0.0,0.0,1.5683057,0.0,0.7079868,0.0,0.0,0.7062257,0.0,0.0,-0.001,0,0,0,0,0
7528000,0.0,0.0,1.5686545,0.0,0.70786357,0.0,0.0,0.7063492,0.0,0.0,-0.001,0,0,0,0,0
7576000,0.0,0.0,1.5688286,0.0,0.7078021,0.0,0.0,0.70641077,0.0,0.0,-0.001,0,0,0,0,0
7628000,0.0,0.0,1.5690663,0.0,0.70771813,0.0,0.0,0.70649487,0.0,0.0,-0.001,0,0,0,0,0
7676000,0.0,0.0,1.5691891,0.0,0.7076748,0.0,0.0,0.7065384,0.0,0.0,-0.001,0,0,0,0,0
7728000,0.0,0.0,1.5692716,0.0,0.70764565,0.0,0.0,0.7065675,0.0,0.0,-0.001,0,0,0,0,0
