timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,104.890625,135.16833,0,14,6113,1024000,0,3,253
2000000,156.11914,87.90492,0,69,9079,1024000,0,3,253
3000000,211.4336,76.16484,0,121,8581,1024000,0,3,253
4000000,265.64746,70.35155,0,170,9031,1024000,0,3,253
5000000,320.30762,67.066086,0,221,10285,1024000,0,3,253
6000000,380.65723,65.90326,0,271,7595,1024000,0,3,253
7000000,440.5752,65.01995,0,327,8219,1024000,0,3,253
8000000,503.61523,64.765335,0,384,7082,1024000,0,3,253
9000000,561.78613,64.013916,0,435,9878,1024000,0,3,253
10000000,625.41895,63.974934,0,493,7073,1024000,0,3,253
11000000,682.78125,63.36129,0,552,9837,1024000,0,3,253
12000000,742.3828,63.042015,0,610,10303,1024000,0,3,253
13000000,801.874,62.76409,0,674,10438,1024000,0,3,253
14000000,861.4385,62.53183,0,732,10872,1024000,0,3,253
15000000,926.05566,62.672962,0,787,6962,1024000,0,3,253
16000000,985.7119,62.48174,0,839,7486,1024000,0,3,253
17000000,1048.1855,62.481255,0,895,6895,1024000,0,3,253
18000000,1109.0996,62.393093,0,954,6375,1024000,0,3,253
19000000,1165.998,62.100452,0,1010,9720,1024000,0,3,253
20000000,1230.0283,62.198032,0,1074,6595,1024000,0,3,253
21000000,1289.9648,62.08918,0,1128,7450,1024000,0,3,253
22000000,1351.1172,62.04616,0,1190,7548,1024000,0,3,253
23000000,1412.5576,62.01956,0,1244,7185,1024000,0,3,253
24000000,1473.4121,61.970562,0,1299,7368,1024000,0,3,253
25000000,1534.0996,61.918777,0,1364,6936,1024000,0,3,253
26000000,1595.0479,61.881123,0,1412,7192,1024000,0,3,253
27000000,1656.042,61.847996,0,1464,6551,1024000,0,3,253
28000000,1715.5967,61.765434,0,1521,6984,1024000,0,3,253
29000000,1776.457,61.733982,0,1576,6841,1024000,0,3,253
30000000,1837.2969,61.703953,0,1634,6375,1024000,0,3,253
31000000,1893.6309,61.529465,0,1687,10449,1024000,0,3,253
32000000,1954.5674,61.510807,0,1749,10372,1024000,0,3,253
33000000,2016.6035,61.526833,0,1802,9725,1024000,0,3,253
34000000,2080.3584,61.5928,0,1854,6929,1024000,0,3,253
35000000,2140.874,61.561825,0,1916,7539,1024000,0,3,253
