timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
196000,1310988,1310988,1310996,1311004,0,0.18042444,0.26882887,0.3069512,0.0,1310988,1310988,1310996,1311004,0,0.010492718,0.032087132,0.04256717,0.0,1,1,1,0,1,1,1,0
400000,1310988,1310988,1310996,1311004,0,0.09282948,0.08139796,0.15274419,0.0,1310988,1310988,1310996,1311004,0,0.014531644,0.015299145,0.029827518,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.04158756,0.02943896,0.06269619,0.0,1310988,1310988,1310996,1311004,0,0.0015510367,0.00019447728,0.0014291737,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.014269765,0.031434473,0.019854205,0.0,1310988,1310988,1310996,1311004,0,0.00034306344,0.0002227685,0.00020787296,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.027776888,0.058265716,0.036644697,0.0,1310988,1310988,1310996,1311004,0,0.00030823617,0.00024544366,0.00035027615,0.0,1,1,1,0,1,1,1,0
1200000,1310988,1310988,1310996,1311004,0,0.034577787,0.052082464,0.0856911,0.0,1310988,1310988,1310996,1311004,0,0.00063691876,0.0011670105,0.0017343613,0.0,1,1,1,0,1,1,1,0
1400000,1310988,1310988,1310996,1311004,0,0.009988176,0.019079017,0.011548236,0.0,1310988,1310988,1310996,1311004,0,0.00013621565,0.00042920464,0.00030817714,0.0,1,1,1,0,1,1,1,0
1596000,1310988,1310988,1310996,1311004,0,0.0116442265,0.0569601,0.063987724,0.0,1310988,1310988,1310996,1311004,0,0.0005706248,0.0003758773,0.0002624605,0.0,1,1,1,0,1,1,1,0
1796000,1310988,1310988,1310996,1311004,0,0.034100104,0.067825496,0.034189194,0.0,1310988,1310988,1310996,1311004,0,0.0003249435,0.00046413566,0.00034160065,0.0,1,1,1,0,1,1,1,0
2000000,1310988,1310988,1310996,1311004,0,0.038234618,0.013396491,0.049545903,0.0,1310988,1310988,1310996,1311004,0,0.00018064043,0.00028110383,0.00029703684,0.0,1,1,1,0,1,1,1,0
2196000,1310988,1310988,1310996,1311004,0,0.06721245,0.22305746,0.15584964,0.0,1310988,1310988,1310996,1311004,0,9.751431e-05,0.00050431426,0.00040848888,0.0,1,1,1,0,1,1,1,0
