timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
796000,1660668198343246,0,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.2253957,0,nan,nan,0,3,0,1,10
1996000,1660668199543246,0,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.2148695,0,nan,nan,0,3,0,1,10
2796000,1660668200344246,0,473977419,85455940,488032,488032,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.3148766,0,nan,nan,0,3,0,1,10
3996000,1660668201543246,0,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.7074285,0,nan,nan,0,3,0,1,10
4796000,1660668202343246,0,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.1770227,0,nan,nan,0,3,0,1,10
5996000,1660668203543246,0,473977419,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,5.976356,0,nan,nan,0,3,0,1,10
6796000,1660668204343246,0,473977419,85455940,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,5.0597095,0,nan,nan,0,3,0,1,10
7996000,1660668205544246,0,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.804965,0,nan,nan,0,3,0,1,10
8796000,1660668206343246,0,473977419,85455940,488032,488032,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,6.1660733,0,nan,nan,0,3,0,1,10
9996000,1660668207543246,0,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,2.914525,0,nan,nan,0,3,0,1,10
10796000,1660668208343246,0,473977420,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.1506956,0,nan,nan,0,3,0,1,10
11996000,1660668209543246,0,473977419,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,2.1861994,0,nan,nan,0,3,0,1,10
12796000,1660668210343246,0,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.94125605,0,nan,nan,0,3,0,1,10
