timestamp,load,ram_usage
1004000,0.09803922,0.47529468
1504000,0.08,0.4765307
2004000,0.08,0.47662923
2504000,0.09803922,0.47563905
3004000,0.06,0.47551686
3504000,0.078431375,0.47563952
4004000,0.08,0.47559667
4504000,0.06,0.4757031
5004000,0.08,0.47594988
5504000,0.08,0.476076
6004000,0.06,0.4759356
6504000,0.1,0.47599965
7004000,0.08,0.47596171
7504000,0.08,0.4760346
8004000,0.06,0.47609818
8504000,0.1,0.47606024
9004000,0.08,0.47603017
9504000,0.08,0.47609177
10004000,0.06557377,0.47551638
10504000,0.06666667,0.47574446
11004000,0.06,0.47585088
11504000,0.1,0.47604644
12004000,0.08,0.47616762
12504000,0.08,0.47608042
13004000,0.1,0.47610015
13504000,0.08,0.4760972
14004000,0.078431375,0.47611886
14504000,0.08,0.4754952
15004000,0.06,0.47549865
15504000,0.08,0.47557747
16004000,0.08,0.4755287
16504000,0.08,0.4754666
17004000,0.08,0.4756006
17504000,0.08,0.47569323
18004000,0.08,0.4756435
18504000,0.08,0.4756415
19004000,0.078431375,0.47559765
19504000,0.08,0.47571984
20004000,0.08,0.475541
20504000,0.08,0.4755218
21004000,0.06,0.47571245
21504000,0.083333336,0.47590998
22004000,0.08,0.47598043
22504000,0.08,0.4761105
23004000,0.08,0.47622624
23504000,0.08,0.47617158
24004000,0.078431375,0.47427002
24504000,0.06,0.4744385
25004000,0.08,0.4744592
25504000,0.1,0.4745065
26004000,0.08,0.4745508
26504000,0.06,0.47454688
27004000,0.08,0.47441238
27504000,0.1,0.4745336
28004000,0.06,0.47452423
28504000,0.078431375,0.47610408
29004000,0.08,0.47604054
29504000,0.09803922,0.47595137
30004000,0.06666667,0.47601
30504000,0.06666667,0.4752681
31004000,0.08,0.47529075
31504000,0.08,0.47545183
32004000,0.08,0.47557846
32504000,0.083333336,0.47571787
33004000,0.1,0.47578633
33504000,0.06,0.47587994
34004000,0.08,0.4758952
34504000,0.08,0.4759213
35004000,0.078431375,0.47588485
