timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
504000,inf,0,1,1,1,0,0,1,1,0,1
1512000,inf,0,1,1,1,0,0,1,0,0,1
2512000,inf,0,1,1,1,0,0,1,0,0,1
3512000,inf,0,1,1,1,0,0,1,0,0,1
4512000,inf,0,1,1,1,0,0,1,0,0,1
5512000,inf,0,1,1,1,0,0,1,0,0,1
6512000,inf,0,1,1,1,0,0,1,0,0,1
6632000,inf,0,1,1,1,1,1,1,0,0,1
7632000,inf,0,1,1,1,1,1,1,0,0,1
8632000,inf,0,1,1,1,1,1,1,0,0,1
9632000,inf,0,1,1,1,1,1,1,0,0,1
10632000,inf,0,1,1,1,1,1,1,0,0,1
11300000,inf,0,1,1,1,0,0,1,0,0,1
12300000,inf,0,1,1,1,0,0,1,0,0,1
13300000,inf,0,1,1,1,0,0,1,0,0,1
14300000,inf,0,1,1,1,0,0,1,0,0,1
15300000,inf,0,1,1,1,0,0,1,0,0,1
16300000,inf,0,1,1,1,0,0,1,0,0,1
17300000,inf,0,1,1,1,0,0,1,0,0,1
17312000,inf,0,1,1,1,1,0,1,0,0,1
18020000,inf,0,1,0,0,1,0,1,0,0,1
18032000,inf,0,0,0,0,1,0,1,0,0,1
19032000,inf,0,0,0,0,1,0,0,0,0,1
20032000,inf,0,0,0,0,1,0,0,0,0,1
21032000,inf,0,0,0,0,1,0,0,1,0,1
22032000,inf,0,0,0,0,1,0,0,1,0,1
23020000,inf,0,0,0,0,0,0,0,0,0,1
24020000,inf,0,0,0,0,0,0,0,0,0,1
25020000,inf,0,0,0,0,0,0,0,1,0,1
26020000,inf,0,0,0,0,0,0,0,0,0,1
27020000,inf,0,0,0,0,0,0,0,0,0,1
28020000,inf,0,0,0,0,0,0,0,0,0,1
29020000,inf,0,0,0,0,0,0,0,0,0,1
30020000,inf,0,0,0,0,0,0,0,0,0,1
31020000,inf,0,0,0,0,0,0,0,0,0,1
32020000,inf,0,0,0,0,0,0,0,0,0,1
33020000,inf,0,0,0,0,0,0,0,0,0,1
34020000,inf,0,0,0,0,0,0,0,0,0,1
35020000,inf,0,0,0,0,0,0,0,0,0,1
36020000,inf,0,0,0,0,0,0,0,0,0,1
37020000,inf,0,0,0,0,0,0,0,0,0,1
38020000,inf,0,0,0,0,0,0,0,0,0,1
39020000,inf,0,0,0,0,0,0,0,0,0,1
40020000,inf,0,0,0,0,0,0,0,0,0,1
41020000,inf,0,0,0,0,0,0,0,0,0,1
42020000,inf,0,0,0,0,0,0,0,0,0,1
43020000,inf,0,0,0,0,0,0,0,0,0,1
44020000,inf,0,0,0,0,0,0,0,0,0,1
45020000,inf,0,0,0,0,0,0,0,0,0,1
46020000,inf,0,0,0,0,0,0,0,0,0,1
47020000,inf,0,0,0,0,0,0,0,0,0,1
48020000,inf,0,0,0,0,0,0,0,0,0,1
49020000,inf,0,0,0,0,0,0,0,0,0,1
50020000,inf,0,0,0,0,0,0,0,0,0,1
51020000,inf,0,0,0,0,0,0,0,0,0,1
52020000,inf,0,0,0,0,0,0,0,0,0,1
53020000,inf,0,0,0,0,0,0,0,0,0,1
54020000,inf,0,0,0,0,0,0,0,0,0,1
