timestamp,mag_inconsistency_angle
496000,7.103083e-09
992000,8.222112e-09
1496000,7.547198e-09
1992000,8.04756e-05
2496000,7.6095325e-06
2992000,7.632154e-07
3488000,8.397734e-06
3992000,8.0015553e-07
4500000,8.2550876e-08
4996000,0.0005066376
5500000,4.7868245e-05
5996000,0.00011581239
6500000,0.00014176089
6996000,1.4103279e-05
7492000,1.4103576e-06
7996000,1.4007801e-07
8492000,2.0824944e-08
8988000,1.0284693e-08
9492000,0.00040421562
10000000,3.8191865e-05
10496000,0.00042155883
11000000,0.0002525274
11496000,0.0005303868
11992000,9.555541e-05
12496000,0.0005506166
12992000,0.0001426092
13496000,1.3478148e-05
13992000,1.3476673e-06
14500000,1.3376156e-07
14628000,7.596383e-08
