timestamp,rtl_time_s,rtl_limit_fraction
6608000,1.1780183e-11,1.30890926e-14
7652000,0.0064577465,7.1752743e-06
8660000,0.00082192366,9.132485e-07
9660000,0.0029353106,3.2614564e-06
10672000,0.009841669,1.0935189e-05
11680000,0.0063800993,7.0889996e-06
12680000,0.010800691,1.2000769e-05
13692000,0.010477455,1.1641618e-05
14692000,0.0020295568,2.2550632e-06
15700000,0.027333448,3.0370498e-05
16700000,0.006019436,6.6882626e-06
17712000,0.016986277,1.8873641e-05
18720000,0.036164504,4.0182786e-05
19732000,0.18707712,0.00020786349
20740000,0.7795035,0.0008661151
21740000,1.2858945,0.0014287718
22752000,1.6512078,0.0018346754
23760000,2.1383893,0.002375988
24772000,2.3986137,0.0026651265
25780000,2.385447,0.0026504968
26780000,2.3132312,0.002570257
27812000,2.2429483,0.0024921647
28820000,1.7041298,0.0018934776
29820000,1.0418144,0.0011575717
30832000,0.32319257,0.00035910288
31840000,0.03321388,3.6904312e-05
32852000,0.026425157,2.9361287e-05
33860000,0.037406746,4.1563053e-05
