timestamp,main_state_changes,main_state
24000,0,0
532000,0,0
1036000,0,0
1240000,0,0
1528000,0,0
2032000,0,0
2536000,0,0
3040000,0,0
3544000,0,0
4048000,0,0
4552000,0,0
5056000,0,0
5560000,0,0
6064000,0,0
6568000,0,0
7072000,0,0
7576000,0,0
8080000,0,0
8212000,1,4
8236000,1,4
8740000,1,4
9244000,1,4
9604000,2,7
10108000,2,7
10612000,2,7
11116000,2,7
11620000,2,7
12124000,2,7
12628000,2,7
13132000,2,7
13636000,2,7
14140000,2,7
14632000,2,7
15136000,2,7
15640000,2,7
16144000,2,7
16648000,2,7
17152000,2,7
17656000,2,7
18160000,2,7
18664000,2,7
19168000,2,7
19672000,2,7
20176000,2,7
20680000,2,7
21184000,2,7
21688000,2,7
22192000,2,7
22696000,2,7
23200000,2,7
23704000,2,7
24208000,2,7
24712000,2,7
25216000,2,7
25720000,2,7
26224000,2,7
26704000,2,7
26800000,2,7
26872000,2,7
26968000,2,7
27004000,2,7
27064000,2,7
27136000,2,7
27328000,2,7
27400000,2,7
27700000,2,7
27736000,2,7
27796000,2,7
27832000,2,7
27964000,2,7
28000000,2,7
28036000,2,7
28072000,2,7
28096000,2,7
28132000,2,7
28432000,2,7
28468000,2,7
28504000,2,7
28540000,2,7
28564000,2,7
28600000,2,7
28828000,2,7
28864000,2,7
28972000,2,7
28996000,2,7
29068000,2,7
29104000,2,7
29464000,2,7
29500000,2,7
30004000,2,7
30064000,2,7
30172000,2,7
30304000,2,7
30364000,2,7
30568000,2,7
30604000,2,7
30772000,2,7
30832000,2,7
30904000,2,7
30940000,2,7
30964000,2,7
31036000,2,7
31072000,2,7
31096000,2,7
31132000,2,7
31168000,2,7
31204000,2,7
31228000,2,7
31300000,2,7
31336000,2,7
31696000,2,7
31768000,2,7
31840000,2,7
31864000,2,7
31936000,2,7
31972000,2,7
32032000,2,7
32104000,2,7
32140000,2,7
32164000,2,7
32236000,2,7
32296000,2,7
32404000,2,7
32428000,2,7
32596000,2,7
32632000,2,7
32836000,2,7
32872000,2,7
33304000,2,7
33328000,2,7
33472000,2,7
33496000,2,7
33568000,2,7
33604000,2,7
33796000,2,7
33832000,2,7
34168000,2,7
34204000,2,7
34372000,2,7
34396000,2,7
34864000,2,7
34936000,2,7
35032000,2,7
35068000,2,7
35140000,2,7
35164000,2,7
35236000,2,7
35272000,2,7
35428000,2,7
35500000,2,7
35632000,2,7
35668000,2,7
35896000,2,7
35932000,2,7
36436000,2,7
36640000,2,7
36664000,2,7
36700000,2,7
36736000,2,7
36772000,2,7
36832000,2,7
36868000,2,7
36904000,2,7
37096000,2,7
37132000,2,7
37564000,2,7
37636000,2,7
37864000,2,7
37900000,2,7
38032000,2,7
38068000,2,7
38164000,2,7
38200000,2,7
38596000,2,7
38632000,2,7
38668000,2,7
38704000,2,7
38836000,2,7
38872000,2,7
39064000,2,7
39100000,2,7
39172000,2,7
39196000,2,7
39232000,2,7
39268000,2,7
39496000,2,7
39532000,2,7
39568000,2,7
39604000,2,7
40108000,2,7
40612000,2,7
40804000,2,7
40840000,2,7
40936000,2,7
40972000,2,7
41272000,2,7
41332000,2,7
41536000,2,7
41572000,2,7
42064000,2,7
42100000,2,7
42268000,2,7
42304000,2,7
42604000,2,7
42628000,2,7
43132000,2,7
43564000,2,7
43600000,2,7
43732000,2,7
43768000,2,7
44272000,2,7
44332000,2,7
44368000,2,7
44404000,2,7
44464000,2,7
44596000,2,7
44632000,2,7
44704000,2,7
44740000,2,7
44968000,2,7
45004000,2,7
45400000,2,7
45436000,2,7
45472000,2,7
45496000,2,7
45568000,2,7
45604000,2,7
45736000,2,7
45772000,2,7
45832000,2,7
45868000,2,7
46132000,2,7
46168000,2,7
46528000,2,7
46564000,2,7
46600000,2,7
46672000,2,7
46828000,2,7
46864000,2,7
46996000,2,7
47068000,2,7
47536000,2,7
47572000,2,7
47632000,2,7
47668000,2,7
47704000,2,7
47728000,2,7
48232000,2,7
48436000,2,7
48496000,2,7
49000000,2,7
49132000,2,7
49168000,2,7
49672000,2,7
49732000,2,7
49768000,2,7
49900000,2,7
49972000,2,7
50332000,2,7
50368000,2,7
