timestamp,mag_inconsistency_angle
496000,6.5137624e-09
992000,0.0002477604
1496000,2.3412325e-05
1992000,9.466761e-05
2496000,6.257524e-05
2992000,6.228765e-06
3488000,6.2586366e-07
3992000,6.631859e-08
4500000,0.00015146338
4996000,1.50679225e-05
5488000,0.00022469349
5996000,2.1233931e-05
6492000,2.1184658e-06
6996000,2.0874414e-07
7492000,2.8121873e-08
7996000,1.035455e-08
8492000,4.5951456e-05
9000000,0.0008436286
9492000,8.389879e-05
9988000,8.349623e-06
10496000,7.9658145e-07
10988000,8.7417064e-08
11496000,0.0002411735
12000000,2.2790768e-05
12496000,0.001137079
12992000,0.00019905674
13496000,1.8811706e-05
13992000,1.8788281e-06
14488000,1.9551678e-07
14632000,1.0428745e-07
81796000,9.9803074e-08
81808000,9.534316e-08
82292000,0.000101949365
