timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,105.29492,130.96384,0,9,6980,1024000,0,3,253
2000000,158.54395,87.884674,0,57,7710,1024000,0,3,253
3000000,212.59863,75.81977,0,101,8632,1024000,0,3,253
4000000,266.87012,70.15513,0,149,8751,1024000,0,3,253
5000000,322.30078,67.09009,0,204,8452,1024000,0,3,253
6000000,380.61523,65.57809,0,254,10534,1024000,0,3,253
7000000,452.61328,66.521645,0,310,8046,1024000,0,3,253
8000000,511.3711,65.526794,0,360,9713,1024000,0,3,253
9000000,571.45215,64.90824,0,419,10849,1024000,0,3,253
10000000,632.2383,64.487785,0,474,11116,1024000,0,3,253
11000000,697.1133,64.52363,0,519,7166,1024000,0,3,253
12000000,753.08984,63.79955,0,578,11104,1024000,0,3,253
13000000,814.03516,63.576626,0,624,10890,1024000,0,3,253
14000000,873.5508,63.28244,0,683,11075,1024000,0,3,253
15000000,938.3242,63.383156,0,738,7254,1024000,0,3,253
16000000,993.5293,62.865685,0,803,10738,1024000,0,3,253
17000000,1054.791,62.770237,0,863,10397,1024000,0,3,253
18000000,1115.4092,62.649357,0,928,10258,1024000,0,3,253
19000000,1175.6484,62.521187,0,974,10931,1024000,0,3,253
20000000,1236.4785,62.435795,0,1034,10617,1024000,0,3,253
21000000,1296.5713,62.323174,0,1097,10572,1024000,0,3,253
22000000,1357.1973,62.245335,0,1155,10526,1024000,0,3,253
23000000,1417.0195,62.139076,0,1215,10840,1024000,0,3,253
24000000,1477.7344,62.079247,0,1275,10676,1024000,0,3,253
25000000,1537.623,61.99093,0,1344,10484,1024000,0,3,253
26000000,1598.5898,61.95124,0,1405,10000,1024000,0,3,253
27000000,1658.2891,61.86722,0,1472,10675,1024000,0,3,253
28000000,1724.0547,62.00743,0,1523,7496,1024000,0,3,253
29000000,1786.0986,62.008705,0,1592,7029,1024000,0,3,253
30000000,1843.5166,61.854668,0,1660,9810,1024000,0,3,253
31000000,1907.6523,61.928722,0,1721,7219,1024000,0,3,253
32000000,1971.1123,61.976868,0,1774,7081,1024000,0,3,253
33000000,2029.4854,61.86701,0,1830,11001,1024000,0,3,253
34000000,2094.6836,61.965557,0,1893,6800,1024000,0,3,253
35000000,2151.0264,61.804,0,1957,10413,1024000,0,3,253
36000000,2212.8857,61.805546,0,2016,10507,1024000,0,3,253
37000000,2277.0488,61.869602,0,2077,7672,1024000,0,3,253
38000000,2334.6064,61.75554,0,2137,10375,1024000,0,3,253
39000000,2395.5986,61.735867,0,2196,10639,1024000,0,3,253
40000000,2457.1035,61.73007,0,2256,10734,1024000,0,3,253
41000000,2521.873,61.804558,0,2310,6818,1024000,0,3,253
42000000,2579.4521,61.703476,0,2363,10667,1024000,0,3,253
43000000,2640.5664,61.689713,0,2419,10552,1024000,0,3,253
44000000,2701.539,61.673344,0,2484,10517,1024000,0,3,253
45000000,2766.627,61.749554,0,2544,6906,1024000,0,3,253
46000000,2828.4844,61.751907,0,2600,7081,1024000,0,3,253
47000000,2889.0137,61.72579,0,2664,7290,1024000,0,3,253
48000000,2945.8545,61.623596,0,2723,10576,1024000,0,3,253
49000000,3008.412,61.64274,0,2778,7843,1024000,0,3,253
50000000,3066.3691,61.56873,0,2839,10846,1024000,0,3,253
51000000,3131.4473,61.63781,0,2896,6868,1024000,0,3,253
52000000,3189.6855,61.572186,0,2954,10616,1024000,0,3,253
53000000,3253.588,61.616318,0,3023,6988,1024000,0,3,253
54000000,3311.2363,61.54257,0,3078,10185,1024000,0,3,253
55000000,3376.5977,61.61225,0,3137,7149,1024000,0,3,253
56000000,3434.8242,61.55158,0,3192,10846,1024000,0,3,253
57000000,3500.206,61.619007,0,3246,7187,1024000,0,3,253
58000000,3558.9717,61.569645,0,3310,10799,1024000,0,3,253
59000000,3620.8486,61.57487,0,3373,9744,1024000,0,3,253
60000000,3680.7676,61.54718,0,3435,9667,1024000,0,3,253
61000000,3740.83,61.522762,0,3491,10681,1024000,0,3,253
62000000,3806.0195,61.582092,0,3554,6762,1024000,0,3,253
63000000,3863.086,61.51019,0,3608,10766,1024000,0,3,253
64000000,3924.505,61.50876,0,3669,9214,1024000,0,3,253
65000000,3983.5635,61.47095,0,3726,10385,1024000,0,3,253
66000000,4043.291,61.444458,0,3789,10258,1024000,0,3,253
67000000,4103.5586,61.42684,0,3846,9809,1024000,0,3,253
68000000,4163.0107,61.397717,0,3904,9189,1024000,0,3,253
69000000,4222.3174,61.367325,0,3959,10219,1024000,0,3,253
70000000,4282.827,61.35504,0,4012,10047,1024000,0,3,253
71000000,4342.6396,61.333252,0,4073,10880,1024000,0,3,253
72000000,4403.546,61.32731,0,4122,10458,1024000,0,3,253
73000000,4463.7334,61.31165,0,4178,10893,1024000,0,3,253
74000000,4525.789,61.32173,0,4237,10278,1024000,0,3,253
75000000,4586.8135,61.317757,0,4293,10705,1024000,0,3,253
76000000,4647.0293,61.30322,0,4354,10249,1024000,0,3,253
77000000,4707.1094,61.287296,0,4410,10035,1024000,0,3,253
78000000,4766.912,61.26821,0,4465,9891,1024000,0,3,253
79000000,4826.869,61.251575,0,4526,9603,1024000,0,3,253
80000000,4890.835,61.285587,0,4578,6712,1024000,0,3,253
81000000,4951.0723,61.272614,0,4638,7992,1024000,0,3,253
82000000,5013.005,61.28068,0,4693,6712,1024000,0,3,253
