timestamp,position,velocity,acceleration,attitude,body_rate
1320000,1,0,0,0,0
1356000,1,0,0,0,0
1424000,1,0,0,0,0
1524000,1,0,0,0,0
1620000,1,0,0,0,0
1720000,1,0,0,0,0
1824000,1,0,0,0,0
1924000,1,0,0,0,0
2020000,1,0,0,0,0
2124000,1,0,0,0,0
2220000,1,0,0,0,0
2320000,1,0,0,0,0
2420000,1,0,0,0,0
2524000,1,0,0,0,0
2620000,1,0,0,0,0
2720000,1,0,0,0,0
2824000,1,0,0,0,0
2920000,1,0,0,0,0
3020000,1,0,0,0,0
3120000,1,0,0,0,0
3220000,1,0,0,0,0
3320000,1,0,0,0,0
3420000,1,0,0,0,0
3520000,1,0,0,0,0
3620000,1,0,0,0,0
3720000,1,0,0,0,0
3824000,1,0,0,0,0
3924000,1,0,0,0,0
4020000,1,0,0,0,0
4120000,1,0,0,0,0
4224000,1,0,0,0,0
4324000,1,0,0,0,0
4420000,1,0,0,0,0
4520000,1,0,0,0,0
4620000,1,0,0,0,0
4720000,1,0,0,0,0
4824000,1,0,0,0,0
4920000,1,0,0,0,0
5020000,1,0,0,0,0
5120000,1,0,0,0,0
5224000,1,0,0,0,0
5320000,1,0,0,0,0
5420000,1,0,0,0,0
5520000,1,0,0,0,0
5620000,1,0,0,0,0
5720000,1,0,0,0,0
5824000,1,0,0,0,0
5920000,1,0,0,0,0
6024000,1,0,0,0,0
6124000,1,0,0,0,0
6220000,1,0,0,0,0
6324000,1,0,0,0,0
6424000,1,0,0,0,0
6524000,1,0,0,0,0
6620000,1,0,0,0,0
6724000,1,0,0,0,0
6820000,1,0,0,0,0
6924000,1,0,0,0,0
7020000,1,0,0,0,0
7120000,1,0,0,0,0
7224000,1,0,0,0,0
7324000,1,0,0,0,0
7420000,1,0,0,0,0
7520000,1,0,0,0,0
7624000,1,0,0,0,0
7720000,1,0,0,0,0
7824000,1,0,0,0,0
7920000,1,0,0,0,0
8020000,1,0,0,0,0
8120000,1,0,0,0,0
8224000,1,0,0,0,0
8320000,1,0,0,0,0
8424000,1,0,0,0,0
8520000,1,0,0,0,0
8624000,1,0,0,0,0
8720000,1,0,0,0,0
8820000,1,0,0,0,0
8920000,1,0,0,0,0
9024000,1,0,0,0,0
9120000,1,0,0,0,0
9220000,1,0,0,0,0
9320000,1,0,0,0,0
9424000,1,0,0,0,0
9520000,1,0,0,0,0
9620000,1,0,0,0,0
9720000,1,0,0,0,0
9820000,1,0,0,0,0
9924000,1,0,0,0,0
10020000,1,0,0,0,0
10124000,1,0,0,0,0
10220000,1,0,0,0,0
10324000,1,0,0,0,0
10424000,1,0,0,0,0
10520000,1,0,0,0,0
10620000,1,0,0,0,0
10724000,1,0,0,0,0
10820000,1,0,0,0,0
10924000,1,0,0,0,0
11024000,1,0,0,0,0
11120000,1,0,0,0,0
11220000,1,0,0,0,0
11320000,1,0,0,0,0
11424000,1,0,0,0,0
11520000,1,0,0,0,0
11620000,1,0,0,0,0
