timestamp,mag_inconsistency_angle
496000,7.955177e-09
1000000,6.8076376e-09
1496000,7.361896e-09
1992000,9.001678e-09
2496000,0.00021950217
2992000,2.1834738e-05
3500000,2.0690488e-06
3992000,2.1317669e-07
4488000,2.8463845e-08
4996000,1.0824497e-08
5488000,8.735056e-09
5996000,8.933935e-09
6492000,0.00012909337
6996000,1.2202341e-05
7492000,1.2205526e-06
7996000,1.224451e-07
8492000,1.8897792e-08
8996000,8.897758e-09
9492000,9.111575e-09
9988000,7.556344e-09
10496000,8.743228e-09
10988000,8.926317e-09
11496000,9.151128e-09
12000000,8.708009e-09
12496000,0.0012080403
12992000,0.000120134806
13496000,1.1356232e-05
13992000,1.1368857e-06
14488000,1.1916631e-07
14632000,6.5042975e-08
32560000,6.232374e-08
32572000,5.980419e-08
33056000,1.314232e-08
