timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
808000,0.0,0.0,0.0,1
2000000,0.0,0.0,0.0,1
2800000,1.1794988e-11,0.00020129446,0.0,0
4000000,2.777649e-11,9.437058e-05,0.0,0
4800000,3.7393796e-11,8.413311e-06,0.00078400003,0
6000000,5.042467e-11,1.4768137e-05,0.000693633,0
6800000,5.8266364e-11,1.231586e-05,0.00025525215,0
8000000,6.889139e-11,8.177914e-05,0.0004323135,0
8800000,7.52853e-11,0.00017527443,0.00039017704,0
10000000,8.394866e-11,2.394228e-05,0.00034520365,0
10800000,8.9162074e-11,2.5478761e-05,0.00031813968,0
11600000,9.396675e-11,2.2186772e-05,0.00020427488,0
12800000,1.0047681e-10,1.7914646e-05,0.00018072933,0
14000000,1.06236485e-10,9.426932e-06,0.0005096081,0
14800000,1.0970253e-10,1.2101418e-05,0.00046965474,0
16000000,1.14398824e-10,0.000113699774,0.0008015604,0
30800000,1.14398824e-10,0.000113699774,0.0008015604,1
31200000,1.14398824e-10,0.000113699774,0.0008015604,1
31600000,3.962796e-12,0.00020004758,0.00040000002,0
32800000,1.4925219e-11,2.2434338e-05,0.0003538944,0
