timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,102.40918,129.96088,0,5,9097,1024000,0,3,253
2000000,156.53125,87.54544,0,50,8744,1024000,0,3,253
3000000,210.17188,75.38446,0,108,7251,1024000,0,3,253
4000000,259.667,68.54989,0,170,10261,1024000,0,3,253
5000000,315.3369,65.85984,0,225,8253,1024000,0,3,253
6000000,374.10352,64.63433,0,285,9521,1024000,0,3,253
7000000,444.4121,65.47025,0,348,8131,1024000,0,3,253
8000000,503.47852,64.64799,0,405,10141,1024000,0,3,253
9000000,567.7412,64.60414,0,462,7238,1024000,0,3,253
10000000,626.0,63.955864,0,514,10313,1024000,0,3,253
11000000,689.7656,63.938232,0,561,7279,1024000,0,3,253
12000000,746.83984,63.355946,0,618,10225,1024000,0,3,253
13000000,806.3867,63.05808,0,680,10611,1024000,0,3,253
14000000,865.8535,62.797615,0,738,11086,1024000,0,3,253
15000000,930.3701,62.913857,0,795,7188,1024000,0,3,253
16000000,987.5547,62.55097,0,848,10015,1024000,0,3,253
17000000,1048.6982,62.467133,0,905,10641,1024000,0,3,253
18000000,1109.3877,62.367195,0,970,10119,1024000,0,3,253
19000000,1170.5371,62.30238,0,1022,9644,1024000,0,3,253
20000000,1230.5234,62.185333,0,1081,9870,1024000,0,3,253
21000000,1290.7578,62.091484,0,1143,9665,1024000,0,3,253
22000000,1354.0391,62.14609,0,1201,6535,1024000,0,3,253
23000000,1410.2266,61.884613,0,1263,10447,1024000,0,3,253
24000000,1473.9121,61.96032,0,1328,6845,1024000,0,3,253
25000000,1534.6387,61.91055,0,1387,6429,1024000,0,3,253
26000000,1594.7666,61.841423,0,1443,6920,1024000,0,3,253
27000000,1655.1807,61.78814,0,1501,6379,1024000,0,3,253
28000000,1715.4648,61.734016,0,1564,6598,1024000,0,3,253
29000000,1776.0645,61.694614,0,1627,6495,1024000,0,3,253
30000000,1832.8564,61.530025,0,1679,9737,1024000,0,3,253
31000000,1892.749,61.476845,0,1742,9681,1024000,0,3,253
32000000,1953.0312,61.439262,0,1808,10355,1024000,0,3,253
33000000,2016.9531,61.514977,0,1863,8600,1024000,0,3,253
34000000,2079.7861,61.553986,0,1927,7702,1024000,0,3,253
35000000,2139.7686,61.508812,0,1989,8197,1024000,0,3,253
