timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
200000,1310988,1310988,1310996,1311004,0,0.018906828,0.0015229448,0.020198712,0.0,1310988,1310988,1310996,1311004,0,0.00058345596,0.0008205317,0.0011540924,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.0018278908,0.0026604761,0.0038776877,0.0,1310988,1310988,1310996,1311004,0,0.00021075978,0.00030303482,0.00015116108,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.0036903413,0.002716808,0.0016332524,0.0,1310988,1310988,1310996,1311004,0,0.00017440155,0.0001901266,3.6979556e-05,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.0011914497,0.0005955172,0.0005955172,0.0,1310988,1310988,1310996,1311004,0,0.00011469566,5.7347785e-05,5.7347785e-05,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.002342252,0.0013433461,0.003604088,0.0,1310988,1310988,1310996,1311004,0,0.00016516227,8.91128e-05,0.00023346991,0.0,1,1,1,0,1,1,1,0
1200000,1310988,1310988,1310996,1311004,0,0.0043203724,0.0029051662,0.0027932404,0.0,1310988,1310988,1310996,1311004,0,0.00042400646,0.00043822735,0.00038584037,0.0,1,1,1,0,1,1,1,0
1396000,1310988,1310988,1310996,1311004,0,0.0039391723,0.0025214136,0.0036204923,0.0,1310988,1310988,1310996,1311004,0,0.00035373095,0.00044694063,0.00018786616,0.0,1,1,1,0,1,1,1,0
1596000,1310988,1310988,1310996,1311004,0,0.0044281436,0.0023140544,0.0048568253,0.0,1310988,1310988,1310996,1311004,0,0.00025286482,0.00021625572,0.00026590392,0.0,1,1,1,0,1,1,1,0
1800000,1310988,1310988,1310996,1311004,0,0.0019332407,0.0009201528,0.0013948885,0.0,1310988,1310988,1310996,1311004,0,0.00037078,0.00019748555,0.00032718753,0.0,1,1,1,0,1,1,1,0
1996000,1310988,1310988,1310996,1311004,0,0.0076180133,0.0044418364,0.0039532445,0.0,1310988,1310988,1310996,1311004,0,0.00034049264,0.00026028277,0.00012483684,0.0,1,1,1,0,1,1,1,0
2196000,1310988,1310988,1310996,1311004,0,0.0024894825,0.0014811169,0.0015947709,0.0,1310988,1310988,1310996,1311004,0,5.172061e-05,6.548247e-05,9.555173e-05,0.0,1,1,1,0,1,1,1,0
2396000,1310988,1310988,1310996,1311004,0,0.002960148,0.0019607933,0.0020623691,0.0,1310988,1310988,1310996,1311004,0,0.00043248956,0.00035123885,0.00010466679,0.0,1,1,1,0,1,1,1,0
2596000,1310988,1310988,1310996,1311004,0,0.0046890397,0.0017598062,0.005139448,0.0,1310988,1310988,1310996,1311004,0,0.00015736923,0.00026321659,0.000268209,0.0,1,1,1,0,1,1,1,0
2796000,1310988,1310988,1310996,1311004,0,0.004492848,0.0021343858,0.0025549887,0.0,1310988,1310988,1310996,1311004,0,0.00043393223,0.00038402216,0.00039188477,0.0,1,1,1,0,1,1,1,0
2996000,1310988,1310988,1310996,1311004,0,0.00309005,0.0018009676,0.0015934614,0.0,1310988,1310988,1310996,1311004,0,0.0002715264,0.00032314134,0.00030678566,0.0,1,1,1,0,1,1,1,0
3200000,1310988,1310988,1310996,1311004,0,0.0019108765,0.0009656434,0.0016756867,0.0,1310988,1310988,1310996,1311004,0,0.00039076424,0.00022035111,0.0003796201,0.0,1,1,1,0,1,1,1,0
3396000,1310988,1310988,1310996,1311004,0,0.0036205663,0.0013346964,0.003372801,0.0,1310988,1310988,1310996,1311004,0,0.00018882756,0.00024282822,0.00013077325,0.0,1,1,1,0,1,1,1,0
3596000,1310988,1310988,1310996,1311004,0,0.003809448,0.0026154513,0.0022158572,0.0,1310988,1310988,1310996,1311004,0,0.00029259446,0.00020776379,0.00014930763,0.0,1,1,1,0,1,1,1,0
3800000,1310988,1310988,1310996,1311004,0,0.00259988,0.0026803475,0.0048963265,0.0,1310988,1310988,1310996,1311004,0,0.00036464768,0.00027684824,0.00021254354,0.0,1,1,1,0,1,1,1,0
3996000,1310988,1310988,1310996,1311004,0,0.0036658815,0.000686936,0.004344763,0.0,1310988,1310988,1310996,1311004,0,0.00038179246,0.00015859769,0.00036501765,0.0,1,1,1,0,1,1,1,0
4200000,1310988,1310988,1310996,1311004,0,0.0030160404,0.0013775084,0.0018729895,0.0,1310988,1310988,1310996,1311004,0,0.000113984934,0.00038657215,0.0003264813,0.0,1,1,1,0,1,1,1,0
4396000,1310988,1310988,1310996,1311004,0,0.0015360377,0.0025826462,0.0018141523,0.0,1310988,1310988,1310996,1311004,0,0.0002280997,0.00013248768,0.00033947435,0.0,1,1,1,0,1,1,1,0
