timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
192000,192000,-0.0017269299,0.00019549209,-0.0011052929,0.0,0.0,0.0,0.0,-1.0
196000,196000,-0.002268017,0.0001587161,-0.0017739324,0.0,0.0,0.0,0.0,-1.0
244000,244000,0.0019424111,-0.0009198678,0.00012233536,0.0,0.0,0.0,0.0,-1.0
292000,292000,0.0024172883,-5.5384622e-05,-0.00012759873,0.0,0.0,0.0,0.0,-1.0
344000,344000,0.002184661,-0.00047650625,-0.00035353244,0.0,0.0,0.0,0.0,-1.0
392000,392000,0.00092301256,-0.0002238111,0.00018428071,0.0,0.0,0.0,0.0,-1.0
444000,444000,0.0009466834,-0.0009727672,-0.0012183776,0.0,0.0,0.0,0.0,-1.0
492000,492000,-0.000715854,0.0009741841,0.00024278651,0.0,0.0,0.0,0.0,-1.0
544000,544000,-0.0004468827,0.0003733308,0.0014155997,0.0,0.0,0.0,0.0,-1.0
592000,592000,-0.0016024667,-0.002130887,0.00017653583,0.0,0.0,0.0,0.0,-1.0
644000,644000,-0.0013400457,-0.002087106,0.0009656533,0.0,0.0,0.0,0.0,-1.0
688000,688000,0.00047910336,-0.002551415,6.982991e-05,0.0,0.0,0.0,0.0,-1.0
740000,740000,-0.00076312816,-6.8405294e-05,-0.0004293667,0.0,0.0,0.0,0.0,-1.0
792000,792000,-0.0016043376,-0.00038016768,0.0006869926,0.0,0.0,0.0,0.0,-1.0
844000,844000,-8.5961714e-05,-0.0006583478,6.741233e-05,0.0,0.0,0.0,0.0,-1.0
892000,892000,0.002301573,-0.0012286002,0.0001939085,0.0,0.0,0.0,0.0,-1.0
944000,944000,1.2442754e-05,0.00081489404,0.0003289752,0.0,0.0,0.0,0.0,-1.0
992000,992000,-0.0021946752,-0.0002918807,8.345114e-05,0.0,0.0,0.0,0.0,-1.0
1044000,1044000,0.0018054347,0.000790709,0.00080119533,0.0,0.0,0.0,0.0,-1.0
1092000,1092000,0.0005247325,0.00077601854,-0.0019671759,0.0,0.0,0.0,0.0,-1.0
1144000,1144000,-0.00032320787,-0.0011726195,-3.4995443e-05,0.0,0.0,0.0,0.0,-1.0
1192000,1192000,0.0007620064,-0.0023105778,-0.0005426154,0.0,0.0,0.0,0.0,-1.0
1244000,1244000,0.0022331553,0.00040921295,-5.4142374e-06,0.0,0.0,0.0,0.0,-1.0
1292000,1292000,0.0002072348,-0.0007586526,-0.00143179,0.0,0.0,0.0,0.0,-1.0
1344000,1344000,-0.0015910292,-0.00072758837,-0.00012382491,0.0,0.0,0.0,0.0,-1.0
1392000,1392000,-0.0013787337,0.0011525587,-1.9483961e-05,0.0,0.0,0.0,0.0,-1.0
1440000,1440000,0.0012864135,0.002825716,-5.1234972e-05,0.0,0.0,0.0,0.0,-1.0
1492000,1492000,0.0006310294,5.1478764e-05,0.00042002785,0.0,0.0,0.0,0.0,-1.0
1544000,1544000,-0.0008033958,-0.0005399853,-0.0007540423,0.0,0.0,0.0,0.0,-1.0
1592000,1592000,-0.0004874618,-0.0012614197,-0.0007353489,0.0,0.0,0.0,0.0,-1.0
1640000,1640000,-0.0006571184,0.0021484457,-0.00058272865,0.0,0.0,0.0,0.0,-1.0
1692000,1692000,0.00035015945,0.0011783316,0.00042121028,0.0,0.0,0.0,0.0,-1.0
1744000,1744000,2.3159519e-05,-0.0005305462,-4.6264973e-05,0.0,0.0,0.0,0.0,-1.0
1792000,1792000,0.0018963022,0.0002264891,-5.704242e-05,0.0,0.0,0.0,0.0,-1.0
1844000,1844000,0.00010291467,0.0007792618,0.00031672727,0.0,0.0,0.0,0.0,-1.0
1892000,1892000,-0.0020143008,-0.0005819656,0.00029198418,0.0,0.0,0.0,0.0,-1.0
1944000,1944000,-0.0020359878,0.001107843,-0.00018234299,0.0,0.0,0.0,0.0,-1.0
1992000,1992000,0.000875011,0.00014789184,0.00050063303,0.0,0.0,0.0,0.0,-1.0
2044000,2044000,-0.0021628176,-0.0014848228,0.0010127006,0.0,0.0,0.0,0.0,-1.0
2092000,2092000,-0.0012550312,0.0017239929,-3.343107e-05,0.0,0.0,0.0,0.0,-1.0
2144000,2144000,-0.0009581154,0.00051680394,9.9546e-05,0.0,0.0,0.0,0.0,-1.0
2192000,2192000,0.0012483372,2.5421688e-05,-0.00026311784,0.0,0.0,0.0,0.0,-1.0
2244000,2244000,-0.00021659168,0.0034366923,0.0012240605,0.0,0.0,0.0,0.0,-1.0
2292000,2292000,0.0010331868,0.0025968072,0.0013174831,0.0,0.0,0.0,0.0,-1.0
2344000,2344000,0.0011854614,-0.0004956642,0.00068917364,0.0,0.0,0.0,0.0,-1.0
2392000,2392000,-0.0009020426,0.001969192,0.00012638546,0.0,0.0,0.0,0.0,-1.0
2444000,2444000,-0.0008312528,0.0015782098,-0.0006850741,0.0,0.0,0.0,0.0,-1.0
2492000,2492000,-0.0020587093,0.001936804,0.0002013273,0.0,0.0,0.0,0.0,-1.0
2544000,2544000,0.00016018465,0.00078524824,-0.0003649087,0.0,0.0,0.0,0.0,-1.0
2592000,2592000,-5.7541907e-05,0.000294625,0.0006518021,0.0,0.0,0.0,0.0,-1.0
2644000,2644000,6.458528e-05,-4.6959827e-05,-0.0014961004,0.0,0.0,0.0,0.0,-1.0
2692000,2692000,0.0006122826,0.00033535107,0.0010180176,0.0,0.0,0.0,0.0,-1.0
2740000,2740000,-0.002502796,-0.00045596305,-0.0010837691,0.0,0.0,0.0,0.0,-1.0
2792000,2792000,-0.0007026835,0.00024947154,0.0007881825,0.0,0.0,0.0,0.0,-1.0
2844000,2844000,-0.00067662395,5.3071995e-05,0.00015550599,0.0,0.0,0.0,0.0,-1.0
2892000,2892000,-0.0021525065,0.00039878688,0.00047841808,0.0,0.0,0.0,0.0,-1.0
2944000,2944000,0.0010065858,0.00041714392,0.0004187815,0.0,0.0,0.0,0.0,-1.0
2992000,2992000,0.0002797575,0.0010865569,0.0008311525,0.0,0.0,0.0,0.0,-1.0
3044000,3044000,0.0001644664,0.00044128805,-3.720594e-05,0.0,0.0,0.0,0.0,-1.0
3092000,3092000,-0.0006339686,5.4463367e-06,0.00015582757,0.0,0.0,0.0,0.0,-1.0
3144000,3144000,-3.410665e-05,-0.0009416111,-0.00035203525,0.0,0.0,0.0,0.0,-1.0
3188000,3188000,-0.0006282401,-0.0017059101,0.00049599493,0.0,0.0,0.0,0.0,-1.0
3244000,3244000,0.00039569693,5.717232e-05,5.4865337e-05,0.0,0.0,0.0,0.0,-1.0
3292000,3292000,7.771743e-05,-0.00093013037,0.00047898208,0.0,0.0,0.0,0.0,-1.0
3344000,3344000,-0.00083294814,0.00017423597,-0.0006743601,0.0,0.0,0.0,0.0,-1.0
3392000,3392000,-0.00060741784,-0.0009438239,-0.00041420074,0.0,0.0,0.0,0.0,-1.0
3444000,3444000,-0.0009399813,-0.0022560651,-0.0009831405,0.0,0.0,0.0,0.0,-1.0
3492000,3492000,0.00047321836,-0.0027210987,0.00018385075,0.0,0.0,0.0,0.0,-1.0
3544000,3544000,-0.0016197289,0.0018004379,0.00045731338,0.0,0.0,0.0,0.0,-1.0
