timestamp,load,ram_usage
1004000,0.08,0.4400762
1504000,0.08,0.44062647
2004000,0.1,0.44066834
2504000,0.078431375,0.44118264
3004000,0.08,0.44135505
3504000,0.08,0.44132403
4004000,0.12,0.44139397
4504000,0.08,0.44125062
5004000,0.11764706,0.44140333
5504000,0.08,0.44150826
6004000,0.083333336,0.44149694
6504000,0.1,0.44150138
7004000,0.078431375,0.44109693
7504000,0.1,0.4415536
8004000,0.08,0.4418398
8504000,0.08,0.44179696
9004000,0.1,0.44184622
9504000,0.08,0.44208118
10004000,0.1,0.4420132
10504000,0.06,0.44194376
11004000,0.11764706,0.44090134
11504000,0.06,0.4411787
12004000,0.083333336,0.44135606
12504000,0.06,0.44151616
13004000,0.08,0.44154915
13504000,0.1,0.4416073
14004000,0.1,0.44160187
14504000,0.06,0.4415541
15004000,0.09803922,0.44151518
15504000,0.08,0.44154274
16004000,0.08,0.4414472
16504000,0.08,0.4413457
17004000,0.078431375,0.44159055
17504000,0.08,0.44154572
18004000,0.08,0.441593
18504000,0.1,0.4415723
19004000,0.078431375,0.4416181
19504000,0.08163265,0.44157773
20004000,0.078431375,0.44102648
20504000,0.09803922,0.44128266
21004000,0.06,0.44144127
21504000,0.1,0.4414802
22004000,0.1,0.44159645
22504000,0.05882353,0.44172552
23004000,0.1,0.44174227
23504000,0.08,0.44176444
24004000,0.1,0.4417994
24504000,0.1,0.44175458
25004000,0.08196721,0.44169843
25504000,0.08,0.44174474
26004000,0.1,0.44178218
26504000,0.1,0.44172898
27004000,0.08,0.4413782
27504000,0.1,0.44143438
28004000,0.083333336,0.44157282
28504000,0.1,0.44161072
29004000,0.09803922,0.4418344
29504000,0.08,0.44188908
30004000,0.09803922,0.4418004
30504000,0.06666667,0.44187775
31004000,0.08,0.44197676
31504000,0.08,0.44203144
32004000,0.08,0.44203982
32504000,0.08,0.44192258
33004000,0.06,0.44198564
33504000,0.1,0.4420147
34004000,0.08,0.442027
34504000,0.05882353,0.44204178
35004000,0.1,0.44201666
35504000,0.06,0.44201618
36004000,0.08,0.4420275
36504000,0.08,0.44199696
37004000,0.08,0.44196
37504000,0.06,0.44209895
38004000,0.09803922,0.44208118
38504000,0.08,0.44188118
39004000,0.08,0.44187874
39504000,0.06,0.44202554
40004000,0.08,0.441994
40504000,0.08,0.44205362
41004000,0.08,0.44185704
41504000,0.08,0.44184917
42004000,0.06,0.44182602
42504000,0.09803922,0.4419004
43004000,0.06,0.44185263
43504000,0.1,0.4414329
44004000,0.08,0.4415078
44504000,0.06,0.44159743
45004000,0.1,0.44167775
45504000,0.06666667,0.44162995
46004000,0.06,0.44155753
46504000,0.08,0.4416009
47004000,0.08,0.44164127
47504000,0.06557377,0.44166148
48004000,0.08,0.4416536
48504000,0.08,0.44168562
49004000,0.08,0.44176197
49504000,0.08,0.44163883
50004000,0.08,0.4415536
50504000,0.08,0.4415329
51004000,0.06,0.44162503
51504000,0.1,0.44154423
52004000,0.06,0.44148412
52504000,0.08,0.44166246
53004000,0.08,0.44181222
53504000,0.078431375,0.44185114
54004000,0.08,0.44185063
54504000,0.06,0.44193685
55004000,0.08,0.44191027
55504000,0.08,0.44192997
56004000,0.08,0.44192207
56504000,0.08,0.4418482
57004000,0.08,0.44186887
57504000,0.08,0.44172207
58004000,0.08,0.44176197
58504000,0.078431375,0.4417142
59004000,0.06,0.44152158
59504000,0.08,0.44168118
60004000,0.08,0.44162157
60504000,0.08,0.44167134
61004000,0.08,0.44154868
61504000,0.05,0.441525
62004000,0.08,0.4414398
62504000,0.06666667,0.44145998
63004000,0.1,0.44149104
63504000,0.06,0.44150236
64004000,0.08,0.44144276
64504000,0.08,0.44152057
65004000,0.08,0.4414334
65504000,0.08,0.4414255
66004000,0.05882353,0.4415674
66504000,0.08,0.4415334
67004000,0.08,0.44167724
67504000,0.08,0.44171074
68004000,0.05882353,0.4416669
68504000,0.08,0.44173488
69004000,0.08,0.44139594
69504000,0.08,0.44136
70004000,0.08,0.4415196
70504000,0.06,0.44142404
71004000,0.09803922,0.4414605
71504000,0.06,0.44146147
72004000,0.06,0.4416009
72504000,0.08,0.4415856
73004000,0.08,0.44159892
73504000,0.08,0.44110677
74004000,0.06,0.4412989
74504000,0.078431375,0.4415585
75004000,0.08,0.4414009
75504000,0.1,0.4414994
76004000,0.06,0.44116145
76504000,0.08,0.44136393
77004000,0.08,0.44141862
77504000,0.08,0.44153535
78004000,0.06,0.44145557
78504000,0.08,0.44141862
79004000,0.078431375,0.44144028
79504000,0.1,0.44143882
80004000,0.06779661,0.44089937
80504000,0.05882353,0.44096342
81004000,0.08,0.44098657
81504000,0.08,0.440957
82004000,0.06666667,0.44111022
82504000,0.08,0.44106442
83004000,0.06,0.44084767
83504000,0.083333336,0.4411048
84004000,0.08,0.44121763
