timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1212000,0.0,0.0,488.04572,0.0,0.0,0.0,0.0,1,0,0,0
6600000,47.397742003717475,8.5455938153776,488.0411,0.00041336427,-0.0138962325,0.0046170894,1.5692351,1,1,1,0
14604000,47.39774195408744,8.545593962996872,488.0041,-0.0051052445,-0.0027851663,0.041621547,1.5823996,1,1,1,0
16308000,47.39774188831184,8.545593988665441,487.9554,-0.012419156,-0.000853134,0.09030177,1.5850403,1,1,1,0
23904000,47.39774188831184,8.545593988665441,487.9554,-0.012419156,-0.000853134,0.09030177,1.582658,1,1,1,0
