timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
972000,972000,1310996,-0.1169148,0.014113192,0.003072795,11.827728,0,1
1972000,1972000,1310996,-0.0016964042,0.0025199684,-0.008978597,11.827728,0,1
2972000,2972000,1310996,0.0014843239,-0.0009784942,-0.0024525747,11.827728,0,1
3972000,3972000,1310996,-0.0031827367,-0.008354834,-0.0067840978,11.827728,0,1
4972000,4972000,1310996,0.00803808,0.003574082,0.00517722,11.827728,0,1
5972000,5972000,1310996,-0.004428063,0.00082006824,0.0008169949,11.827728,0,1
6972000,6972000,1310996,0.002743595,-0.0033544565,-0.0031738374,11.827728,0,1
7972000,7972000,1310996,-0.00023835794,-0.0004732043,-0.0058766995,11.827728,0,1
8972000,8972000,1310996,-0.011492649,0.0036211486,-0.0044576516,11.827728,0,1
9972000,9972000,1310996,-0.0024257528,0.013564459,-0.003329841,11.827728,0,1
10972000,10972000,1310996,0.0040021306,-0.00011629359,-0.0073221,11.827728,0,1
11972000,11972000,1310996,0.0042384733,-0.000189792,-0.0026934454,11.827728,0,1
12972000,12972000,1310996,-0.0075451573,0.0035933708,-0.0094399685,11.827728,0,1
13972000,13972000,1310996,-0.019246861,0.0073860097,0.008675653,11.827728,0,1
14972000,14972000,1310996,-0.007701703,0.0008894628,0.007794819,11.827728,0,1
15972000,15972000,1310996,-0.006847398,-0.012839053,-0.0036127476,11.827728,0,1
16972000,16972000,1310996,-0.010031701,-0.003346306,0.0021226616,11.827728,0,1
17972000,17972000,1310996,0.0044938195,0.0044252314,-0.00042670133,11.827728,0,1
18972000,18972000,1310996,-0.025702607,-0.29288712,-0.009958669,11.827576,0,1
19972000,19972000,1310996,0.00983117,-0.26527664,0.0064517483,11.825256,0,1
20972000,20972000,1310996,-0.005260224,-0.19858405,0.009393934,11.821228,0,1
21972000,21972000,1310996,0.0024684975,-0.094059825,-0.00036794733,11.818115,0,1
22972000,22972000,1310996,0.0034158968,-0.041504517,-0.0023167687,11.816071,0,1
23972000,23972000,1310996,-0.0031492251,0.02047577,0.0035616283,11.812866,0,1
24972000,24972000,1310996,0.0079732,0.033342153,0.009578394,11.81189,0,1
25972000,25972000,1310996,0.0018937424,0.01643413,-0.006882177,11.812164,0,1
