timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
968000,968000,197644,0.01101911,-0.2130116,0.4334768,11.827759,0,0
1960000,1960000,197644,0.008326201,-0.21137229,0.43450978,11.827789,0,0
2960000,2960000,197644,0.0076987795,-0.20494695,0.4292338,11.827789,0,0
3960000,3960000,197644,0.010479599,-0.21243657,0.43203157,11.827789,0,0
4960000,4960000,197644,-0.0025795945,-0.21206225,0.43434417,11.827789,0,0
5964000,5964000,197644,0.012820037,-0.2023298,0.43680403,11.827789,0,0
6964000,6964000,197644,0.009810057,-0.20615073,0.4326525,11.827789,0,0
7964000,7964000,197644,0.003610083,-0.20949118,0.43236122,11.827789,0,0
8964000,8964000,197644,0.006910194,-0.21394901,0.43300626,11.827789,0,0
9968000,9968000,197644,0.006858151,-0.21445985,0.43209726,11.827789,0,0
10968000,10968000,197644,0.0089849755,-0.21172869,0.4247272,11.827789,0,0
11968000,11968000,197644,0.016145801,-0.21124913,0.4262078,11.827789,0,0
12960000,12960000,197644,0.009238697,-0.21760394,0.43550897,11.827789,0,0
13960000,13960000,197644,0.013124085,-0.21475087,0.42923933,11.827789,0,0
14960000,14960000,197644,0.010764332,-0.21662933,0.42555168,11.827789,0,0
15960000,15960000,197644,0.013411659,-0.2100594,0.4437647,11.827789,0,0
16964000,16964000,197644,0.008076418,-0.2055906,0.42684492,11.827789,0,0
17964000,17964000,197644,0.012962346,-0.20940207,0.424651,11.827789,0,0
18964000,18964000,197644,0.009367388,-0.23905662,0.40946808,11.827759,0,0
19964000,19964000,197644,0.023334164,-0.1961877,0.43662485,11.825806,0,0
20968000,20968000,197644,0.013330966,-0.21245441,0.4322461,11.822113,0,0
21968000,21968000,197644,0.016917424,-0.21767865,0.41944072,11.819122,0,0
22968000,22968000,197644,0.0020619084,-0.220603,0.4273465,11.816956,0,0
23960000,23960000,197644,0.0138426395,-0.21553504,0.41833654,11.813904,0,0
24960000,24960000,197644,0.01708137,-0.21957135,0.42682114,11.812988,0,0
25960000,25960000,197644,0.017111829,-0.21874581,0.4286548,11.812866,0,0
26960000,26960000,197644,0.13994491,-0.2079813,0.39934966,11.812805,0,0
27964000,27964000,197644,0.008393992,-0.2154406,0.4365447,11.81308,0,0
28964000,28964000,197644,-0.013736841,-0.2175103,0.42900738,11.813263,0,0
29964000,29964000,197644,0.004542432,-0.21708374,0.4294061,11.813324,0,0
30964000,30964000,197644,0.015522906,-0.22325288,0.42762342,11.8133545,0,0
31968000,31968000,197644,0.0059974315,-0.2142644,0.43520096,11.813446,0,0
32968000,32968000,197644,0.018558236,-0.21961434,0.43494076,11.813507,0,0
33968000,33968000,197644,0.018439814,-0.2186899,0.42616075,11.813599,0,0
34960000,34960000,197644,0.02374733,-0.33297783,0.3472023,11.813599,0,0
35960000,35960000,197644,0.019295286,-0.20896655,0.42936158,11.813782,0,0
36960000,36960000,197644,0.015053658,-0.19251548,0.43915343,11.813782,0,0
37960000,37960000,197644,0.0057616206,-0.2023004,0.4372646,11.813843,0,0
38964000,38964000,197644,0.017560916,-0.2241436,0.42693207,11.813965,0,0
39964000,39964000,197644,0.013294578,-0.212799,0.43061355,11.814087,0,0
40964000,40964000,197644,0.018350294,-0.22353055,0.4306145,11.81427,0,0
41964000,41964000,197644,0.016744802,-0.21953124,0.42938104,11.814545,0,0
42968000,42968000,197644,-0.12150054,-0.21493904,0.41224572,11.814575,0,0
43968000,43968000,197644,0.021913486,-0.22071113,0.42215076,11.814819,0,0
44968000,44968000,197644,0.041055746,-0.21437252,0.42722678,11.814972,0,0
45960000,45960000,197644,0.032119192,-0.20956463,0.42782933,11.814911,0,0
46960000,46960000,197644,0.012280585,-0.20863965,0.43413886,11.81485,0,0
47960000,47960000,197644,0.007965734,-0.21171993,0.42784822,11.814819,0,0
48960000,48960000,197644,0.006613514,-0.21300006,0.4278137,11.814758,0,0
49964000,49964000,197644,0.017626487,-0.22068469,0.42834362,11.814667,0,0
50964000,50964000,197644,0.01940575,-0.075650536,0.47191033,11.814514,0,0
51964000,51964000,197644,0.017227093,-0.22174422,0.42730662,11.814636,0,0
52956000,52956000,197644,0.0137219895,-0.23686257,0.42082712,11.814697,0,0
53968000,53968000,197644,0.01322112,-0.2261811,0.4268676,11.814636,0,0
54968000,54968000,197644,0.014975915,-0.21556403,0.43485674,11.814514,0,0
55968000,55968000,197644,0.015650809,-0.2079697,0.42863888,11.814362,0,0
56960000,56960000,197644,0.0146505525,-0.21578495,0.42923552,11.814178,0,0
57960000,57960000,197644,0.013394522,-0.21951066,0.4293704,11.814026,0,0
58960000,58960000,197644,0.13597322,-0.3265648,0.32033882,11.813751,0,0
59960000,59960000,197644,0.01423076,-0.21916634,0.4322245,11.813751,0,0
60964000,60964000,197644,-0.008964171,-0.18980205,0.4366621,11.813934,0,0
61964000,61964000,197644,-0.00039136622,-0.20099537,0.43758845,11.814026,0,0
62964000,62964000,197644,0.008373273,-0.21167266,0.42444423,11.814148,0,0
63964000,63964000,197644,0.012944733,-0.21484146,0.4288605,11.814331,0,0
64968000,64968000,197644,0.01414484,-0.21565604,0.4295065,11.814453,0,0
65968000,65968000,197644,0.015118562,-0.2131498,0.4255915,11.814575,0,0
66956000,66956000,197644,-0.12905426,-0.09394811,0.45825443,11.814697,0,0
67956000,67956000,197644,0.00667409,-0.21566494,0.42408338,11.815094,0,0
68960000,68960000,197644,0.03461308,-0.23557393,0.41171443,11.81546,0,0
69960000,69960000,197644,0.026513513,-0.23367068,0.42021817,11.815857,0,0
70960000,70960000,197644,0.0073265587,-0.21348304,0.42105067,11.816254,0,0
71964000,71964000,197644,0.0056779594,-0.20762709,0.4291523,11.816681,0,0
72964000,72964000,197644,0.009726622,-0.22363216,0.42835164,11.817047,0,0
73964000,73964000,197644,0.011243372,-0.222554,0.43662205,11.817291,0,0
74964000,74964000,197644,0.012622634,-0.2183383,0.43224478,11.817352,0,0
75964000,75964000,197644,0.013626103,-0.21079056,0.42647025,11.817413,0,0
76968000,76968000,197644,0.009039072,-0.20890214,0.42934075,11.821716,0,0
77968000,77968000,197644,0.013945337,-0.2136485,0.43357426,11.825897,0,0
78960000,78960000,197644,-0.005443936,-0.22127764,0.42993668,11.826935,0,0
79960000,79960000,197644,0.012273423,-0.21466017,0.43096521,11.827454,0,0
80960000,80960000,197644,0.015326193,-0.21430573,0.43456224,11.827759,0,0
81960000,81960000,197644,0.012852515,-0.215557,0.4295195,11.827759,0,0
82964000,82964000,197644,0.018310916,-0.2160196,0.42717856,11.827759,0,0
83964000,83964000,197644,0.011354162,-0.22059852,0.43835536,11.827789,0,0
84964000,84964000,197644,0.013053488,-0.22603965,0.42046562,11.827789,0,0
85964000,85964000,197644,0.007723123,-0.21420968,0.42533398,11.827759,0,0
