timestamp,load,ram_usage
1004000,0.1,0.48719117
1504000,0.08196721,0.48735029
2004000,0.08,0.4860138
2504000,0.1,0.48601577
3004000,0.08,0.48594236
3504000,0.09803922,0.48600394
4004000,0.08196721,0.48605517
4504000,0.11764706,0.48611477
5004000,0.06666667,0.48659262
5504000,0.08,0.48669755
6004000,0.1,0.4867621
6504000,0.1,0.4867148
7004000,0.1,0.48679215
7504000,0.08,0.4857985
8004000,0.09803922,0.48570442
8504000,0.09836066,0.48554775
9004000,0.09803922,0.48567536
9504000,0.1,0.48522165
10004000,0.1,0.48518273
10504000,0.1,0.48520243
11004000,0.1,0.48512754
11504000,0.14,0.48518863
12004000,0.1,0.48530096
12504000,0.078431375,0.48516056
13004000,0.1,0.48501474
13504000,0.07692308,0.48510882
14004000,0.078431375,0.4853507
14504000,0.08,0.48531032
15004000,0.08,0.48515218
15504000,0.08,0.4852916
16004000,0.08,0.48530045
16504000,0.08,0.48531228
17004000,0.08,0.4852847
17504000,0.08,0.4853601
18004000,0.06,0.4853645
18504000,0.083333336,0.48529848
19004000,0.078431375,0.48533297
19504000,0.042857144,0.48524776
20004000,0.09803922,0.48526648
20504000,0.08,0.4854241
21004000,0.06,0.48588473
21504000,0.1,0.4859798
22004000,0.06,0.48598275
22504000,0.1,0.48550737
23004000,0.06,0.4855985
23504000,0.06666667,0.48569408
24004000,0.08,0.48574778
24504000,0.08,0.48571968
25004000,0.06,0.48553446
25504000,0.1,0.4857847
26004000,0.05882353,0.48578078
26504000,0.1,0.4857709
27004000,0.06,0.48578128
27504000,0.08,0.48560047
28004000,0.078431375,0.4857798
28504000,0.08,0.48598868
29004000,0.08,0.486066
29504000,0.08,0.48572266
30004000,0.08,0.4858271
30504000,0.08,0.4858793
31004000,0.05882353,0.4857739
31504000,0.08,0.48576796
32004000,0.1,0.48576254
32504000,0.06,0.4858261
33004000,0.06666667,0.48591033
33504000,0.08,0.48578373
34004000,0.078431375,0.48579752
34504000,0.08,0.4857995
35004000,0.06,0.4856995
35504000,0.08,0.48574826
36004000,0.1,0.48501226
36504000,0.06,0.48507583
37004000,0.08,0.4853049
37504000,0.08,0.4852916
38004000,0.08,0.48542508
38504000,0.06,0.48566502
39004000,0.078431375,0.48564824
39504000,0.08,0.48572117
40004000,0.078431375,0.485765
40504000,0.08,0.48581427
41004000,0.06,0.48575172
41504000,0.08,0.4857995
42004000,0.06666667,0.4857054
42504000,0.06,0.48556945
43004000,0.1,0.48561475
43504000,0.08,0.485667
44004000,0.08,0.4856187
44504000,0.08,0.48563102
45004000,0.06,0.48554975
45504000,0.1,0.48555663
46004000,0.06,0.48544285
46504000,0.08,0.48550886
47004000,0.078431375,0.48553446
47504000,0.08,0.48554975
48004000,0.06,0.48546746
48504000,0.1,0.4854916
49004000,0.06,0.48552805
49504000,0.08,0.485365
50004000,0.06,0.48530343
50504000,0.08,0.48518223
51004000,0.08,0.48498914
51504000,0.08,0.48508617
52004000,0.05882353,0.48510686
52504000,0.08,0.48515907
53004000,0.08,0.48515266
53504000,0.08,0.4852172
54004000,0.06,0.48551083
54504000,0.08,0.48564234
55004000,0.1,0.48574087
55504000,0.06,0.48582512
56004000,0.08,0.48576352
56504000,0.08,0.48570344
57004000,0.05882353,0.4857113
57504000,0.1,0.48567092
58004000,0.08,0.48555073
58504000,0.06,0.485498
59004000,0.06,0.4854576
59504000,0.08,0.48550147
60004000,0.08,0.48565465
60504000,0.1,0.4857665
61004000,0.08,0.48586798
61504000,0.08,0.48574382
62004000,0.05882353,0.4857118
62504000,0.083333336,0.4857113
63004000,0.06666667,0.485766
63504000,0.08,0.48570737
64004000,0.08,0.48574087
64504000,0.06,0.48582068
65004000,0.08,0.4858182
65504000,0.078431375,0.4858399
66004000,0.08,0.486
66504000,0.06,0.48605025
67004000,0.08,0.48608965
67504000,0.08,0.486168
68004000,0.08,0.48625222
68504000,0.08,0.48635715
69004000,0.06,0.48642957
69504000,0.08,0.4864
70004000,0.078431375,0.48639163
70504000,0.08,0.48639214
71004000,0.08,0.48646504
71504000,0.06,0.48644978
72004000,0.1,0.48649606
72504000,0.06,0.4866227
73004000,0.08,0.48663646
73504000,0.06,0.4866089
74004000,0.1,0.48654878
74504000,0.06,0.4864823
75004000,0.08,0.4862941
75504000,0.05882353,0.48627883
76004000,0.08,0.48622957
76504000,0.08,0.48616698
77004000,0.078431375,0.48624876
77504000,0.08,0.48636553
78004000,0.06,0.48643005
