timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
236000,0,0.70719343,-5.9978225e-05,0.000455585,0.7070264,0.0,0.0,0.0,0.0,0
240000,0,0.70719343,-5.9713704e-05,0.00045509057,0.7070264,0.0,0.0,0.0,0.0,0
248000,0,0.70719343,-5.9177783e-05,0.00045410864,0.7070264,0.0,0.0,0.0,0.0,0
256000,0,0.70719343,-5.864172e-05,0.00045312685,0.7070264,0.0,0.0,0.0,0.0,0
268000,0,0.70719343,-5.7841316e-05,0.00045165053,0.7070264,0.0,0.0,0.0,0.0,0
276000,0,0.70719343,-5.730528e-05,0.00045066874,0.7070264,0.0,0.0,0.0,0.0,0
288000,0,0.70719343,-5.6504916e-05,0.00044919242,0.7070264,0.0,0.0,0.0,0.0,0
296000,0,0.70719343,-5.5968903e-05,0.00044821063,0.7070264,0.0,0.0,0.0,0.0,0
308000,0,0.70719343,-5.5168577e-05,0.0004467343,0.7070264,0.0,0.0,0.0,0.0,0
316000,0,0.70719343,-5.4632594e-05,0.00044575255,0.7070264,0.0,0.0,0.0,0.0,0
328000,0,0.70719343,-5.3832307e-05,0.00044427623,0.7070264,0.0,0.0,0.0,0.0,0
336000,0,0.70719343,-5.3296346e-05,0.00044329444,0.7070264,0.0,0.0,0.0,0.0,0
344000,0,0.70719343,-5.2767038e-05,0.00044230605,0.7070264,0.0,0.0,0.0,0.0,0
356000,0,0.70719343,-5.1960167e-05,0.0004408364,0.7070264,0.0,0.0,0.0,0.0,0
368000,0,0.70719343,-5.1159957e-05,0.00043936007,0.7070264,0.0,0.0,0.0,0.0,0
376000,0,0.70719343,-5.062405e-05,0.0004383783,0.7070264,0.0,0.0,0.0,0.0,0
388000,0,0.70719343,-4.982388e-05,0.00043690202,0.7070264,0.0,0.0,0.0,0.0,0
392000,0,0.70719343,-4.955921e-05,0.00043640786,0.7070264,0.0,0.0,0.0,0.0,0
408000,0,0.70719343,-4.8487866e-05,0.00043444397,0.7070264,0.0,0.0,0.0,0.0,0
412000,0,0.70719343,-4.822321e-05,0.0004339498,0.7070264,0.0,0.0,0.0,0.0,0
428000,0,0.70719343,-4.715192e-05,0.0004319859,0.7070264,0.0,0.0,0.0,0.0,0
432000,0,0.70719343,-4.6887275e-05,0.0004314918,0.7070264,0.0,0.0,0.0,0.0,0
448000,0,0.70719343,-4.5816036e-05,0.0004295279,0.7070264,0.0,0.0,0.0,0.0,0
456000,0,0.70719343,-4.528023e-05,0.00042854616,0.7070264,0.0,0.0,0.0,0.0,0
464000,0,0.70719343,-4.4751076e-05,0.00042755777,0.7070264,0.0,0.0,0.0,0.0,0
476000,0,0.70719343,-4.3944437e-05,0.00042608814,0.7070264,0.0,0.0,0.0,0.0,0
488000,0,0.70719343,-4.314446e-05,0.00042461188,0.7070264,0.0,0.0,0.0,0.0,0
496000,0,0.70719343,-4.260871e-05,0.00042363015,0.7070264,0.0,0.0,0.0,0.0,0
508000,0,0.70719343,-4.1808773e-05,0.00042215388,0.7070264,0.0,0.0,0.0,0.0,0
512000,0,0.70719343,-4.154418e-05,0.00042165973,0.7070264,0.0,0.0,0.0,0.0,0
524000,0,0.70719343,-4.074397e-05,0.0004201838,0.7070264,0.0,0.0,0.0,0.0,0
536000,0,0.70719343,-3.9937448e-05,0.00041871416,0.7070264,0.0,0.0,0.0,0.0,0
548000,0,0.70719343,-3.9137587e-05,0.00041723793,0.7070264,0.0,0.0,0.0,0.0,0
556000,0,0.70719343,-3.8601913e-05,0.0004162562,0.7070264,0.0,0.0,0.0,0.0,0
568000,0,0.70719343,-3.7802092e-05,0.00041477996,0.7070264,0.0,0.0,0.0,0.0,0
576000,0,0.70719343,-3.7266444e-05,0.00041379823,0.7070264,0.0,0.0,0.0,0.0,0
584000,0,0.70719343,-3.6737445e-05,0.0004128099,0.7070264,0.0,0.0,0.0,0.0,0
592000,0,0.70719343,-3.620212e-05,0.00041182787,0.7070264,0.0,0.0,0.0,0.0,0
608000,0,0.70719343,-3.5131296e-05,0.00040986406,0.7070264,0.0,0.0,0.0,0.0,0
616000,0,0.70719343,-3.4595698e-05,0.00040888236,0.7070264,0.0,0.0,0.0,0.0,0
628000,0,0.70719343,-3.3795994e-05,0.00040740613,0.7070264,0.0,0.0,0.0,0.0,0
636000,0,0.70719343,-3.326042e-05,0.00040642443,0.7070264,0.0,0.0,0.0,0.0,0
648000,0,0.70719343,-3.2460757e-05,0.0004049482,0.7070264,0.0,0.0,0.0,0.0,0
652000,0,0.70719343,-3.2196254e-05,0.00040445407,0.7070264,0.0,0.0,0.0,0.0,0
668000,0,0.70719343,-3.1125586e-05,0.0004024903,0.7070264,0.0,0.0,0.0,0.0,0
672000,0,0.70719343,-3.0861098e-05,0.00040199616,0.7070264,0.0,0.0,0.0,0.0,0
684000,0,0.70719343,-3.0061197e-05,0.00040052025,0.7070264,0.0,0.0,0.0,0.0,0
692000,0,0.70719343,-2.9526002e-05,0.00039953826,0.7070264,0.0,0.0,0.0,0.0,0
708000,0,0.70719343,-2.8455437e-05,0.0003975745,0.7070264,0.0,0.0,0.0,0.0,0
716000,0,0.70719343,-2.7919967e-05,0.0003965928,0.7070264,0.0,0.0,0.0,0.0,0
724000,0,0.70719343,-2.739115e-05,0.0003956045,0.7070264,0.0,0.0,0.0,0.0,0
736000,0,0.70719343,-2.6585016e-05,0.00039413493,0.7070264,0.0,0.0,0.0,0.0,0
744000,0,0.70719343,-2.6056225e-05,0.00039314662,0.7070264,0.0,0.0,0.0,0.0,0
756000,0,0.70719343,-2.5250129e-05,0.00039167708,0.7070264,0.0,0.0,0.0,0.0,0
768000,0,0.70719343,-2.4450697e-05,0.00039020088,0.7070264,0.0,0.0,0.0,0.0,0
772000,0,0.70719343,-2.4186273e-05,0.00038970678,0.7070264,0.0,0.0,0.0,0.0,0
788000,0,0.70719343,-2.3115914e-05,0.00038774303,0.7070264,0.0,0.0,0.0,0.0,0
792000,0,0.70719343,-2.2851502e-05,0.00038724893,0.7070264,0.0,0.0,0.0,0.0,0
804000,0,0.70719343,-2.2051834e-05,0.00038577305,0.7070264,0.0,0.0,0.0,0.0,0
816000,0,0.70719343,-2.1245854e-05,0.00038430354,0.7070264,0.0,0.0,0.0,0.0,0
824000,0,0.70719343,-2.0717167e-05,0.00038331523,0.7070264,0.0,0.0,0.0,0.0,0
836000,0,0.70719343,-1.9911226e-05,0.00038184572,0.7070264,0.0,0.0,0.0,0.0,0
844000,0,0.70719343,-1.9382565e-05,0.0003808574,0.7070265,0.0,0.0,0.0,0.0,0
852000,0,0.70719343,-1.8847577e-05,0.00037987545,0.7070265,0.0,0.0,0.0,0.0,0
868000,0,0.70719343,-1.7777425e-05,0.00037791175,0.7070265,0.0,0.0,0.0,0.0,0
872000,0,0.70719343,-1.7513066e-05,0.00037741766,0.7070265,0.0,0.0,0.0,0.0,0
888000,0,0.70719343,-1.6442966e-05,0.00037545394,0.7070265,0.0,0.0,0.0,0.0,0
