timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
236000,1310988,1310988,1310996,1311004,0,0.0136452895,0.017282518,0.017639782,0.0,1310988,1310988,1310996,1311004,0,0.00031920106,0.0005053499,0.00033785892,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.0023595074,0.003262795,0.0019115048,0.0,1310988,1310988,1310996,1311004,0,0.00040452357,0.00030582253,0.0002662514,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.0032213463,0.0018288211,0.0023067342,0.0,1310988,1310988,1310996,1311004,0,0.00019914453,0.00015211111,0.00020884087,0.0,1,1,1,0,1,1,1,0
796000,1310996,1310988,1310996,1311004,0,0.002221368,0.001416141,0.0012738875,0.0,1310996,1310988,1310996,1311004,0,0.00016429064,8.76332e-05,0.00020862771,0.0,1,1,1,0,1,1,1,0
996000,1310996,1310988,1310996,1311004,0,0.003095676,0.0015523237,0.0015455483,0.0,1310996,1310988,1310996,1311004,0,0.0002921292,0.00015102471,0.00014171998,0.0,1,1,1,0,1,1,1,0
1200000,1310996,1310988,1310996,1311004,0,0.0051350077,0.0009919978,0.0054471325,0.0,1310996,1310988,1310996,1311004,0,0.0004565785,0.00039467792,0.0003570393,0.0,1,1,1,0,1,1,1,0
1400000,1310996,1310988,1310996,1311004,0,0.002684316,0.0005989685,0.0026371998,0.0,1310996,1310988,1310996,1311004,0,0.00070885645,0.00033685102,0.00047915045,0.0,1,1,1,0,1,1,1,0
1596000,1310996,1310988,1310996,1311004,0,0.003876386,0.002187065,0.0033419498,0.0,1310996,1310988,1310996,1311004,0,0.0005427686,0.00036737588,0.0002427567,0.0,1,1,1,0,1,1,1,0
1796000,1310996,1310988,1310996,1311004,0,0.00460285,0.0035768587,0.0015187563,0.0,1310996,1310988,1310996,1311004,0,0.00039152132,0.000591541,0.00029735733,0.0,1,1,1,0,1,1,1,0
1996000,1310996,1310988,1310996,1311004,0,0.008346412,0.0027558815,0.0076920316,0.0,1310996,1310988,1310996,1311004,0,0.00022129274,0.00028299543,8.4614956e-05,0.0,1,1,1,0,1,1,1,0
