timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,101.86719,128.62018,0,14,9342,1024000,0,3,253
2000000,156.84766,87.526596,0,65,7742,1024000,0,3,253
3000000,209.74023,75.121864,0,115,8205,1024000,0,3,253
4000000,263.21875,69.41423,0,173,7866,1024000,0,3,253
5000000,317.0713,66.1668,0,226,10014,1024000,0,3,253
6000000,378.58887,65.3641,0,273,6737,1024000,0,3,253
7000000,437.9209,64.47598,0,323,8476,1024000,0,3,253
8000000,500.84375,64.276665,0,378,7936,1024000,0,3,253
9000000,562.8379,64.01705,0,436,6877,1024000,0,3,253
10000000,623.4131,63.66555,0,496,7273,1024000,0,3,253
11000000,683.8701,63.368248,0,553,6889,1024000,0,3,253
12000000,744.68945,63.152092,0,602,6918,1024000,0,3,253
13000000,804.35156,62.879265,0,658,7264,1024000,0,3,253
14000000,865.0039,62.7178,0,709,6889,1024000,0,3,253
15000000,925.374,62.559086,0,767,7223,1024000,0,3,253
16000000,985.3877,62.397903,0,833,6872,1024000,0,3,253
17000000,1043.1084,62.119366,0,893,10529,1024000,0,3,253
18000000,1107.3184,62.23687,0,952,6666,1024000,0,3,253
19000000,1164.0488,61.943848,0,1007,10552,1024000,0,3,253
20000000,1228.5029,62.070683,0,1062,6707,1024000,0,3,253
21000000,1288.9736,61.993732,0,1122,7091,1024000,0,3,253
22000000,1348.8789,61.897892,0,1170,7513,1024000,0,3,253
23000000,1409.3447,61.835064,0,1230,7801,1024000,0,3,253
24000000,1471.6084,61.853077,0,1278,6704,1024000,0,3,253
25000000,1528.8428,61.66678,0,1332,10610,1024000,0,3,253
26000000,1593.0654,61.765877,0,1395,6754,1024000,0,3,253
27000000,1649.292,61.559124,0,1446,10062,1024000,0,3,253
28000000,1710.7588,61.5558,0,1496,9956,1024000,0,3,253
29000000,1774.6426,61.636654,0,1550,6933,1024000,0,3,253
30000000,1836.1738,61.633118,0,1610,6704,1024000,0,3,253
31000000,1899.4541,61.68661,0,1668,6760,1024000,0,3,253
32000000,1960.3516,61.66179,0,1718,8523,1024000,0,3,253
33000000,2018.3076,61.54878,0,1778,10828,1024000,0,3,253
34000000,2082.5205,61.627617,0,1831,7160,1024000,0,3,253
35000000,2139.3037,61.48838,0,1886,10828,1024000,0,3,253
36000000,2203.37,61.56041,0,1942,7122,1024000,0,3,253
37000000,2263.4697,61.520706,0,2004,7987,1024000,0,3,253
38000000,2324.8281,61.51641,0,2059,6666,1024000,0,3,253
39000000,2384.9639,61.480816,0,2117,6930,1024000,0,3,253
40000000,2445.8467,61.465794,0,2173,6666,1024000,0,3,253
41000000,2506.1865,61.438187,0,2224,6810,1024000,0,3,253
42000000,2567.3213,61.430927,0,2276,6666,1024000,0,3,253
43000000,2629.2686,61.44299,0,2317,6772,1024000,0,3,253
44000000,2690.3096,61.433815,0,2374,6682,1024000,0,3,253
45000000,2750.3809,61.403393,0,2431,6933,1024000,0,3,253
46000000,2811.2656,61.392067,0,2475,7628,1024000,0,3,253
47000000,2872.1416,61.38104,0,2534,7058,1024000,0,3,253
48000000,2934.1748,61.394684,0,2581,6704,1024000,0,3,253
49000000,2992.1436,61.32447,0,2649,10092,1024000,0,3,253
50000000,3056.3594,61.38254,0,2699,7465,1024000,0,3,253
51000000,3117.795,61.38358,0,2748,6993,1024000,0,3,253
52000000,3178.1484,61.363693,0,2803,7287,1024000,0,3,253
53000000,3239.0605,61.355137,0,2854,7140,1024000,0,3,253
54000000,3299.2412,61.333305,0,2908,7710,1024000,0,3,253
55000000,3361.2979,61.346508,0,2948,7119,1024000,0,3,253
56000000,3421.745,61.33039,0,3004,7225,1024000,0,3,253
57000000,3482.6846,61.32351,0,3060,7119,1024000,0,3,253
58000000,3544.0352,61.323975,0,3115,6772,1024000,0,3,253
59000000,3605.2568,61.32224,0,3169,10158,1024000,0,3,253
60000000,3668.0967,61.34762,0,3223,6954,1024000,0,3,253
61000000,3728.5596,61.333065,0,3276,6654,1024000,0,3,253
62000000,3789.0635,61.319645,0,3325,6953,1024000,0,3,253
63000000,3850.5264,61.321926,0,3371,6765,1024000,0,3,253
64000000,3910.9102,61.30722,0,3423,8642,1024000,0,3,253
65000000,3972.871,61.31731,0,3479,7368,1024000,0,3,253
66000000,4033.879,61.312603,0,3530,6860,1024000,0,3,253
67000000,4094.5361,61.302795,0,3584,6865,1024000,0,3,253
68000000,4154.7783,61.287148,0,3636,6860,1024000,0,3,253
69000000,4215.4346,61.277977,0,3694,6666,1024000,0,3,253
70000000,4276.3936,61.273403,0,3750,8139,1024000,0,3,253
71000000,4349.2627,61.43721,0,3798,10501,1024000,0,3,253
72000000,4425.284,61.64035,0,3853,10695,1024000,0,3,253
73000000,4505.631,61.897335,0,3887,7060,1024000,0,3,253
74000000,4582.375,62.098534,0,3941,7098,1024000,0,3,253
75000000,4651.2695,62.1894,0,3993,9471,1024000,0,3,253
76000000,4714.589,62.204304,0,4043,9306,1024000,0,3,253
77000000,4778.4023,62.22526,0,4096,8297,1024000,0,3,253
78000000,4841.416,62.2354,0,4146,8575,1024000,0,3,253
79000000,4905.081,62.25354,0,4191,8297,1024000,0,3,253
80000000,4968.742,62.271187,0,4247,7577,1024000,0,3,253
81000000,5030.8936,62.2697,0,4300,6810,1024000,0,3,253
82000000,5092.0234,62.255764,0,4358,7309,1024000,0,3,253
