timestamp,rtl_time_s,rtl_limit_fraction
6608000,0.00020227564,2.2475072e-07
7640000,0.010666663,1.1851848e-05
8648000,0.0027794049,3.088228e-06
9648000,0.004912913,5.4587927e-06
10660000,0.0018414942,2.0461048e-06
11668000,0.008397446,9.330496e-06
12668000,0.00422245,4.691611e-06
13680000,0.014712723,1.634747e-05
14688000,0.00059777376,6.641931e-07
15700000,0.02103688,2.3374312e-05
16708000,0.005619577,6.243975e-06
17708000,0.017672641,1.9636269e-05
18720000,0.032415804,3.601756e-05
19728000,0.012033126,1.3370141e-05
20740000,0.3829299,0.00042547766
21748000,0.9478489,0.0010531655
22748000,1.3836467,0.0015373853
23760000,1.4721267,0.0016356965
24768000,1.0603889,0.00117821
25780000,0.090704784,0.000100783094
26788000,0.51087075,0.00056763424
27788000,1.307983,0.0014533146
28800000,2.1283283,0.0023648094
29808000,1.6405748,0.001822861
30824000,0.5581181,0.00062013126
31824000,0.86686015,0.00096317794
32832000,1.3440092,0.0014933436
33844000,2.087824,0.0023198046
34852000,2.7733269,0.0030814745
35852000,1.7494866,0.001943874
36864000,0.85654914,0.00095172133
37872000,1.0012745,0.0011125273
38884000,1.8386587,0.002042954
39892000,2.7170482,0.0030189424
40892000,2.6033578,0.00289262
41904000,1.2262139,0.00136246
42916000,1.1706398,0.001300711
43916000,1.2323372,0.0013692637
44928000,1.9455583,0.0021617315
45936000,2.901887,0.003224319
46948000,3.7086499,0.0041207224
47956000,2.0404296,0.0022671442
48956000,2.2074752,0.0024527502
49968000,2.2509403,0.002501045
50976000,2.2126465,0.0024584963
51988000,2.1389992,0.0023766658
52996000,2.0046136,0.0022273485
53996000,1.7730315,0.001970035
55008000,1.2282126,0.0013646807
56016000,2.0374725,0.0022638584
57028000,2.9978285,0.0033309206
58036000,1.9571879,0.0021746533
59040000,1.068679,0.0011874211
60048000,0.9368392,0.0010409325
61060000,1.5583446,0.0017314941
62068000,2.4326768,0.0027029742
63068000,2.3816414,0.0026462683
64084000,0.8907955,0.0009897728
65084000,0.91501445,0.0010166827
66096000,1.3081851,0.0014535391
67104000,2.0216231,0.002246248
68116000,2.839857,0.0031553968
69124000,1.5580869,0.0017312077
70132000,1.0964378,0.0012182643
71132000,1.8744586,0.0020827318
72144000,2.3300452,0.0025889392
73152000,2.631212,0.0029235692
74164000,2.6694696,0.0029660773
75172000,2.654954,0.0029499491
76212000,2.5629334,0.002847704
77224000,2.3516064,0.002612896
78232000,2.1088486,0.0023431652
79232000,1.8464292,0.0020515881
80240000,0.6664333,0.0007404815
81280000,0.0079561155,8.840128e-06
