timestamp,timestamp_sample,device_id,error_count,pressure,temperature
988000,988000,6620172,0,955.961,11.827728
1996000,1996000,6620172,0,955.9513,11.827728
2984000,2984000,6620172,0,955.95123,11.827728
3992000,3992000,6620172,0,955.96436,11.827728
5000000,5000000,6620172,0,955.9404,11.827728
5984000,5984000,6620172,0,955.94464,11.827728
6992000,6992000,6620172,0,955.94226,11.827728
8000000,8000000,6620172,0,955.94794,11.827728
8988000,8988000,6620172,0,955.9406,11.827728
9996000,9996000,6620172,0,955.94116,11.827728
10984000,10984000,6620172,0,955.9384,11.827728
11992000,11992000,6620172,0,955.9427,11.827728
13000000,13000000,6620172,0,955.9594,11.827728
13988000,13988000,6620172,0,955.9594,11.827728
14996000,14996000,6620172,0,955.92114,11.827728
15980000,15980000,6620172,0,955.9567,11.827728
16988000,16988000,6620172,0,955.9389,11.827728
17996000,17996000,6620172,0,955.9412,11.827728
18984000,18984000,6620172,0,955.94934,11.827698
19992000,19992000,6620172,0,955.93097,11.827057
21000000,21000000,6620172,0,955.8806,11.824066
21988000,21988000,6620172,0,955.8292,11.820343
22996000,22996000,6620172,0,955.76764,11.8177185
23984000,23984000,6620172,0,955.7763,11.817871
24992000,24992000,6620172,0,955.83826,11.821533
26000000,26000000,6620172,0,955.9443,11.827576
26984000,26984000,6620172,0,955.91,11.82489
27992000,27992000,6620172,0,955.8168,11.820099
29000000,29000000,6620172,0,955.73773,11.815674
29988000,29988000,6620172,0,955.8388,11.821289
30996000,30996000,6620172,0,955.92365,11.826233
31984000,31984000,6620172,0,955.87616,11.823517
32992000,32992000,6620172,0,955.8223,11.820007
34000000,34000000,6620172,0,955.72046,11.815369
34988000,34988000,6620172,0,955.69653,11.812073
35996000,35996000,6620172,0,955.823,11.820068
36980000,36980000,6620172,0,955.91284,11.826447
37988000,37988000,6620172,0,955.869,11.822662
38996000,38996000,6620172,0,955.77277,11.817139
39984000,39984000,6620172,0,955.6701,11.812378
40992000,40992000,6620172,0,955.70184,11.813721
42000000,42000000,6620172,0,955.8976,11.824585
42988000,42988000,6620172,0,955.8895,11.825073
43996000,43996000,6620172,0,955.8315,11.821594
44984000,44984000,6620172,0,955.76117,11.817383
45992000,45992000,6620172,0,955.6815,11.812378
46976000,46976000,6620172,0,955.6019,11.808472
47984000,47984000,6620172,0,955.7899,11.81842
48992000,48992000,6620172,0,955.96686,11.827698
50000000,50000000,6620172,0,955.9379,11.827698
50988000,50988000,6620172,0,955.9544,11.827698
51996000,51996000,6620172,0,955.9562,11.827698
52984000,52984000,6620172,0,955.94464,11.827698
53992000,53992000,6620172,0,955.94824,11.827209
54980000,54980000,6620172,0,955.88495,11.8246765
55988000,55988000,6620172,0,955.8148,11.820129
56996000,56996000,6620172,0,955.7175,11.815247
57980000,57980000,6620172,0,955.81085,11.819641
58988000,58988000,6620172,0,955.9378,11.827667
59996000,59996000,6620172,0,955.9174,11.826294
60984000,60984000,6620172,0,955.85925,11.822998
61992000,61992000,6620172,0,955.79047,11.818115
63000000,63000000,6620172,0,955.7581,11.817627
63988000,63988000,6620172,0,955.95496,11.827484
64996000,64996000,6620172,0,955.91376,11.825256
65984000,65984000,6620172,0,955.8413,11.822235
66992000,66992000,6620172,0,955.75507,11.817932
68000000,68000000,6620172,0,955.6862,11.813232
68984000,68984000,6620172,0,955.75995,11.817444
69992000,69992000,6620172,0,955.9613,11.827698
71000000,71000000,6620172,0,955.9499,11.827698
71988000,71988000,6620172,0,955.94934,11.827728
72996000,72996000,6620172,0,955.9315,11.827728
73984000,73984000,6620172,0,955.953,11.827728
74992000,74992000,6620172,0,955.94904,11.827728
76000000,76000000,6620172,0,955.9413,11.827728
76988000,76988000,6620172,0,955.953,11.827728
77996000,77996000,6620172,0,955.9496,11.827728
78980000,78980000,6620172,0,955.9476,11.827728
79988000,79988000,6620172,0,955.93646,11.827728
80996000,80996000,6620172,0,955.95294,11.827728
81984000,81984000,6620172,0,955.9464,11.827728
