timestamp,mag_inconsistency_angle
496000,7.727428e-09
1000000,7.635387e-09
1496000,7.9362685e-09
1992000,8.433078e-09
2496000,0.00020666618
2992000,2.0558295e-05
3500000,1.9484332e-06
3992000,2.0185257e-07
4500000,2.7212232e-08
4996000,1.0005613e-08
5500000,0.00021473083
5996000,2.1360385e-05
6500000,0.00011027948
6996000,1.0973323e-05
7492000,1.0991367e-06
7996000,1.11945546e-07
8492000,1.771491e-08
8988000,9.156112e-09
9492000,0.0001496325
9988000,1.4885821e-05
10496000,1.4130685e-06
11000000,1.4037904e-07
11496000,0.00047797462
12000000,4.5160392e-05
12496000,4.4978156e-06
12992000,4.5508511e-07
13496000,2.7423275e-05
13992000,2.7344252e-06
14500000,2.65258e-07
14640000,1.3992747e-07
