timestamp,speed_xy,speed_up,speed_down,want_takeoff
6640000,5.0,3.0,1.0,0
6660000,5.0,3.0,1.0,0
7640000,5.0,3.0,1.0,0
8640000,5.0,3.0,1.0,0
9600000,5.0,3.0,1.0,0
75660000,5.0,3.0,1.0,0
75680000,5.0,3.0,1.0,0
76660000,5.0,3.0,1.0,0
