timestamp,mag_inconsistency_angle
496000,6.624196e-09
992000,8.698951e-09
1496000,1.8250967e-05
1992000,8.71959e-05
2496000,8.244632e-06
2992000,8.2771163e-07
3500000,8.538528e-08
3992000,0.00039263268
4500000,3.7099227e-05
4996000,3.697005e-06
5500000,9.7290525e-05
5996000,0.00049611036
6500000,4.6873964e-05
6996000,4.667592e-06
7492000,4.7027112e-07
7996000,0.0001863044
8492000,1.8532926e-05
9000000,0.00020835265
9492000,2.0725342e-05
10000000,1.9649772e-06
10496000,0.0005176526
11000000,4.890918e-05
11496000,4.8710767e-06
12000000,4.6716374e-07
12496000,5.549751e-08
12992000,1.26662485e-08
13496000,0.00022204
13992000,2.2087022e-05
14500000,2.0942293e-06
14620000,1.1944219e-06
32616000,1.1350032e-06
32628000,1.0784166e-06
33112000,1.2187313e-07
