timestamp,rtl_time_s,rtl_limit_fraction
6608000,1.5604216e-11,1.7338019e-14
7628000,0.011513165,1.2792406e-05
8632000,0.006460849,7.1787217e-06
9640000,0.0068560876,7.617876e-06
10640000,0.01060308,1.1781201e-05
11652000,0.010875094,1.2083438e-05
12660000,0.0050478955,5.608773e-06
13672000,0.007735142,8.594603e-06
14680000,0.0015540061,1.7266735e-06
15680000,0.02667921,2.9643568e-05
16692000,0.0040589906,4.5099896e-06
17700000,0.01607775,1.7864168e-05
18712000,0.034610916,3.8456576e-05
19720000,0.028089745,3.1210828e-05
20720000,0.044611923,4.9568807e-05
21732000,0.062747605,6.971957e-05
22740000,0.07578629,8.4207e-05
23752000,0.07538413,8.376015e-05
24760000,0.07665329,8.517033e-05
25760000,0.0626698,6.963311e-05
26772000,0.05443182,6.04798e-05
27800000,0.041522752,4.6136392e-05
28800000,0.03489936,3.877707e-05
29812000,0.029381596,3.264622e-05
30820000,0.03311892,3.6798803e-05
31832000,0.030969031,3.4410037e-05
32872000,0.024970846,2.7745386e-05
