timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
1508000,4000000.0,1.0,0.0,0.0,181,0,0.0,36,0,0,0,0,0.0,0,2,0,1,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1720000,4000000.0,1.0,0.0,0.0,217,0,0.0,49,0,0,0,0,0.0,0,2,0,1,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2720000,4000000.0,1.0,20417.332,0.0,378,0,2486.056,104,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3716000,4000000.0,1.0,13978.088,0.0,536,0,2498.008,155,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4712000,4000000.0,1.0,13569.722,0.0,693,0,2457.1714,205,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5712000,4000000.0,1.0,13582.67,0.0,962,0,2562.749,259,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6708000,4000000.0,1.0,21184.264,0.0,1359,0,2476.0957,309,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7704000,4000000.0,1.0,23924.303,0.0,1765,0,2476.0957,361,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8604000,4000000.0,1.0,24239.045,0.0,2136,0,2500.996,409,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9600000,4000000.0,1.0,24239.045,0.0,2543,0,2476.0957,462,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10604000,4000000.0,1.0,24180.28,0.0,2957,0,2494.024,516,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11600000,4000000.0,1.0,24276.893,0.0,3962,0,2476.0957,567,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12600000,4000000.0,1.0,48949.203,0.0,4438,0,2490.0398,619,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13600000,4000000.0,1.0,24310.758,0.0,4848,0,2476.0957,673,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14592000,4000000.0,1.0,24077.69,0.0,5255,0,2540.8367,723,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15588000,4000000.0,1.0,24300.797,0.0,5665,0,2520.9165,776,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16588000,4000000.0,1.0,24128.486,0.0,6077,0,2476.0957,834,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17584000,4000000.0,1.0,24392.432,0.0,6485,0,2566.7332,885,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18580000,4000000.0,1.0,24214.145,0.0,6893,0,2477.0918,937,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19576000,4000000.0,1.0,24405.379,0.0,7301,0,2412.3506,987,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20572000,4000000.0,1.0,24408.367,0.0,7705,0,2526.8926,1039,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21572000,4000000.0,1.0,24298.805,0.0,8115,0,2477.0918,1091,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22568000,4000000.0,1.0,24183.268,0.0,8522,0,2541.8328,1143,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23568000,4000000.0,1.0,24331.674,0.0,8932,0,2477.0918,1195,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24564000,4000000.0,1.0,24097.61,0.0,9339,0,2477.0918,1247,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25560000,4000000.0,1.0,24298.805,0.0,9748,0,2477.0918,1299,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26560000,4000000.0,1.0,24177.291,0.0,10158,0,2477.0918,1353,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27556000,4000000.0,1.0,24389.443,0.0,10566,0,3253.9841,1429,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28552000,4000000.0,1.0,24489.045,0.0,10976,0,4419.3228,1509,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
29552000,4000000.0,1.0,24364.543,0.0,11386,0,4419.3228,1591,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30552000,4000000.0,1.0,24095.62,0.0,11795,0,4419.3228,1673,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
31552000,4000000.0,1.0,24341.635,0.0,12206,0,4548.8047,1755,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32548000,4000000.0,1.0,24226.096,0.0,12614,0,4419.3228,1837,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33548000,4000000.0,1.0,24332.67,0.0,13024,0,4419.3228,1919,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
34544000,4000000.0,1.0,24057.77,0.0,13430,0,4419.3228,2001,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
