timestamp,main_state_changes,main_state
20000,0,0
524000,0,0
1028000,0,0
1232000,0,0
1520000,0,0
2024000,0,0
2528000,0,0
3032000,0,0
3536000,0,0
4040000,0,0
4544000,0,0
5048000,0,0
5552000,0,0
6056000,0,0
6560000,0,0
6608000,1,4
6620000,1,4
7124000,1,4
7628000,1,4
8132000,1,4
8636000,1,4
9140000,1,4
9596000,2,7
10100000,2,7
10604000,2,7
11108000,2,7
11612000,2,7
12116000,2,7
12620000,2,7
13124000,2,7
13628000,2,7
14132000,2,7
14624000,2,7
15128000,2,7
15632000,2,7
16136000,2,7
16640000,2,7
17144000,2,7
17648000,2,7
18152000,2,7
18656000,2,7
19160000,2,7
19664000,2,7
20168000,2,7
20672000,2,7
21176000,2,7
21680000,2,7
22184000,2,7
22688000,2,7
23192000,2,7
23696000,2,7
24200000,2,7
24704000,2,7
25208000,2,7
25712000,2,7
26216000,2,7
26696000,2,7
26996000,2,7
27032000,2,7
27524000,2,7
27560000,2,7
28064000,2,7
28232000,2,7
28256000,2,7
28292000,2,7
28328000,2,7
28628000,2,7
28664000,2,7
28856000,2,7
28892000,2,7
28964000,2,7
28988000,2,7
29492000,2,7
29528000,2,7
29564000,2,7
30068000,2,7
30164000,2,7
30188000,2,7
30296000,2,7
30320000,2,7
30824000,2,7
30896000,2,7
30956000,2,7
31328000,2,7
31364000,2,7
31532000,2,7
31556000,2,7
31688000,2,7
31724000,2,7
31988000,2,7
32024000,2,7
32060000,2,7
32096000,2,7
32588000,2,7
32624000,2,7
32792000,2,7
32828000,2,7
33020000,2,7
33056000,2,7
33560000,2,7
34064000,2,7
34568000,2,7
34820000,2,7
34856000,2,7
34988000,2,7
35024000,2,7
35192000,2,7
35228000,2,7
35324000,2,7
35360000,2,7
35588000,2,7
35624000,2,7
35792000,2,7
35828000,2,7
35996000,2,7
36032000,2,7
36536000,2,7
36932000,2,7
36956000,2,7
37256000,2,7
37292000,2,7
37328000,2,7
37364000,2,7
37628000,2,7
37664000,2,7
37760000,2,7
37796000,2,7
37820000,2,7
37856000,2,7
37892000,2,7
37928000,2,7
38432000,2,7
38936000,2,7
39440000,2,7
39656000,2,7
39692000,2,7
40196000,2,7
40496000,2,7
40520000,2,7
41024000,2,7
41060000,2,7
41564000,2,7
41792000,2,7
41828000,2,7
42188000,2,7
42224000,2,7
42296000,2,7
42320000,2,7
42764000,2,7
42788000,2,7
43292000,2,7
43796000,2,7
43856000,2,7
43892000,2,7
44396000,2,7
44432000,2,7
44732000,2,7
44756000,2,7
44864000,2,7
44888000,2,7
45260000,2,7
45320000,2,7
45656000,2,7
45692000,2,7
46088000,2,7
46124000,2,7
46424000,2,7
46460000,2,7
46532000,2,7
46556000,2,7
46724000,2,7
46760000,2,7
46796000,2,7
46832000,2,7
46892000,2,7
46928000,2,7
47024000,2,7
47060000,2,7
47396000,2,7
47420000,2,7
47528000,2,7
47564000,2,7
48020000,2,7
48056000,2,7
48260000,2,7
48296000,2,7
48692000,2,7
48728000,2,7
48992000,2,7
49028000,2,7
49196000,2,7
49220000,2,7
49292000,2,7
49328000,2,7
49832000,2,7
50324000,2,7
50360000,2,7
50864000,2,7
51032000,2,7
51056000,2,7
51320000,2,7
51356000,2,7
51860000,2,7
51956000,2,7
51992000,2,7
52292000,2,7
52328000,2,7
52832000,2,7
53156000,2,7
53192000,2,7
53228000,2,7
53264000,2,7
53720000,2,7
53756000,2,7
54260000,2,7
54356000,2,7
54392000,2,7
54428000,2,7
54524000,2,7
55028000,2,7
55388000,2,7
55424000,2,7
55928000,2,7
56432000,2,7
56564000,2,7
56588000,2,7
57092000,2,7
57188000,2,7
57260000,2,7
57656000,2,7
57692000,2,7
57728000,2,7
57764000,2,7
57824000,2,7
57860000,2,7
57920000,2,7
57956000,2,7
57992000,2,7
58028000,2,7
58064000,2,7
58088000,2,7
58364000,2,7
58388000,2,7
58424000,2,7
58460000,2,7
58760000,2,7
58796000,2,7
58856000,2,7
58892000,2,7
59396000,2,7
59900000,2,7
59996000,2,7
60032000,2,7
60536000,2,7
60596000,2,7
60620000,2,7
60860000,2,7
60896000,2,7
60956000,2,7
60992000,2,7
61292000,2,7
61328000,2,7
61832000,2,7
61856000,2,7
61892000,2,7
62192000,2,7
62228000,2,7
62732000,2,7
62756000,2,7
62792000,2,7
63296000,2,7
63332000,2,7
63356000,2,7
63860000,2,7
64328000,2,7
64364000,2,7
64628000,2,7
64664000,2,7
65120000,2,7
65192000,2,7
65696000,2,7
65888000,2,7
65924000,2,7
65996000,2,7
66032000,2,7
66188000,2,7
66224000,2,7
66296000,2,7
66320000,2,7
66596000,2,7
66620000,2,7
67124000,2,7
67364000,2,7
67388000,2,7
67892000,2,7
68324000,2,7
68360000,2,7
68864000,2,7
69092000,2,7
69128000,2,7
69392000,2,7
69428000,2,7
69692000,2,7
69728000,2,7
69896000,2,7
69932000,2,7
70436000,2,7
70940000,2,7
71024000,2,7
71060000,2,7
71120000,2,7
71156000,2,7
71324000,2,7
71360000,2,7
71660000,2,7
71696000,2,7
71996000,2,7
72032000,2,7
72332000,2,7
72356000,2,7
72692000,2,7
72728000,2,7
73232000,2,7
73736000,2,7
73892000,2,7
73928000,2,7
74060000,2,7
74096000,2,7
74360000,2,7
74396000,2,7
74900000,2,7
75404000,2,7
75644000,2,7
76148000,2,7
76652000,2,7
77156000,2,7
77660000,2,7
78164000,2,7
78668000,2,7
79172000,2,7
79676000,2,7
80180000,2,7
80684000,2,7
80708000,2,7
81212000,2,7
