timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
700000,700000,5.5487625e-08,9.7174416e-05,0.0018922578,0.0052194195,0.020253593,0.00019778452,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
712000,712000,5.401736e-08,9.7236814e-05,0.0018482745,0.0112651875,0.039226025,0.00031870342,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
892000,892000,4.653929e-08,0.000103178165,0.0017542909,0.0464731,0.08967161,0.013578398,512,0,1.3338251,1.7504191,0.0,nan,nan,0.0011688236,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1096000,1096000,4.3086626e-08,0.00011246191,0.0018384516,0.011411946,0.050358556,0.012316902,512,0,1.2165878,1.3252621,0.0,nan,nan,0.001906277,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1300000,1300000,2.9096695e-08,8.7848624e-05,0.0014194304,0.0024074432,0.03457545,0.02219346,512,0,0.9880149,1.1134052,0.0,nan,nan,0.003978342,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1500000,1500000,1.7747688e-08,6.140156e-05,0.0010652329,0.001857965,0.06890803,0.047303274,512,0,0.8862379,0.949883,0.0,nan,nan,0.0011043944,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1700000,1700000,1.0840395e-08,4.419277e-05,0.00088721374,0.001465069,0.08755355,0.071763925,512,0,0.7753634,0.8770997,0.0,nan,nan,0.00051331124,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1900000,1900000,6.659774e-09,3.3834538e-05,0.0007083216,0.0033542314,0.09185852,0.0846561,512,0,0.70418394,0.8298914,0.0,nan,nan,0.0015947305,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2100000,2100000,4.123606e-09,2.6659938e-05,0.0005967251,0.007322432,0.104614064,0.09579243,512,0,0.6691841,0.8015152,0.0,nan,nan,0.002262377,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2300000,2300000,2.6175981e-09,2.343686e-05,0.00059249136,0.013110391,0.12919083,0.10793185,512,0,0.66050524,0.78767097,0.0,nan,nan,0.0045642974,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2500000,2500000,1.7007408e-09,2.2783106e-05,0.0006030087,0.018948164,0.16109544,0.12130363,512,0,0.6644012,0.7657482,0.0,nan,nan,0.0006210888,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2700000,2700000,1.1500033e-09,2.0903213e-05,0.00056608306,0.021215308,0.17296177,0.123489425,512,0,0.667345,0.7708017,0.0,nan,nan,0.0005529605,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2900000,2900000,8.220084e-10,2.0425841e-05,0.00052399904,0.018647382,0.15140961,0.107563846,512,0,0.66219085,0.7810675,0.0,nan,nan,0.0018316547,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3100000,3100000,6.049696e-10,2.0092062e-05,0.0005554092,0.012658429,0.09428073,0.06981539,512,0,0.6490736,0.7951927,0.0,nan,nan,0.0016655992,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3300000,3300000,4.9409987e-10,1.9507312e-05,0.0005549922,0.0056582256,0.02018841,0.017865323,67109376,0,0.6309827,0.8115578,0.00036707745,nan,nan,0.0002462456,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3500000,3500000,4.3322265e-10,1.8839626e-05,0.00053538027,0.0003422808,0.05590423,0.039907828,67109376,0,0.17521414,0.82883954,0.00034517856,nan,nan,0.0038194887,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3692000,3692000,4.1655665e-10,2.0115933e-05,0.0005908841,0.013624609,0.17263657,0.10175129,67109376,0,0.15748511,0.84191453,1.6286944e-05,nan,nan,0.004929962,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3900000,3900000,3.6192532e-10,1.8890216e-05,0.00056701014,0.017579995,0.23530622,0.14780667,67109376,0,0.15298223,0.8381398,0.00035414615,nan,nan,0.0025133942,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4100000,4100000,3.8622905e-10,1.9099276e-05,0.0006179808,0.014324655,0.23634382,0.16526261,67109376,0,0.14159186,0.85206705,0.00048298194,nan,nan,0.0032817635,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4300000,4300000,3.481968e-10,1.8385359e-05,0.00062255724,0.011129368,0.2098516,0.1617015,67109376,0,0.13219313,0.8641658,0.00076082326,nan,nan,0.00093035836,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4500000,4500000,3.2129427e-10,1.7895347e-05,0.0006332037,0.010242966,0.18354817,0.14847066,67109376,0,0.12510729,0.8743751,0.0002490355,nan,nan,0.0041628266,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4700000,4700000,2.9310457e-10,1.7540458e-05,0.000639609,0.009925259,0.1617186,0.1321021,67109376,0,0.11979771,0.8830384,0.0009165544,nan,nan,0.0016604082,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4900000,4900000,3.1782035e-10,1.7709832e-05,0.000609248,0.009747003,0.14472252,0.11603744,67109376,0,0.115604274,0.8625471,0.00057944807,nan,nan,0.005097271,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5100000,5100000,3.188758e-10,1.922735e-05,0.00065341004,0.008989475,0.12744458,0.10030774,67109377,0,0.11201026,0.8680235,0.00077576865,nan,nan,0.0032321578,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
