timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
656000,656000,7.020853e-08,0.00014609283,0.0026823208,0.004675563,0.025777338,0.00019125242,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
668000,668000,6.892129e-08,0.00014713212,0.0026967938,0.00798697,0.05206307,0.00048015988,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
848000,848000,5.399976e-08,0.00015144022,0.0028705185,0.010193297,0.06510912,0.02089065,512,0,1.3338199,1.7503946,0.0,nan,nan,0.002009963,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1052000,1052000,3.3875583e-08,0.000110573324,0.0025567107,0.004866534,0.009371394,0.0052986257,512,0,1.2165873,1.3251833,0.0,nan,nan,0.0010991922,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1256000,1256000,2.0531363e-08,7.708332e-05,0.0021088922,7.4206015e-05,0.033750325,0.019614097,512,0,0.9879799,1.1132907,0.0,nan,nan,0.0035484643,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1456000,1456000,1.26497595e-08,5.5860484e-05,0.0019675312,0.0006742197,0.04336605,0.031967334,512,0,0.88611925,0.94963163,0.0,nan,nan,0.0034727054,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1656000,1656000,8.002042e-09,4.762961e-05,0.0019526108,0.00088723714,0.050650414,0.04358841,512,0,0.7753905,0.8766399,0.0,nan,nan,8.105173e-05,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1856000,1856000,5.0997744e-09,4.2508316e-05,0.0019332685,0.0020578655,0.0536505,0.05012261,512,0,0.70441103,0.8289734,0.0,nan,nan,0.001079479,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2056000,2056000,3.3888055e-09,3.6504243e-05,0.0017956056,0.004509245,0.06251955,0.057808336,512,0,0.66920495,0.800086,0.0,nan,nan,0.008336851,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2256000,2256000,2.1841755e-09,2.9294388e-05,0.0016476526,0.008760032,0.08380231,0.069590405,512,0,0.6601085,0.7856057,0.0,nan,nan,0.0042535975,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2456000,2456000,1.5148662e-09,2.7558306e-05,0.0015651362,0.01349404,0.113570586,0.08507734,512,0,0.66432774,0.76336396,0.0,nan,nan,0.004433395,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2656000,2656000,1.125662e-09,2.6607924e-05,0.0017326383,0.015020175,0.124067,0.088711634,512,0,0.66779685,0.7681847,0.0,nan,nan,0.0009019027,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2856000,2856000,8.583641e-10,2.461701e-05,0.0015627951,0.011998367,0.10268438,0.074547194,512,0,0.66284776,0.77861285,0.0,nan,nan,0.0033049793,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3056000,3056000,7.0909456e-10,2.3793353e-05,0.0015219437,0.005367739,0.044842236,0.037792902,512,0,0.6498398,0.7930856,0.0,nan,nan,0.0039146896,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3256000,3256000,5.748862e-10,2.2369535e-05,0.0015145526,0.0010687084,0.026968928,0.015046151,512,0,0.6320136,0.80966496,0.0,nan,nan,0.00089678506,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3456000,3456000,6.1944944e-10,2.5413974e-05,0.0016323823,0.004774718,0.083689764,0.059294984,512,0,0.61213714,0.82735056,0.0,nan,nan,0.0027609633,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
