timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,104.32617,127.85069,0,1,8773,1024000,0,3,253
2000000,158.6582,87.36685,0,55,8572,1024000,0,3,253
3000000,213.09277,75.67215,0,111,8795,1024000,0,3,253
4000000,268.54883,70.374435,0,170,9911,1024000,0,3,253
5000000,325.1455,67.5136,0,228,7861,1024000,0,3,253
6000000,378.75293,65.12258,0,287,8436,1024000,0,3,253
7000000,433.12402,63.545193,0,342,9471,1024000,0,3,253
8000000,490.4834,62.75376,0,405,10689,1024000,0,3,253
9000000,555.58496,63.020073,0,464,6827,1024000,0,3,253
10000000,615.98535,62.753193,0,524,7277,1024000,0,3,253
11000000,671.83984,62.11537,0,583,10833,1024000,0,3,253
12000000,735.3701,62.235115,0,637,7116,1024000,0,3,253
13000000,791.6719,61.77215,0,690,9987,1024000,0,3,253
14000000,850.3096,61.545277,0,746,10592,1024000,0,3,253
15000000,913.6406,61.66581,0,799,7748,1024000,0,3,253
16000000,973.20215,61.532764,0,862,7106,1024000,0,3,253
17000000,1031.1748,61.32105,0,926,10346,1024000,0,3,253
18000000,1092.0518,61.296124,0,984,10292,1024000,0,3,253
19000000,1151.8271,61.215305,0,1041,10623,1024000,0,3,253
20000000,1212.915,61.208874,0,1086,10251,1024000,0,3,253
21000000,1272.6377,61.137474,0,1148,10371,1024000,0,3,253
22000000,1337.4395,61.30544,0,1201,6604,1024000,0,3,253
23000000,1398.5127,61.295258,0,1250,6799,1024000,0,3,253
24000000,1458.9531,61.25937,0,1304,6654,1024000,0,3,253
25000000,1516.2412,61.09934,0,1370,9875,1024000,0,3,253
26000000,1575.2246,61.017376,0,1432,10772,1024000,0,3,253
27000000,1636.2002,61.01582,0,1490,10391,1024000,0,3,253
28000000,1700.0576,61.117977,0,1549,6654,1024000,0,3,253
29000000,1756.249,60.947006,0,1604,9746,1024000,0,3,253
30000000,1815.958,60.905487,0,1667,9696,1024000,0,3,253
31000000,1876.2412,60.885292,0,1734,9696,1024000,0,3,253
32000000,1936.832,60.876038,0,1793,10136,1024000,0,3,253
33000000,2000.0,60.94588,0,1850,7552,1024000,0,3,253
34000000,2063.6123,61.02473,0,1915,6824,1024000,0,3,253
