timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
196000,1310988,1310988,1310996,1311004,0,0.075973205,0.03802798,0.03795358,0.0,1310988,1310988,1310996,1311004,0,0.0036625667,0.0019447182,0.0017468474,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.05558518,0.027793806,0.02779091,0.0,1310988,1310988,1310996,1311004,0,0.009003938,0.004486218,0.0045177448,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.041382678,0.02069172,0.020691745,0.0,1310988,1310988,1310996,1311004,0,0.0064477045,0.0032224818,0.0032252267,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.009885315,0.011585194,0.015415631,0.0,1310988,1310988,1310996,1311004,0,0.001719157,0.0015400788,0.0003577706,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.02126558,0.010616843,0.010738027,0.0,1310988,1310988,1310996,1311004,0,0.00043452554,0.00026375262,0.00017576183,0.0,1,1,1,0,1,1,1,0
1196000,1310988,1310988,1310996,1311004,0,0.020466989,0.016318083,0.015066547,0.0,1310988,1310988,1310996,1311004,0,0.0007280142,0.0004434133,0.0004524076,0.0,1,1,1,0,1,1,1,0
1400000,1310988,1310988,1310996,1311004,0,0.014822213,0.02603556,0.032659423,0.0,1310988,1310988,1310996,1311004,0,0.0006067929,0.0006430148,0.000260586,0.0,1,1,1,0,1,1,1,0
1596000,1310988,1310988,1310996,1311004,0,0.038055986,0.033393342,0.004723589,0.0,1310988,1310988,1310996,1311004,0,0.0012545766,0.0008201669,0.00045482366,0.0,1,1,1,0,1,1,1,0
1796000,1310988,1310988,1310996,1311004,0,0.038843486,0.030868864,0.06807098,0.0,1310988,1310988,1310996,1311004,0,0.0008324165,0.0003832087,0.001156735,0.0,1,1,1,0,1,1,1,0
1996000,1310988,1310988,1310996,1311004,0,0.037721206,0.021579279,0.01705688,0.0,1310988,1310988,1310996,1311004,0,0.00031261545,0.00037416318,0.00039645965,0.0,1,1,1,0,1,1,1,0
2200000,1310988,1310988,1310996,1311004,0,0.057900604,0.016634451,0.04509456,0.0,1310988,1310988,1310996,1311004,0,0.00021767788,0.00014760303,0.00019948986,0.0,1,1,1,0,1,1,1,0
