timestamp,rtl_time_s,rtl_limit_fraction
6608000,2.3238276e-11,2.5820307e-14
7628000,0.014275004,1.5861116e-05
8632000,0.0054670405,6.07449e-06
9640000,0.0043605124,4.8450142e-06
10640000,0.005102033,5.6689255e-06
11652000,0.014751922,1.6391024e-05
12660000,0.021931872,2.4368748e-05
13672000,0.026781889,2.9757655e-05
14680000,0.0018967851,2.107539e-06
15692000,0.02620465,2.911628e-05
16692000,0.0059791356,6.6434845e-06
17700000,0.015978215,1.7753573e-05
18712000,0.03820161,4.2446238e-05
19720000,0.0161632,1.7959112e-05
20720000,0.07131975,7.924417e-05
21732000,0.079923384,8.880377e-05
22740000,0.09690857,0.00010767619
23752000,0.088477805,9.830868e-05
24760000,0.08642562,9.602847e-05
25760000,0.0829497,9.216634e-05
26772000,0.06917723,7.6863595e-05
27800000,0.05614539,6.238377e-05
28800000,0.063622974,7.069219e-05
29812000,0.07313298,8.125886e-05
30820000,0.07321488,8.134987e-05
31832000,0.088222824,9.802536e-05
32872000,0.10617594,0.00011797327
