timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
196000,-0.24607638,0.21385168,-0.019706035,4000,0,-0.1735796,0.31244346,-7.8853054,4000,0
200000,-0.24900562,0.22024336,-0.02077297,4000,0,0.17118545,0.19393054,-10.250776,4000,0
208000,-0.13795128,0.18295942,-0.00719336,4000,0,0.6584056,-0.17597358,-14.121002,4000,0
212000,-0.065513305,0.14567518,0.0018615123,4000,0,1.1204865,0.088585734,-15.482107,4000,0
220000,0.07510182,0.044741377,0.027161937,4000,0,0.8619127,0.39863494,-16.292542,4000,0
224000,0.11265226,-0.010386037,0.02902652,4000,0,0.22505498,0.6775595,-16.195576,4000,0
228000,0.104396425,-0.058589257,0.018906604,4000,0,0.53271,0.755371,-15.604211,4000,0
232000,0.06258477,-0.09587361,0.005590523,4000,0,0.889446,0.7972695,-14.651319,4000,0
236000,0.018376265,-0.12277157,-0.006926196,4000,0,0.7086837,0.8176203,-13.447034,4000,0
244000,-0.024500946,-0.15393068,-0.01917533,4000,0,0.25857383,0.53151304,-10.573994,4000,0
248000,-0.021837818,-0.15872444,-0.02183775,4000,0,0.027533323,0.40701452,-9.141064,4000,0
252000,-0.009587601,-0.1464739,-0.015978413,4000,0,-0.2777274,0.34835652,-7.7165127,4000,0
256000,0.013315547,-0.12436973,-0.008254755,4000,0,-0.68833303,0.16879135,-6.4858923,4000,0
260000,0.043409593,-0.09347704,-0.0077217855,4000,0,-0.95408946,-0.13287812,-5.580885,4000,0
264000,0.060720224,-0.056991678,-0.009319997,4000,0,-0.75537074,-0.47524902,-4.984728,4000,0
268000,0.06364967,-0.022104245,-0.009586619,4000,0,-0.5542577,-0.67516494,-4.825515,4000,0
272000,0.052464407,0.015446378,-0.009852984,4000,0,-0.8810663,-0.6619967,-5.163097,4000,0
276000,0.030360166,0.05432857,-0.009852903,4000,0,-0.9074025,-0.6344633,-5.711368,4000,0
280000,0.013848617,0.08495486,-0.005592029,4000,0,-0.59136796,-0.6524198,-6.4607544,4000,0
284000,2.6755004e-07,0.103064336,0.0026636387,4000,0,-0.41419697,-0.61530983,-7.4866695,4000,0
288000,-0.017044103,0.11132014,0.006658491,4000,0,-0.14484921,-0.51355606,-8.595184,4000,0
292000,-0.02423484,0.11345065,0.004793947,4000,0,0.099359386,-0.4106055,-9.721657,4000,0
296000,-0.022104343,0.10732538,0.0018641838,4000,0,0.2837129,-0.3531446,-10.879255,4000,0
304000,-0.030626277,0.08175909,0.002130799,4000,0,-0.052672446,0.07541759,-12.634205,4000,0
308000,-0.021038802,0.056459088,0.007723165,4000,0,-0.225055,0.1975219,-13.086706,4000,0
312000,-0.0026629956,0.025300113,0.012250414,4000,0,0.37708682,0.27293923,-13.166914,4000,0
