timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
6608000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
27656000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
32540000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32592000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32640000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32692000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32696000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32752000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32800000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32852000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32900000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32952000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33000000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33052000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33100000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33152000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33200000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33252000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33300000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33352000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33400000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33452000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33500000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33552000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33600000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33652000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33700000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33704000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33760000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33812000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33860000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33912000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33960000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
