timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
216000,1310988,1310988,1310996,1311004,0,0.06837456,0.097041406,0.15355712,0.0,1310988,1310988,1310996,1311004,0,0.0135384705,0.0158175,0.0026484216,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.014849967,0.026212873,0.017360652,0.0,1310988,1310988,1310996,1311004,0,0.017287243,0.021983683,0.0047009373,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.007043795,0.030473873,0.024660721,0.0,1310988,1310988,1310996,1311004,0,0.00048920576,0.0085919015,0.008108701,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.0011508571,0.06024874,0.060975913,0.0,1310988,1310988,1310996,1311004,0,0.00014135687,0.009271566,0.009331043,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.020834189,0.019574182,0.0374024,0.0,1310988,1310988,1310996,1311004,0,0.0023070725,0.0013554692,0.0010053399,0.0,1,1,1,0,1,1,1,0
1196000,1310988,1310988,1310996,1311004,0,0.022980819,0.030036082,0.01393031,0.0,1310988,1310988,1310996,1311004,0,0.00047984844,0.00065384613,0.00017902817,0.0,1,1,1,0,1,1,1,0
1400000,1310988,1310988,1310996,1311004,0,0.06891602,0.034601953,0.10338021,0.0,1310988,1310988,1310996,1311004,0,0.00010565567,0.00055810716,0.00050404295,0.0,1,1,1,0,1,1,1,0
1600000,1310988,1310988,1310996,1311004,0,0.012178522,0.015014492,0.019695625,0.0,1310988,1310988,1310996,1311004,0,0.0003598168,0.0006057691,0.00044193296,0.0,1,1,1,0,1,1,1,0
1800000,1310988,1310988,1310996,1311004,0,0.0113851195,0.02671988,0.016087763,0.0,1310988,1310988,1310996,1311004,0,0.0002054318,0.00019252587,0.00023611097,0.0,1,1,1,0,1,1,1,0
2000000,1310988,1310988,1310996,1311004,0,0.022296399,0.06393608,0.057520214,0.0,1310988,1310988,1310996,1311004,0,0.00044253297,0.00052710687,0.00038609028,0.0,1,1,1,0,1,1,1,0
