timestamp,rtl_time_s,rtl_limit_fraction
6608000,2.7930125e-11,3.1033475e-14
7628000,0.0034104076,3.789342e-06
8632000,0.002364783,2.627537e-06
9640000,0.0022194902,2.4661006e-06
10640000,0.005581188,6.2013205e-06
11652000,0.011371428,1.26349205e-05
12660000,0.015432341,1.7147046e-05
13672000,0.018074816,2.008313e-05
14680000,0.0015343896,1.7048774e-06
15680000,0.022090463,2.454496e-05
16692000,0.006678379,7.4204218e-06
17700000,0.025964322,2.8849248e-05
18712000,0.031321533,3.4801706e-05
19720000,0.15034817,0.00016705353
20720000,0.7640472,0.0008489414
21732000,1.274533,0.0014161479
22740000,1.6473736,0.0018304152
23752000,2.098094,0.0023312157
24760000,2.3961978,0.0026624422
25760000,2.3764367,0.0026404853
26792000,2.3103151,0.0025670168
27820000,2.4569848,0.002729983
28832000,2.6122258,0.0029024733
29852000,2.7397864,0.003044207
30880000,2.790308,0.0031003424
31880000,2.8624334,0.0031804817
32920000,2.96976,0.0032997334
33940000,3.0149808,0.0033499787
34952000,3.0198436,0.0033553818
35980000,3.0185564,0.0033539517
37020000,3.0115886,0.0033462096
38024000,3.026126,0.0033623623
39052000,3.0316758,0.003368529
40088000,3.0091357,0.0033434844
41112000,3.0285785,0.0033650876
42140000,3.0149138,0.0033499044
43160000,2.9822745,0.0033136385
44212000,2.8789496,0.003198833
45220000,2.7693882,0.0030770982
46240000,2.6920447,0.002991161
47260000,2.6296453,0.0029218283
48280000,2.5992334,0.0028880374
49312000,2.5793884,0.0028659874
50340000,2.575598,0.0028617757
51372000,2.5518324,0.0028353697
52388000,2.4565697,0.0027295218
53440000,2.374236,0.0026380403
54452000,2.318852,0.0025765025
55460000,2.2698116,0.0025220132
56512000,2.2557993,0.0025064438
57532000,2.311497,0.0025683302
58572000,2.393081,0.0026589788
59612000,2.4051912,0.0026724348
60640000,2.314075,0.0025711947
61680000,2.2626884,0.0025140983
62720000,2.4389746,0.002709972
63732000,2.5936794,0.0028818662
64760000,2.721593,0.0030239923
65780000,2.8382277,0.0031535865
66792000,2.9454083,0.0032726761
67832000,2.8291416,0.0031434908
68832000,2.634749,0.0029274991
69832000,2.5055232,0.0027839148
70832000,2.2826748,0.0025363055
