timestamp,rtl_time_s,rtl_limit_fraction
6612000,3.9748057e-12,4.416451e-15
7644000,0.0058573703,6.5081895e-06
8652000,0.0023194747,2.5771942e-06
9664000,0.0033559173,3.728797e-06
10676000,0.0024342702,2.704745e-06
11684000,0.0074106287,8.234032e-06
12684000,0.018251767,2.0279744e-05
13696000,0.023864243,2.6515827e-05
14696000,0.00039721082,4.4134538e-07
15704000,0.016750451,1.8611614e-05
16704000,0.0064975903,7.2195453e-06
17716000,0.01942383,2.1582035e-05
18724000,0.035903703,3.9893006e-05
19736000,0.021568384,2.3964873e-05
20744000,0.4869728,0.0005410809
21744000,1.0386916,0.0011541019
22756000,1.494779,0.0016608656
23764000,1.7865016,0.0019850018
24776000,2.3561475,0.0026179417
25784000,2.5074801,0.0027860892
26784000,2.4185903,0.0026873227
27796000,2.3430958,0.00260344
28804000,2.50922,0.0027880222
29816000,2.5880952,0.0028756612
30824000,2.5714624,0.0028571808
31824000,2.5315676,0.0028128529
32836000,2.4939249,0.0027710279
33844000,2.4868157,0.0027631288
34856000,2.478722,0.002754136
35864000,2.514606,0.0027940066
36864000,2.637089,0.002930099
37876000,2.684317,0.0029825747
38884000,2.667414,0.0029637935
39896000,2.6445868,0.00293843
40904000,2.6401482,0.0029334982
41904000,2.6228929,0.0029143256
42916000,2.5963957,0.0028848841
43924000,2.4981186,0.0027756875
44936000,2.4440145,0.002715572
45944000,2.4526174,0.0027251306
46944000,2.454578,0.0027273088
47956000,2.4633791,0.002737088
48964000,2.4520888,0.0027245432
49976000,2.4565058,0.0027294508
50984000,2.451093,0.0027234368
51984000,2.2492676,0.0024991862
52996000,2.0757897,0.002306433
54004000,2.122349,0.0023581656
55016000,2.102484,0.0023360935
56024000,2.0929859,0.00232554
57024000,2.1082706,0.002342523
58036000,2.1093488,0.002343721
59044000,2.0708618,0.0023009577
60056000,2.172756,0.0024141734
61064000,2.486602,0.0027628914
62064000,2.656486,0.0029516513
63076000,2.6687899,0.0029653222
64084000,2.6410098,0.0029344554
65096000,2.6218445,0.0029131607
66104000,2.6130662,0.002903407
67104000,2.5513902,0.0028348782
68116000,2.474838,0.00274982
69124000,2.2037618,0.0024486245
70136000,2.0293813,0.0022548684
71144000,1.9842136,0.002204682
72144000,1.980963,0.00220107
73156000,1.9686468,0.0021873855
74164000,1.9523393,0.002169266
75176000,1.9398396,0.0021553775
76216000,1.8345933,0.0020384372
77224000,1.0969994,0.0012188883
78236000,0.42259127,0.00046954586
79244000,0.07890595,8.767328e-05
80244000,0.28928608,0.00032142902
81256000,0.3674767,0.00040830747
82264000,0.39357814,0.00043730906
