timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
396000,1659716723472281,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03,5.830272,0,nan,nan,3,0,1,10,0
796000,1659716723872281,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.5526448,0,nan,nan,3,0,1,10,0
1196000,1659716724272281,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.20717058,0,nan,nan,3,0,1,10,0
1596000,1659716724672281,473977419,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,2.330189,0,nan,nan,3,0,1,10,0
1996000,1659716725072281,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.5596262,0,nan,nan,3,0,1,10,0
2396000,1659716725471281,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,2.3300145,0,nan,nan,3,0,1,10,0
2796000,1659716725871281,473977419,85455940,488047,488047,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3404127,0,nan,nan,3,0,1,10,0
3196000,1659716726272281,473977419,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.7823302,0,nan,nan,3,0,1,10,0
3596000,1659716726671281,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.2291343,0,nan,nan,3,0,1,10,0
3996000,1659716727071281,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.4170055,0,nan,nan,3,0,1,10,0
4396000,1659716727472281,473977420,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.278399,0,nan,nan,3,0,1,10,0
4796000,1659716727872281,473977420,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.890467,0,nan,nan,3,0,1,10,0
5196000,1659716728272281,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.7140878,0,nan,nan,3,0,1,10,0
5596000,1659716728671281,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,0.9936159,0,nan,nan,3,0,1,10,0
5996000,1659716729071281,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,6.001838,0,nan,nan,3,0,1,10,0
6396000,1659716729472281,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.7294195,0,nan,nan,3,0,1,10,0
6796000,1659716729872281,473977420,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.529083,0,nan,nan,3,0,1,10,0
7196000,1659716730272281,473977419,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,5.0347514,0,nan,nan,3,0,1,10,0
7596000,1659716730671281,473977419,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.2583823,0,nan,nan,3,0,1,10,0
7996000,1659716731071281,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.26110125,0,nan,nan,3,0,1,10,0
8396000,1659716731472281,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,4.819378,0,nan,nan,3,0,1,10,0
8796000,1659716731871281,473977420,85455940,488047,488047,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,6.193999,0,nan,nan,3,0,1,10,0
9196000,1659716732272281,473977420,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.13980088,0,nan,nan,3,0,1,10,0
9596000,1659716732672281,473977419,85455940,488050,488050,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.9604,0,nan,nan,3,0,1,10,0
9996000,1659716733071281,473977420,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,2.9499552,0,nan,nan,3,0,1,10,0
10196000,1659716733272281,473977419,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.01,4.8459067,0,nan,nan,3,0,1,10,0
10596000,1659716733672281,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.408252,0,nan,nan,3,0,1,10,0
10996000,1659716734071281,473977419,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.4845223,0,nan,nan,3,0,1,10,0
11396000,1659716734472281,473977419,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,5.9744363,0,nan,nan,3,0,1,10,0
11796000,1659716734871281,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,5.418898,0,nan,nan,3,0,1,10,0
12196000,1659716735272281,473977419,85455940,488047,488047,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.1788416,0,nan,nan,3,0,1,10,0
12596000,1659716735672281,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.79761547,0,nan,nan,3,0,1,10,0
12996000,1659716736071281,473977419,85455940,488050,488050,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.59620446,0,nan,nan,3,0,1,10,0
13396000,1659716736472281,473977419,85455939,488050,488050,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.02,2.6310837,0,nan,nan,3,0,1,10,0
13796000,1659716736871281,473977420,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.9058995,0,nan,nan,3,0,1,10,0
14196000,1659716737272281,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.9720474,0,nan,nan,3,0,1,10,0
14596000,1659716737672281,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.2956777,0,nan,nan,3,0,1,10,0
14996000,1659716738071281,473977420,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.473756,0,nan,nan,3,0,1,10,0
15396000,1659716738472281,473977420,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,1.1260864,0,nan,nan,3,0,1,10,0
15796000,1659716738871281,473977419,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.1770964,0,nan,nan,3,0,1,10,0
16196000,1659716739272281,473977419,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,5.706528,0,nan,nan,3,0,1,10,0
16596000,1659716739672281,473977419,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,2.438923,0,nan,nan,3,0,1,10,0
16996000,1659716740072281,473977419,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,0.27436575,0,nan,nan,3,0,1,10,0
17396000,1659716740471281,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3144073,0,nan,nan,3,0,1,10,0
17796000,1659716740871281,473977419,85455940,488050,488050,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.051138144,0,nan,nan,3,0,1,10,0
18196000,1659716741272281,473977419,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.5176375,0,nan,nan,3,0,1,10,0
18596000,1659716741672281,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.9349184,0,nan,nan,3,0,1,10,0
18996000,1659716742072281,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.01,0.0,-0.02,6.2812653,0,nan,nan,3,0,1,10,0
19396000,1659716742471281,473977420,85455940,488052,488052,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,0.03,0.0,0.0,6.1624084,0,nan,nan,3,0,1,10,0
19796000,1659716742871281,473977424,85455939,488074,488074,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.14,0.14,-0.04,-0.17,5.9768796,0,nan,nan,3,0,1,10,0
20196000,1659716743272281,473977429,85455936,488193,488193,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.11,0.11,-0.03,-0.42999998,5.953667,0,nan,nan,3,0,1,10,0
20596000,1659716743672281,473977431,85455935,488398,488398,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.59,0.03543018,0,nan,nan,3,0,1,10,0
20996000,1659716744072281,473977430,85455936,488648,488648,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.089999996,-0.07,0.03,-0.62,2.773328,0,nan,nan,3,0,1,10,0
21396000,1659716744471281,473977425,85455938,488896,488896,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.16,-0.16,0.03,-0.59999996,2.9119072,0,nan,nan,3,0,1,10,0
21796000,1659716744871281,473977419,85455940,489123,489123,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.17999999,-0.17,0.03,-0.53999996,2.9290113,0,nan,nan,3,0,1,10,0
22196000,1659716745272281,473977412,85455943,489325,489325,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.17,-0.16,0.03,-0.45,2.9417524,0,nan,nan,3,0,1,10,0
22596000,1659716745672281,473977407,85455945,489496,489496,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.13,-0.13,0.03,-0.39999998,2.844363,0,nan,nan,3,0,1,10,0
22996000,1659716746072281,473977403,85455946,489641,489641,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.08,-0.089999996,0.01,-0.32,3.0236082,0,nan,nan,3,0,1,10,0
23396000,1659716746471281,473977401,85455946,489760,489760,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.04,-0.04,0.0,-0.25,3.1368802,0,nan,nan,3,0,1,10,0
23796000,1659716746871281,473977400,85455946,489859,489859,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,-0.01,-0.01,-0.29,3.9034288,0,nan,nan,3,0,1,10,0
24196000,1659716747272281,473977400,85455945,490028,490028,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.04,0.02,-0.03,-0.57,5.450488,0,nan,nan,3,0,1,10,0
24596000,1659716747672281,473977402,85455942,490284,490284,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.07,0.049999997,-0.049999997,-0.69,5.5285044,0,nan,nan,3,0,1,10,0
24996000,1659716748072281,473977404,85455940,490497,490497,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.06,0.06,-0.02,-0.35999998,5.8744287,0,nan,nan,3,0,1,10,0
25396000,1659716748471281,473977406,85455939,490589,490589,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.06,0.06,-0.01,-0.11,6.0543723,0,nan,nan,3,0,1,10,0
25796000,1659716748871281,473977408,85455938,490608,490608,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.06,0.06,-0.01,0.03,6.0370936,0,nan,nan,3,0,1,10,0
26196000,1659716749272281,473977410,85455937,490589,490589,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.049999997,0.04,0.0,0.07,6.173229,0,nan,nan,3,0,1,10,0
26596000,1659716749672281,473977412,85455937,490550,490550,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.049999997,0.049999997,-0.01,0.11,6.067288,0,nan,nan,3,0,1,10,0
26996000,1659716750072281,473977414,85455936,490493,490493,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.12,0.049999997,0.099999994,0.17,1.0932742,0,nan,nan,3,0,1,10,0
27396000,1659716750471281,473977416,85455955,490413,490413,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.44,0.07,0.44,0.17999999,1.4013249,0,nan,nan,3,0,1,10,0
27796000,1659716750871281,473977420,85455977,490370,490370,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.56,0.099999994,0.55,0.04,1.3854423,0,nan,nan,3,0,1,10,0
28196000,1659716751272281,473977423,85456021,490356,490356,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.01,0.06,1.02,0.03,1.5081389,0,nan,nan,3,0,1,10,0
28596000,1659716751672281,473977424,85456079,490340,490340,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.04,0.03,1.04,0.049999997,1.540253,0,nan,nan,3,0,1,10,0
28996000,1659716752072281,473977425,85456131,490317,490317,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.87,0.0,0.85999995,0.04,1.5809191,0,nan,nan,3,0,1,10,0
29396000,1659716752471281,473977424,85456171,490294,490294,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.61,-0.03,0.61,0.049999997,1.6287413,0,nan,nan,3,0,1,10,0
29796000,1659716752871281,473977423,85456197,490272,490272,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.35999998,-0.04,0.35999998,0.06,1.6851153,0,nan,nan,3,0,1,10,0
30196000,1659716753272281,473977421,85456210,490253,490253,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.14999999,-0.04,0.13,0.04,1.8622663,0,nan,nan,3,0,1,10,0
30596000,1659716753672281,473977420,85456214,490239,490239,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,-0.03,0.0,0.02,3.2888985,0,nan,nan,3,0,1,10,0
30996000,1659716754072281,473977419,85456212,490226,490226,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.07,-0.01,-0.06,0.03,4.399626,0,nan,nan,3,0,1,10,0
31396000,1659716754471281,473977419,85456207,490211,490211,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.099999994,0.0,-0.099999994,0.03,4.676435,0,nan,nan,3,0,1,10,0
31796000,1659716754871281,473977419,85456202,490198,490198,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.089999996,0.0,-0.099999994,0.049999997,4.697728,0,nan,nan,3,0,1,10,0
32196000,1659716755272281,473977419,85456197,490183,490183,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.08,0.0,-0.08,0.049999997,4.771905,0,nan,nan,3,0,1,10,0
32596000,1659716755671281,473977419,85456193,490171,490171,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.049999997,0.0,-0.04,0.03,4.605749,0,nan,nan,3,0,1,10,0
32996000,1659716756072281,473977419,85456191,490162,490162,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.0,-0.01,0.01,4.2488294,0,nan,nan,3,0,1,10,0
33396000,1659716756471281,473977419,85456190,490155,490155,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,3.5404003,0,nan,nan,3,0,1,10,0
33796000,1659716756872281,473977419,85456190,490148,490148,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,-0.01,0.0,0.0,2.828655,0,nan,nan,3,0,1,10,0
34196000,1659716757272281,473977420,85456191,490142,490142,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.0,0.02,0.0,1.3615313,0,nan,nan,3,0,1,10,0
34596000,1659716757671281,473977420,85456193,490133,490133,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,0.0,0.02,0.03,1.3688617,0,nan,nan,3,0,1,10,0
34996000,1659716758072281,473977420,85456194,490119,490119,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.14999999,0.14999999,0.02,0.03,0.18116517,0,nan,nan,3,0,1,10,0
35396000,1659716758471281,473977440,85456196,490112,490112,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.96,0.96,0.01,0.0,0.020071287,0,nan,nan,3,0,1,10,0
35796000,1659716758872281,473977483,85456197,490111,490111,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.28,1.28,0.0,-0.01,0.0071558496,0,nan,nan,3,0,1,10,0
36196000,1659716759272281,473977529,85456198,490110,490110,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.1899999,1.1999999,0.03,0.01,0.028972466,0,nan,nan,3,0,1,10,0
36596000,1659716759671281,473977568,85456200,490111,490111,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.90999997,0.90999997,0.049999997,-0.01,0.059515726,0,nan,nan,3,0,1,10,0
36996000,1659716760072281,473977595,85456203,490113,490113,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.58,0.58,0.06,0.0,0.10908308,0,nan,nan,3,0,1,10,0
37396000,1659716760471281,473977611,85456206,490112,490112,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.29,0.29,0.06,0.0,0.22636919,0,nan,nan,3,0,1,10,0
37796000,1659716760872281,473977617,85456209,490111,490111,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.08,0.08,0.04,0.0,0.5003859,0,nan,nan,3,0,1,10,0
38196000,1659716761272281,473977616,85456212,490108,490108,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.08,-0.07,0.03,0.02,2.745403,0,nan,nan,3,0,1,10,0
38596000,1659716761671281,473977612,85456213,490103,490103,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.14,-0.14,0.01,0.0,3.045774,0,nan,nan,3,0,1,10,0
38996000,1659716762072281,473977606,85456214,490100,490100,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.14999999,-0.17,0.0,0.0,3.1803389,0,nan,nan,3,0,1,10,0
39396000,1659716762471281,473977601,85456213,490095,490095,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.13,-0.13,0.0,0.03,3.1955233,0,nan,nan,3,0,1,10,0
39796000,1659716762872281,473977597,85456212,490089,490089,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.089999996,-0.089999996,-0.01,0.0,3.3349752,0,nan,nan,3,0,1,10,0
40196000,1659716763272281,473977594,85456210,490086,490086,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.06,-0.03,-0.03,0.0,3.8461819,0,nan,nan,3,0,1,10,0
40596000,1659716763671281,473977594,85456207,490079,490079,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.049999997,-0.01,-0.04,0.0,4.39439,0,nan,nan,3,0,1,10,0
40996000,1659716764072281,473977594,85456204,490072,490072,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.06,0.02,-0.06,0.02,5.0368457,0,nan,nan,3,0,1,10,0
41396000,1659716764471281,473977595,85456201,490060,490060,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.06,0.02,-0.049999997,0.02,5.1508155,0,nan,nan,3,0,1,10,0
41796000,1659716764872281,473977596,85456198,490045,490045,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.049999997,0.02,-0.04,0.03,5.210855,0,nan,nan,3,0,1,10,0
42196000,1659716765272281,473977597,85456196,490031,490031,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.04,0.03,-0.03,0.04,5.5862756,0,nan,nan,3,0,1,10,0
42596000,1659716765671281,473977598,85456194,490019,490019,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,0.03,-0.02,0.01,5.765346,0,nan,nan,3,0,1,10,0
42996000,1659716766072281,473977600,85456195,490001,490001,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.11,0.02,-0.11,0.08,4.941027,0,nan,nan,3,0,1,10,0
43396000,1659716766471281,473977600,85456174,489978,489978,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.71,0.0,-0.71,0.01,4.7214646,0,nan,nan,3,0,1,10,0
43796000,1659716766872281,473977600,85456120,489985,489985,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.16,0.0,-1.15,0.0,4.7054076,0,nan,nan,3,0,1,10,0
44196000,1659716767272281,473977600,85456056,489988,489988,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.17,0.0,-1.18,0.01,4.710469,0,nan,nan,3,0,1,10,0
44596000,1659716767671281,473977599,85455997,489987,489987,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.96,0.0,-0.96,0.0,4.704884,0,nan,nan,3,0,1,10,0
44996000,1659716768072281,473977599,85455954,489991,489991,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.65999997,0.0,-0.65,-0.01,4.7022657,0,nan,nan,3,0,1,10,0
45396000,1659716768471281,473977598,85455926,489997,489997,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.37,0.0,-0.37,-0.01,4.704011,0,nan,nan,3,0,1,10,0
45796000,1659716768872281,473977598,85455913,490005,490005,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.14,0.0,-0.14,-0.01,4.7020917,0,nan,nan,3,0,1,10,0
46196000,1659716769272281,473977599,85455910,490011,490011,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,0.0,0.44279,0,nan,nan,3,0,1,10,0
46596000,1659716769671281,473977599,85455914,490015,490015,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.089999996,0.0,0.08,0.0,1.5065682,0,nan,nan,3,0,1,10,0
46996000,1659716770072281,473977599,85455920,490021,490021,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.12,0.0,0.12,-0.03,1.6320573,0,nan,nan,3,0,1,10,0
47396000,1659716770471281,473977599,85455927,490025,490025,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.12,-0.01,0.099999994,-0.02,1.6793559,0,nan,nan,3,0,1,10,0
47796000,1659716770872281,473977598,85455933,490028,490028,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.089999996,-0.01,0.099999994,0.02,1.6847663,0,nan,nan,3,0,1,10,0
48196000,1659716771272281,473977597,85455937,490028,490028,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.07,-0.03,0.049999997,0.03,2.1352358,0,nan,nan,3,0,1,10,0
48596000,1659716771671281,473977596,85455940,490031,490031,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.04,-0.02,0.03,0.0,2.193006,0,nan,nan,3,0,1,10,0
48996000,1659716772072281,473977595,85455941,490038,490038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,-0.01,0.02,-0.01,2.1162117,0,nan,nan,3,0,1,10,0
49396000,1659716772471281,473977595,85455942,490046,490046,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,-0.02,0.0,-0.01,3.227288,0,nan,nan,3,0,1,10,0
49796000,1659716772872281,473977594,85455941,490055,490055,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,-0.02,-0.01,-0.02,3.5761795,0,nan,nan,3,0,1,10,0
50196000,1659716773272281,473977593,85455940,490063,490063,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,-0.03,-0.01,-0.01,3.4999087,0,nan,nan,3,0,1,10,0
50596000,1659716773671281,473977592,85455939,490066,490066,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,-0.02,-0.01,-0.02,3.8001053,0,nan,nan,3,0,1,10,0
50996000,1659716774072281,473977592,85455938,490065,490065,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.14999999,-0.14999999,-0.01,0.01,3.2693505,0,nan,nan,3,0,1,10,0
51396000,1659716774471281,473977572,85455937,490069,490069,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.96,-0.96,0.0,-0.01,3.1468287,0,nan,nan,3,0,1,10,0
51796000,1659716774872281,473977529,85455937,490065,490065,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.27,-1.28,0.0,0.01,3.146654,0,nan,nan,3,0,1,10,0
52196000,1659716775270281,473977483,85455937,490063,490063,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.18,-1.17,0.0,0.0,3.1377528,0,nan,nan,3,0,1,10,0
52396000,1659716775471281,473977462,85455937,490062,490062,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.06,-1.06,0.0,0.0,3.1424654,0,nan,nan,3,0,1,10,0
52796000,1659716775872281,473977429,85455937,490061,490061,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.74,-0.74,-0.01,0.01,3.1641073,0,nan,nan,3,0,1,10,0
53196000,1659716776272281,473977408,85455936,490061,490061,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.42,-0.42999998,-0.01,-0.02,3.1707397,0,nan,nan,3,0,1,10,0
53596000,1659716776671281,473977398,85455936,490066,490066,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.16,-0.17,-0.02,-0.02,3.2604494,0,nan,nan,3,0,1,10,0
53996000,1659716777072281,473977396,85455935,490069,490069,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.01,-0.01,5.045223,0,nan,nan,3,0,1,10,0
54396000,1659716777471281,473977398,85455934,490074,490074,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.099999994,0.099999994,0.0,-0.01,6.2402496,0,nan,nan,3,0,1,10,0
54796000,1659716777872281,473977403,85455934,490081,490081,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.14,0.14,0.0,-0.01,6.259972,0,nan,nan,3,0,1,10,0
55196000,1659716778272281,473977408,85455935,490090,490090,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.13,0.13,0.0,-0.01,6.282138,0,nan,nan,3,0,1,10,0
55596000,1659716778671281,473977413,85455935,490097,490097,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.099999994,0.099999994,0.01,-0.03,0.14172073,0,nan,nan,3,0,1,10,0
55996000,1659716779072281,473977416,85455936,490109,490109,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.06,0.049999997,0.01,-0.04,0.25429446,0,nan,nan,3,0,1,10,0
56396000,1659716779471281,473977417,85455938,490119,490119,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,0.01,0.02,-0.04,0.8984955,0,nan,nan,3,0,1,10,0
56796000,1659716779872281,473977417,85455939,490129,490129,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.02,0.01,-0.04,0.64856434,0,nan,nan,3,0,1,10,0
