timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
67972000,67972000,1310996,0.12754852,-0.34802687,-9.632625,11.815338,0,0,0,0,1
68972000,68972000,1310996,0.1834243,-0.23421311,-9.67789,11.815399,0,0,0,0,1
69972000,69972000,1310996,-0.010746521,-0.18382177,-9.754187,11.815735,0,0,0,0,1
70972000,70972000,1310996,-0.11383982,0.021318184,-9.706708,11.816132,0,0,0,0,1
71972000,71972000,1310996,-0.13022135,0.038437095,-9.734365,11.816528,0,0,0,0,1
72972000,72972000,1310996,-0.04327212,-0.05050974,-9.722244,11.816895,0,0,0,0,1
73972000,73972000,1310996,0.005377161,-0.103225105,-9.6799135,11.817169,0,0,0,0,1
74972000,74972000,1310996,-0.09095704,-0.1784952,-9.808998,11.81723,0,0,0,0,1
75972000,75972000,1310996,-0.17091613,-0.06930542,-8.282452,11.81723,0,0,0,0,1
76972000,76972000,1310996,-0.026357481,-0.0757462,-9.885197,11.821533,0,0,0,0,1
77972000,77972000,1310996,-0.03202002,-0.038701177,-9.589498,11.825775,0,0,0,0,1
78972000,78972000,1310996,-0.35541856,0.13946174,-9.621045,11.827667,0,0,0,0,1
79972000,79972000,1310996,-0.14818828,-0.02599081,-9.722882,11.827667,0,0,0,0,1
80972000,80972000,1310996,-0.024524037,-0.09655907,-9.689605,11.827667,0,0,0,0,1
81972000,81972000,1310996,0.10543053,-0.12114822,-9.68125,11.827667,0,0,0,0,1
