timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
808000,0.0,0.0,0.0,1
1604000,0.0011123569,2.251439e-06,0.0,0
2804000,0.0012414322,0.00010693155,0.0,0
3604000,0.00095371867,9.422392e-05,0.0,0
4804000,0.00021098327,8.839698e-05,0.0,0
5604000,0.00019444217,1.4534795e-05,0.0,0
6804000,0.0007139327,8.058424e-05,0.00036864,0
7604000,0.00085302547,2.173501e-05,0.0005127166,0
8804000,0.00066279393,0.00012253983,0.0007786098,0
9604000,0.0010388105,0.00017983935,0.0009619692,0
10604000,0.0008270997,7.280192e-05,0.00086125184,0
11804000,0.00066522136,2.8899602e-05,0.0012729272,0
12604000,0.00074206595,7.5822725e-05,0.0011731297,0
13804000,0.00069751916,6.12991e-05,0.0009325607,0
14596000,0.00070657313,6.0475828e-05,0.0008598061,0
15804000,0.00081858947,4.307348e-05,0.0003906254,0
16204000,0.00078584586,5.750078e-05,0.00059131626,0
