timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,101.444336,126.80542,0,3,10657,1024000,0,3,253
2000000,156.77051,87.09473,0,54,9948,1024000,0,3,253
3000000,212.5752,75.919716,0,111,8809,1024000,0,3,253
4000000,267.27148,70.3346,0,170,8683,1024000,0,3,253
5000000,321.55078,66.989746,0,228,9495,1024000,0,3,253
6000000,382.07715,65.875374,0,283,7630,1024000,0,3,253
7000000,441.1494,64.874916,0,342,7358,1024000,0,3,253
8000000,503.57422,64.5608,0,399,7835,1024000,0,3,253
9000000,565.6172,64.27468,0,463,7082,1024000,0,3,253
10000000,622.91797,63.563057,0,514,10897,1024000,0,3,253
11000000,687.05176,63.615906,0,570,7132,1024000,0,3,253
12000000,743.22363,62.985054,0,627,10656,1024000,0,3,253
13000000,807.1797,63.060917,0,683,7132,1024000,0,3,253
14000000,862.7256,62.516346,0,747,10947,1024000,0,3,253
15000000,923.3838,62.390797,0,805,11184,1024000,0,3,253
16000000,986.56445,62.44079,0,866,7410,1024000,0,3,253
17000000,1044.9893,62.20174,0,922,11026,1024000,0,3,253
18000000,1105.6914,62.117493,0,977,10475,1024000,0,3,253
19000000,1166.6973,62.05836,0,1032,10513,1024000,0,3,253
20000000,1226.3643,61.93759,0,1088,11216,1024000,0,3,253
21000000,1287.5156,61.89979,0,1141,10961,1024000,0,3,253
22000000,1347.9658,61.833294,0,1199,10361,1024000,0,3,253
23000000,1408.206,61.763424,0,1256,10853,1024000,0,3,253
24000000,1468.5605,61.704224,0,1315,10546,1024000,0,3,253
25000000,1529.0674,61.655945,0,1380,10521,1024000,0,3,253
26000000,1589.2637,61.599365,0,1441,10174,1024000,0,3,253
27000000,1649.7432,61.55758,0,1494,10536,1024000,0,3,253
28000000,1713.4893,61.636307,0,1547,7113,1024000,0,3,253
29000000,1770.9668,61.4919,0,1604,10395,1024000,0,3,253
30000000,1830.9336,61.440727,0,1660,10437,1024000,0,3,253
31000000,1896.1416,61.563038,0,1717,7034,1024000,0,3,253
32000000,1956.5459,61.5266,0,1776,8137,1024000,0,3,253
33000000,2016.6562,61.48342,0,1834,8150,1024000,0,3,253
