timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
800000,0.0,0.0,0.0,1
1604000,0.0,0.0,0.0,1
2804000,0.0,0.0,0.0,1
3604000,6.017851e-12,9.911983e-05,0.00040000002,0
4804000,2.2665248e-11,9.350231e-05,0.00053407985,0
5804000,3.7927106e-11,0.00018365582,0.00032196438,0
6604000,4.6748605e-11,2.2897671e-05,0.0002967224,0
7804000,5.870121e-11,7.554904e-05,0.00026252095,0
8804000,7.0476534e-11,0.00012619533,0.00023710246,0
9604000,7.674856e-11,0.00017707664,0.00021851358,0
10804000,8.521254e-11,6.9701375e-05,0.00018197464,0
11604000,9.0326864e-11,6.876163e-05,0.000453063,0
12804000,9.725647e-11,6.218987e-05,0.00045049365,0
13604000,1.0142655e-10,5.5474782e-05,0.00041517496,0
14804000,1.0707675e-10,5.4954213e-05,0.0003673202,0
15604000,1.1047692e-10,4.648561e-05,0.0003385223,0
16004000,1.12075696e-10,0.00015449367,0.0003249814,0
30804000,1.12075696e-10,0.00015449367,0.0003249814,1
31204000,1.12075696e-10,0.00015449367,0.0003249814,1
31604000,4.1684386e-12,9.911983e-05,0.0,0
32804000,1.569974e-11,1.2795708e-05,0.0,0
