timestamp,tilt_limit,takeoff_state
756000,0.0,1
6800000,0.0024,1
6808000,0.004,1
7800000,0.2023999,1
7840000,0.20943952,1
14620000,0.20943952,2
15620000,0.20943952,3
15640000,0.20943952,4
18648000,0.21103951,5
18660000,0.21343951,5
19648000,0.41103977,5
20648000,0.6110402,5
21520000,0.7853982,5
30588000,0.78379816,3
30600000,0.7813982,3
31588000,0.58379775,3
32588000,0.38379738,1
