timestamp,mag_inconsistency_angle
496000,7.727428e-09
992000,7.357204e-09
1496000,5.1584415e-05
1992000,5.1372085e-06
2496000,4.9347454e-07
2992000,0.00015642904
3488000,1.5561804e-05
3992000,1.4782134e-06
4488000,1.5526184e-07
4996000,0.00012513762
5488000,1.2451173e-05
5996000,0.00035490523
6500000,3.353431e-05
6996000,3.3417693e-06
7492000,3.4025388e-07
7996000,4.0255276e-08
8492000,1.05860165e-08
8988000,8.447213e-09
9492000,0.00022460388
9988000,2.2340988e-05
10496000,0.00010570263
11000000,9.992426e-06
11496000,1.0005325e-06
11992000,1.0630147e-07
12496000,1.715147e-08
12992000,9.526973e-09
13496000,0.00014153884
13992000,1.4082102e-05
14500000,8.0429396e-05
14632000,4.346469e-05
35312000,4.129189e-05
35320000,3.9227405e-05
35804000,0.00017051936
