timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
5620000,0.0,-0.0,1.56767,0.0,0.70821124,0.0,0.0,0.70600057,0.0,0.0,-0.0,0,0,0,0,0
5624000,0.0,-0.0,1.567681,0.0,0.70820737,0.0,0.0,0.7060045,0.0,0.0,-0.0,0,0,0,0,0
5672000,0.0,-0.0,1.5676711,0.0,0.7082109,0.0,0.0,0.706001,0.0,0.0,-0.0,0,0,0,0,0
5720000,0.0,-0.0,1.5677676,0.0,0.7081768,0.0,0.0,0.70603514,0.0,0.0,-0.0,0,0,0,0,0
5772000,0.0,-0.0,1.5679485,0.0,0.70811296,0.0,0.0,0.7060992,0.0,0.0,-0.0,0,0,0,0,0
5816000,0.0,-0.0,1.5679646,0.0,0.70810723,0.0,0.0,0.7061049,0.0,0.0,-0.0,0,0,0,0,0
5868000,0.0,-0.0,1.5680459,0.0,0.70807856,0.0,0.0,0.70613366,0.0,0.0,-0.0,0,0,0,0,0
5916000,0.0,-0.0,1.5681032,0.0,0.7080583,0.0,0.0,0.706154,0.0,0.0,-0.0,0,0,0,0,0
5968000,0.0,-0.0,1.5681789,0.0,0.7080316,0.0,0.0,0.70618075,0.0,0.0,-0.0,0,0,0,0,0
6016000,0.0,-0.0,1.568208,0.0,0.7080213,0.0,0.0,0.70619106,0.0,0.0,-0.0,0,0,0,0,0
6068000,0.0,-0.0,1.5684421,0.0,0.7079386,0.0,0.0,0.706274,0.0,0.0,-0.0,0,0,0,0,0
6116000,0.0,-0.0,1.5685803,0.0,0.70788985,0.0,0.0,0.70632285,0.0,0.0,-0.0,0,0,0,0,0
6168000,0.0,-0.0,1.5687735,0.0,0.7078216,0.0,0.0,0.7063912,0.0,0.0,-0.0,0,0,0,0,0
6216000,0.0,-0.0,1.5689026,0.0,0.707776,0.0,0.0,0.70643693,0.0,0.0,-0.0,0,0,0,0,0
6272000,0.0,-0.0,1.5689657,0.0,0.7077537,0.0,0.0,0.7064592,0.0,0.0,-0.0,0,0,0,0,0
6320000,0.0,-0.0,1.5689919,0.0,0.7077445,0.0,0.0,0.7064685,0.0,0.0,-0.0,0,0,0,0,0
6368000,0.0,-0.0,1.5689448,0.0,0.7077611,0.0,0.0,0.7064519,0.0,0.0,-0.0,0,0,0,0,0
6420000,0.0,-0.0,1.5688856,0.0,0.70778203,0.0,0.0,0.7064309,0.0,0.0,-0.0,0,0,0,0,0
6472000,0.0,-0.0,1.5687878,0.0,0.70781654,0.0,0.0,0.7063963,0.0,0.0,-0.0,0,0,0,0,0
6520000,0.0,-0.0,1.5686543,0.0,0.7078637,0.0,0.0,0.7063491,0.0,0.0,-0.0,0,0,0,0,0
6568000,0.0,-0.0,1.5686697,0.0,0.70785826,0.0,0.0,0.7063545,0.0,0.0,-0.0,0,0,0,0,0
6616000,0.0,0.0,1.5687453,0.0,0.70783156,0.0,0.0,0.70638126,0.0,0.0,-0.001,0,0,0,0,0
6664000,0.0,0.0,1.5688329,0.0,0.7078006,0.0,0.0,0.70641226,0.0,0.0,-0.001,0,0,0,0,0
6716000,0.0,0.0,1.5689347,0.0,0.7077646,0.0,0.0,0.7064484,0.0,0.0,-0.001,0,0,0,0,0
6764000,0.0,0.0,1.568938,0.0,0.70776343,0.0,0.0,0.70644957,0.0,0.0,-0.001,0,0,0,0,0
6816000,0.0,0.0,1.5690408,0.0,0.70772713,0.0,0.0,0.7064859,0.0,0.0,-0.001,0,0,0,0,0
6864000,0.0,0.0,1.5691129,0.0,0.70770174,0.0,0.0,0.7065113,0.0,0.0,-0.001,0,0,0,0,0
6916000,0.0,0.0,1.5693191,0.0,0.70762885,0.0,0.0,0.70658433,0.0,0.0,-0.001,0,0,0,0,0
6964000,0.0,0.0,1.5693288,0.0,0.7076254,0.0,0.0,0.7065878,0.0,0.0,-0.001,0,0,0,0,0
7016000,0.0,0.0,1.5692061,0.0,0.7076688,0.0,0.0,0.70654434,0.0,0.0,-0.001,0,0,0,0,0
7064000,0.0,0.0,1.5692114,0.0,0.70766693,0.0,0.0,0.7065462,0.0,0.0,-0.001,0,0,0,0,0
7116000,0.0,0.0,1.5691996,0.0,0.70767105,0.0,0.0,0.7065421,0.0,0.0,-0.001,0,0,0,0,0
7164000,0.0,0.0,1.5691584,0.0,0.70768565,0.0,0.0,0.7065275,0.0,0.0,-0.001,0,0,0,0,0
7216000,0.0,0.0,1.5692358,0.0,0.7076583,0.0,0.0,0.7065549,0.0,0.0,-0.001,0,0,0,0,0
7264000,0.0,0.0,1.5692084,0.0,0.70766795,0.0,0.0,0.7065452,0.0,0.0,-0.001,0,0,0,0,0
7316000,0.0,0.0,1.5690476,0.0,0.7077248,0.0,0.0,0.70648825,0.0,0.0,-0.001,0,0,0,0,0
7364000,0.0,0.0,1.5690118,0.0,0.70773745,0.0,0.0,0.7064756,0.0,0.0,-0.001,0,0,0,0,0
7416000,0.0,0.0,1.5690812,0.0,0.70771295,0.0,0.0,0.7065002,0.0,0.0,-0.001,0,0,0,0,0
7464000,0.0,0.0,1.5693029,0.0,0.7076346,0.0,0.0,0.7065786,0.0,0.0,-0.001,0,0,0,0,0
7516000,0.0,0.0,1.5696521,0.0,0.7075112,0.0,0.0,0.7067021,0.0,0.0,-0.001,0,0,0,0,0
7564000,0.0,0.0,1.5698159,0.0,0.7074533,0.0,0.0,0.70676005,0.0,0.0,-0.001,0,0,0,0,0
7616000,0.0,0.0,1.570053,0.0,0.70736957,0.0,0.0,0.706844,0.0,0.0,-0.001,0,0,0,0,0
7664000,0.0,0.0,1.5701998,0.0,0.70731765,0.0,0.0,0.7068958,0.0,0.0,-0.001,0,0,0,0,0
7716000,0.0,0.0,1.5702902,0.0,0.7072857,0.0,0.0,0.70692784,0.0,0.0,-0.001,0,0,0,0,0
7764000,0.0,0.0,1.5704129,0.0,0.7072423,0.0,0.0,0.7069712,0.0,0.0,-0.001,0,0,0,0,0
7816000,0.0,0.0,1.5703125,0.0,0.7072778,0.0,0.0,0.70693576,0.0,0.0,-0.001,0,0,0,0,0
7864000,0.0,0.0,1.5703274,0.0,0.7072726,0.0,0.0,0.70694095,0.0,0.0,-0.001,0,0,0,0,0
7916000,0.0,0.0,1.5703202,0.0,0.7072751,0.0,0.0,0.70693845,0.0,0.0,-0.001,0,0,0,0,0
7964000,0.0,0.0,1.5703984,0.0,0.70724744,0.0,0.0,0.7069661,0.0,0.0,-0.001,0,0,0,0,0
8016000,0.0,0.0,1.5702848,0.0,0.70728755,0.0,0.0,0.706926,0.0,0.0,-0.001,0,0,0,0,0
8064000,0.0,0.0,1.5704004,0.0,0.7072468,0.0,0.0,0.70696676,0.0,0.0,-0.001,0,0,0,0,0
8116000,0.0,0.0,1.570698,0.0,0.7071415,0.0,0.0,0.707072,0.0,0.0,-0.001,0,0,0,0,0
8164000,0.0,-0.0,1.5709172,0.0,0.70706403,0.0,0.0,0.7071495,0.0,0.0,-0.001,0,0,0,0,0
8216000,0.0,-0.0,1.5710275,0.0,0.70702505,0.0,0.0,0.70718855,0.0,0.0,-0.001,0,0,0,0,0
8264000,0.0,-0.0,1.5710418,0.0,0.70702,0.0,0.0,0.7071936,0.0,0.0,-0.001,0,0,0,0,0
8316000,0.0,-0.0,1.5711343,0.0,0.70698726,0.0,0.0,0.7072263,0.0,0.0,-0.001,0,0,0,0,0
8364000,0.0,-0.0,1.571353,0.0,0.70690995,0.0,0.0,0.7073036,0.0,0.0,-0.001,0,0,0,0,0
8416000,0.0,-0.0,1.5715084,0.0,0.706855,0.0,0.0,0.7073585,0.0,0.0,-0.001,0,0,0,0,0
8464000,0.0,-0.0,1.5716045,0.0,0.706821,0.0,0.0,0.7073924,0.0,0.0,-0.001,0,0,0,0,0
8516000,0.0,-0.0,1.5717971,0.0,0.7067529,0.0,0.0,0.70746046,0.0,0.0,-0.001,0,0,0,0,0
8564000,0.0,-0.0,1.5717471,0.0,0.7067706,0.0,0.0,0.7074429,0.0,0.0,-0.001,0,0,0,0,0
8616000,0.0,-0.0,1.5718056,0.0,0.70674986,0.0,0.0,0.70746356,0.0,0.0,-0.001,0,0,0,0,0
8664000,0.0,-0.0,1.571997,0.0,0.70668215,0.0,0.0,0.7075312,0.0,0.0,-0.001,0,0,0,0,0
8716000,0.0,-0.0,1.5721766,0.0,0.7066186,0.0,0.0,0.70759463,0.0,0.0,-0.001,0,0,0,0,0
8764000,0.0,-0.0,1.5723342,0.0,0.7065629,0.0,0.0,0.70765024,0.0,0.0,-0.001,0,0,0,0,0
8816000,0.0,-0.0,1.5724096,0.0,0.7065362,0.0,0.0,0.7076769,0.0,0.0,-0.001,0,0,0,0,0
8864000,0.0,-0.0,1.5724659,0.0,0.70651627,0.0,0.0,0.70769686,0.0,0.0,-0.001,0,0,0,0,0
