timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
6608000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
27656000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
33304000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33356000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33404000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33456000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33504000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33556000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33604000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33656000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33704000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33704000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33756000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33804000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33856000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33904000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33956000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34004000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34056000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34104000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34156000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34204000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34208000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34264000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34316000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34364000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34416000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34464000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34516000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34564000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34616000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34664000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34712000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34764000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34816000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34864000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34916000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34964000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35016000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35064000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35116000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35164000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35216000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35264000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
