timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
504000,inf,0,1,1,1,0,0,1,1,0,1
1504000,inf,0,1,1,1,0,0,1,0,0,1
2504000,inf,0,1,1,1,0,0,1,0,0,1
3504000,inf,0,1,1,1,0,0,1,0,0,1
4504000,inf,0,1,1,1,0,0,1,0,0,1
5504000,inf,0,1,1,1,0,0,1,0,0,1
6504000,inf,0,1,1,1,0,0,1,0,0,1
6636000,inf,0,1,1,1,1,1,1,0,0,1
7636000,inf,0,1,1,1,1,1,1,0,0,1
8636000,inf,0,1,1,1,1,1,1,0,0,1
9636000,inf,0,1,1,1,0,0,1,0,0,1
10636000,inf,0,1,1,1,0,0,1,0,0,1
11636000,inf,0,1,1,1,0,0,1,0,0,1
12636000,inf,0,1,1,1,0,0,1,0,0,1
13636000,inf,0,1,1,1,0,0,1,0,0,1
14636000,inf,0,1,1,1,0,0,1,0,0,1
15636000,inf,0,1,1,1,1,0,1,0,0,1
16344000,inf,0,1,0,0,1,0,1,0,0,1
16356000,inf,0,0,0,0,1,0,1,0,0,1
17356000,inf,0,0,0,0,1,0,0,0,0,1
18356000,inf,0,0,0,0,1,0,0,0,0,1
19356000,inf,0,0,0,0,1,0,0,0,0,1
20356000,inf,0,0,0,0,1,0,0,0,0,1
21344000,inf,0,0,0,0,0,0,0,0,0,1
22344000,inf,0,0,0,0,0,0,0,1,0,1
23344000,inf,0,0,0,0,0,0,0,1,0,1
24344000,inf,0,0,0,0,0,0,0,1,0,1
25344000,inf,0,0,0,0,0,0,0,0,0,1
26344000,inf,0,0,0,0,0,0,0,0,0,1
27344000,inf,0,0,0,0,0,0,0,0,0,1
28336000,inf,0,0,0,0,1,1,0,1,0,1
29336000,inf,0,0,0,0,1,1,0,1,0,1
30336000,inf,0,0,0,0,1,1,0,1,0,1
31336000,inf,0,0,0,0,1,1,0,1,0,1
32336000,inf,0,0,0,0,1,1,1,0,0,1
32604000,inf,0,1,0,0,1,1,1,0,0,1
32964000,inf,0,1,1,0,1,1,1,0,0,1
33304000,inf,0,1,1,1,1,1,1,0,0,1
34304000,inf,0,1,1,1,1,1,1,0,0,1
35304000,inf,0,1,1,1,1,1,1,0,0,1
36304000,inf,0,1,1,1,1,1,1,0,0,1
