timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,104.22656,128.99327,0,8,8599,1024000,0,3,253
2000000,159.22852,88.06887,0,56,8054,1024000,0,3,253
3000000,212.99805,75.854004,0,102,7308,1024000,0,3,253
4000000,266.22266,69.911415,0,158,7824,1024000,0,3,253
5000000,321.64844,66.8986,0,210,10247,1024000,0,3,253
6000000,384.20898,66.15169,0,266,6977,1024000,0,3,253
7000000,443.73242,65.178085,0,319,8653,1024000,0,3,253
8000000,506.71094,64.89638,0,385,7913,1024000,0,3,253
9000000,568.4424,64.537056,0,444,7384,1024000,0,3,253
10000000,630.01074,64.234375,0,504,7278,1024000,0,3,253
11000000,691.6074,63.990326,0,557,7737,1024000,0,3,253
12000000,750.1953,63.532803,0,623,10935,1024000,0,3,253
13000000,814.08887,63.56097,0,679,7463,1024000,0,3,253
14000000,875.9033,63.43448,0,730,7099,1024000,0,3,253
15000000,936.9287,63.271793,0,786,7316,1024000,0,3,253
16000000,997.7412,63.11622,0,841,7049,1024000,0,3,253
17000000,1059.543,63.038017,0,900,6797,1024000,0,3,253
18000000,1115.6465,62.64861,0,963,10986,1024000,0,3,253
19000000,1182.1152,62.851723,0,1021,7014,1024000,0,3,253
20000000,1239.2959,62.565422,0,1077,10880,1024000,0,3,253
21000000,1305.0352,62.717953,0,1133,6691,1024000,0,3,253
22000000,1366.2012,62.64679,0,1183,7378,1024000,0,3,253
23000000,1427.7715,62.599594,0,1250,6835,1024000,0,3,253
24000000,1488.5381,62.522602,0,1310,7994,1024000,0,3,253
25000000,1551.0381,62.52169,0,1368,6926,1024000,0,3,253
26000000,1613.0859,62.50333,0,1427,6820,1024000,0,3,253
27000000,1674.3877,62.458508,0,1484,6876,1024000,0,3,253
28000000,1735.6064,62.413925,0,1544,6849,1024000,0,3,253
29000000,1796.3398,62.35559,0,1599,6876,1024000,0,3,253
30000000,1853.249,62.172874,0,1660,10542,1024000,0,3,253
31000000,1913.7988,62.12019,0,1716,10590,1024000,0,3,253
32000000,1978.626,62.20529,0,1781,6770,1024000,0,3,253
33000000,2039.8672,62.175907,0,1841,6876,1024000,0,3,253
34000000,2101.7803,62.168133,0,1900,6820,1024000,0,3,253
35000000,2162.7002,62.13228,0,1962,6914,1024000,0,3,253
36000000,2220.6963,62.016766,0,2016,10739,1024000,0,3,253
37000000,2285.1475,62.0829,0,2075,6747,1024000,0,3,253
38000000,2345.538,62.038143,0,2131,6770,1024000,0,3,253
39000000,2405.8535,61.99375,0,2189,6964,1024000,0,3,253
40000000,2463.337,61.88045,0,2238,10314,1024000,0,3,253
41000000,2527.3271,61.93215,0,2297,6835,1024000,0,3,253
42000000,2588.2617,61.908287,0,2350,6691,1024000,0,3,253
43000000,2648.9297,61.87932,0,2404,6964,1024000,0,3,253
44000000,2709.6572,61.853027,0,2462,6838,1024000,0,3,253
45000000,2770.7012,61.834965,0,2513,6691,1024000,0,3,253
46000000,2830.624,61.793224,0,2575,6747,1024000,0,3,253
47000000,2887.3193,61.68431,0,2633,10214,1024000,0,3,253
48000000,2950.829,61.722496,0,2689,7046,1024000,0,3,253
49000000,3008.4326,61.638103,0,2741,10243,1024000,0,3,253
50000000,3072.4004,61.68488,0,2797,6987,1024000,0,3,253
51000000,3129.121,61.587173,0,2855,10718,1024000,0,3,253
52000000,3189.6582,61.566902,0,2909,10785,1024000,0,3,253
53000000,3253.8828,61.617233,0,2968,6691,1024000,0,3,253
54000000,3310.6309,61.52674,0,3023,10360,1024000,0,3,253
55000000,3374.9678,61.578014,0,3076,6770,1024000,0,3,253
56000000,3431.4453,61.486618,0,3140,10784,1024000,0,3,253
57000000,3496.4707,61.548916,0,3193,6691,1024000,0,3,253
58000000,3557.3623,61.537544,0,3245,6747,1024000,0,3,253
59000000,3614.7148,61.46638,0,3305,10679,1024000,0,3,253
60000000,3679.4814,61.521557,0,3354,6967,1024000,0,3,253
61000000,3736.7695,61.45194,0,3410,10404,1024000,0,3,253
62000000,3800.795,61.493576,0,3461,7301,1024000,0,3,253
