timestamp,mag_inconsistency_angle
496000,7.103083e-09
992000,8.222112e-09
1496000,7.547198e-09
1992000,7.905589e-09
2496000,7.895852e-09
2992000,7.306917e-09
3500000,9.353676e-09
3992000,7.68817e-09
4500000,7.687952e-09
4996000,8.762372e-09
5500000,7.944166e-09
5996000,8.674497e-09
6500000,7.78254e-09
6996000,0.00046542092
7492000,4.628947e-05
7996000,4.379726e-06
8492000,4.424163e-07
8988000,5.2207813e-08
9492000,1.2027647e-08
10000000,7.478345e-09
10496000,0.0006705866
10988000,0.00017811968
11496000,1.683356e-05
12000000,0.00011396993
12496000,1.1339982e-05
12992000,1.134504e-06
13496000,0.0003957158
13992000,3.935746e-05
14488000,3.9204356e-06
14620000,2.122031e-06
