timestamp,speed_xy,speed_up,speed_down,want_takeoff
7660000,5.0,3.0,1.0,0
7680000,5.0,3.0,1.0,0
8660000,5.0,3.0,1.0,0
9600000,5.0,3.0,1.0,0
75660000,5.0,3.0,1.0,0
75680000,5.0,3.0,1.0,0
76660000,5.0,3.0,1.0,0
77660000,5.0,3.0,1.0,0
78660000,5.0,3.0,1.0,0
79660000,5.0,3.0,1.0,0
80660000,5.0,3.0,1.0,0
81660000,5.0,3.0,1.0,0
82660000,5.0,3.0,1.0,0
83660000,5.0,3.0,1.0,0
84660000,5.0,3.0,1.0,0
