timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
972000,972000,1310996,0.067483306,-0.033341065,-9.783141,11.827667,0,0,0,0,1
1972000,1972000,1310996,-0.08846641,0.18308069,-9.799704,11.827667,0,0,0,0,1
2972000,2972000,1310996,-0.08985278,-0.07411021,-9.749373,11.827667,0,0,0,0,1
3972000,3972000,1310996,0.067425,-0.10518451,-9.816957,11.827667,0,0,0,0,1
4972000,4972000,1310996,0.025273977,-0.058037568,-9.825306,11.827667,0,0,0,0,1
5972000,5972000,1310996,0.04802765,-0.09242387,-9.759835,11.827667,0,0,0,0,1
6972000,6972000,1310996,0.17559013,-0.07232661,-9.804624,11.827667,0,0,0,0,1
7972000,7972000,1310996,-0.07508257,0.024087986,-9.769773,11.827667,0,0,0,0,1
8972000,8972000,1310996,0.05324002,-0.10350882,-9.788694,11.827667,0,0,0,0,1
9972000,9972000,1310996,0.0046928367,-0.08802818,-9.792466,11.827667,0,0,0,0,1
10972000,10972000,1310996,-0.043622784,-0.12751842,-9.694184,11.827667,0,0,0,0,1
11972000,11972000,1310996,-0.018301837,0.048192013,-9.652934,11.827667,0,0,0,0,1
12972000,12972000,1310996,0.08191603,-0.010369241,-9.724871,11.827667,0,0,0,0,1
13972000,13972000,1310996,-0.12571533,-0.018587185,-9.652822,11.827667,0,0,0,0,1
14972000,14972000,1310996,0.021876002,0.049289685,-9.772826,11.827667,0,0,0,0,1
15972000,15972000,1310996,-0.0039392365,-0.15460122,-9.747344,11.827667,0,0,0,0,1
16972000,16972000,1310996,-0.07198714,-0.016207753,-9.74281,11.827667,0,0,0,0,1
17972000,17972000,1310996,0.019216817,0.04818287,-9.78747,11.827667,0,0,0,0,1
18972000,18972000,1310996,-0.03101879,0.062777996,-9.794752,11.827667,0,0,0,0,1
19972000,19972000,1310996,-0.08713956,-0.041118953,-9.707089,11.827667,0,0,0,0,1
20972000,20972000,1310996,0.081439786,-0.1944711,-9.714875,11.827576,0,0,0,0,1
21972000,21972000,1310996,-0.08088006,-0.17356975,-9.689708,11.827393,0,0,0,0,1
22972000,22972000,1310996,0.03238779,-0.12468429,-9.682212,11.827179,0,0,0,0,1
23972000,23972000,1310996,0.011385932,-0.067815386,-9.673032,11.826935,0,0,0,0,1
24972000,24972000,1310996,0.07198815,-0.06430222,-9.694394,11.826691,0,0,0,0,1
25972000,25972000,1310996,0.038193706,-0.1436829,-9.656614,11.826447,0,0,0,0,1
26972000,26972000,1310996,-0.015980667,-0.05167445,-9.773227,11.826233,0,0,0,0,1
27972000,27972000,1310996,0.120380245,-0.081044085,-9.667428,11.82605,0,0,0,0,1
28972000,28972000,1310996,-0.037901573,-0.08891325,-9.660245,11.825806,0,0,0,0,1
29972000,29972000,1310996,0.05680142,-0.06591699,-9.747912,11.825531,0,0,0,0,1
30972000,30972000,1310996,-0.013975751,0.0063408506,-9.828305,11.825195,0,0,0,0,1
31972000,31972000,1310996,0.011122611,-0.106298074,-9.723597,11.82486,0,0,0,0,1
32972000,32972000,1310996,-0.055688396,-0.069068365,-9.657331,11.824493,0,0,0,0,1
33972000,33972000,1310996,-0.05576012,0.07024667,-9.699997,11.824127,0,0,0,0,1
34972000,34972000,1310996,0.05504977,0.0027887335,-9.746614,11.8237,0,0,0,0,1
35972000,35972000,1310996,0.04554515,-0.09699093,-9.792965,11.823273,0,0,0,0,1
36972000,36972000,1310996,-0.086574,0.027457222,-9.773389,11.822815,0,0,0,0,1
37972000,37972000,1310996,0.06618288,-0.046293326,-9.710002,11.822327,0,0,0,0,1
38972000,38972000,1310996,-0.052239668,-0.08327542,-9.73686,11.821869,0,0,0,0,1
39972000,39972000,1310996,0.05081901,-0.07378433,-9.774988,11.821381,0,0,0,0,1
40972000,40972000,1310996,0.06908123,-0.07588534,-9.745132,11.820862,0,0,0,0,1
41972000,41972000,1310996,0.005680839,-0.0064588687,-9.726197,11.8203125,0,0,0,0,1
42972000,42972000,1310996,-0.014378527,-0.11848555,-9.723449,11.819672,0,0,0,0,1
43972000,43972000,1310996,-0.026408402,-0.13791169,-9.800985,11.819031,0,0,0,0,1
44972000,44972000,1310996,-0.0750016,-0.1136896,-9.71941,11.81839,0,0,0,0,1
45972000,45972000,1310996,-0.021349397,-0.06733158,-9.71815,11.817749,0,0,0,0,1
46972000,46972000,1310996,-0.09222784,-0.07099085,-9.7984915,11.817169,0,0,0,0,1
47972000,47972000,1310996,0.09045423,0.011984792,-9.866567,11.816559,0,0,0,0,1
48972000,48972000,1310996,0.021407777,-0.13747093,-9.713322,11.815979,0,0,0,0,1
49972000,49972000,1310996,0.052011486,-0.06290349,-9.691887,11.815399,0,0,0,0,1
50972000,50972000,1310996,-0.025637882,-0.024732465,-9.734492,11.814819,0,0,0,0,1
51972000,51972000,1310996,0.0069994675,-0.1533559,-9.740435,11.814423,0,0,0,0,1
52972000,52972000,1310996,0.02835039,-0.033658978,-9.7083435,11.814362,0,0,0,0,1
53972000,53972000,1310996,0.0035403746,-0.044927415,-9.693382,11.814301,0,0,0,0,1
54972000,54972000,1310996,-0.025975337,-0.036048815,-9.752813,11.8142395,0,0,0,0,1
55972000,55972000,1310996,-0.04423434,-0.17791207,-9.810499,11.814148,0,0,0,0,1
56972000,56972000,1310996,0.0059055565,-0.09009777,-9.740444,11.813995,0,0,0,0,1
57972000,57972000,1310996,0.017630626,0.015713135,-9.7621155,11.813873,0,0,0,0,1
58972000,58972000,1310996,-0.05651101,-0.103336155,-9.679071,11.813751,0,0,0,0,1
59972000,59972000,1310996,-0.14989953,-0.042972047,-9.696441,11.81366,0,0,0,0,1
60972000,60972000,1310996,-0.21235855,0.2539807,-9.764175,11.813721,0,0,0,0,1
61972000,61972000,1310996,-0.28288057,0.30230716,-9.672322,11.814484,0,0,0,0,1
62972000,62972000,1310996,-0.090225294,0.09288485,-9.687527,11.815918,0,0,0,0,1
