timestamp,mag_inconsistency_angle
496000,8.020009e-09
992000,9.662521e-09
1496000,7.626436e-09
1992000,0.00045984794
2496000,4.3447693e-05
2992000,4.329048e-06
3500000,4.1666087e-07
3992000,0.00038835878
4500000,0.000322065
4996000,3.2034044e-05
5500000,3.0338167e-06
5996000,3.0991853e-07
6500000,3.6465348e-08
6996000,7.778158e-05
7492000,7.741609e-06
7996000,7.384598e-07
8492000,8.189242e-08
8988000,1.4538324e-08
9492000,9.070334e-09
10000000,0.0006276945
10496000,0.00027571767
10988000,2.7424563e-05
11496000,2.5976883e-06
12000000,2.525236e-07
12496000,3.2855162e-08
13000000,1.0838194e-08
13496000,0.00039606538
13992000,3.9393177e-05
14500000,0.00033988804
14632000,0.00018366556
