timestamp,mag_inconsistency_angle
496000,7.3328192e-09
992000,0.00033085898
1496000,3.1262785e-05
2000000,0.00028381718
2496000,3.7090755e-05
2992000,3.6946828e-06
3500000,3.565113e-07
3992000,4.268414e-08
4500000,1.14703385e-08
4996000,8.642103e-09
5488000,8.010229e-09
5996000,0.0002958757
6500000,0.00037175024
6996000,3.697499e-05
7492000,3.685476e-06
7996000,3.548374e-07
8492000,0.0007765415
9000000,7.3365205e-05
9492000,7.3023584e-06
9988000,7.323185e-07
10496000,0.00032539046
11000000,3.0745417e-05
11496000,3.0643357e-06
12000000,2.9695588e-07
12496000,0.00091840915
12992000,9.133405e-05
13496000,8.635183e-06
13992000,8.657216e-07
14488000,9.313937e-08
14652000,0.00040558045
32580000,0.00038530174
32592000,0.00036603666
33076000,0.0009827345
