timestamp,speed_xy,speed_up,speed_down,want_takeoff
6640000,5.0,3.0,1.0,0
6660000,5.0,3.0,1.0,0
7640000,5.0,3.0,1.0,0
8640000,5.0,3.0,1.0,0
9620000,5.0,3.0,1.0,0
27680000,5.0,3.0,1.0,0
27700000,5.0,3.0,1.0,0
28680000,5.0,3.0,1.0,0
29680000,5.0,3.0,1.0,0
30680000,5.0,3.0,1.0,0
31680000,5.0,3.0,1.0,0
32680000,5.0,3.0,1.0,0
