timestamp,mag_inconsistency_angle
496000,6.838589e-09
992000,8.170435e-09
1496000,7.609035e-09
1992000,7.964796e-09
2496000,9.22558e-09
2992000,0.00033773034
3488000,3.3590546e-05
3992000,0.00013397614
4488000,1.3329352e-05
4996000,0.00047482472
5488000,4.7225192e-05
5996000,4.468588e-06
6492000,4.52434e-07
6996000,5.0045916e-08
7492000,0.00010758939
7996000,0.00027323636
8492000,2.717792e-05
8988000,2.710997e-06
9492000,9.009006e-05
9988000,0.00017808485
10496000,1.6830487e-05
11000000,1.5969356e-06
11496000,1.6621212e-07
12000000,2.198352e-08
12496000,9.766852e-09
12992000,9.701468e-09
13496000,7.4546165e-09
13992000,6.9605335e-09
14496000,6.8613333e-09
14608000,7.0940973e-09
35432000,6.8050654e-09
35444000,7.038399e-09
35936000,0.00057700573
